dataset,mol_id,pdb_id,method,priority,role,state,gpu_required,protein_pdb,ligand_file,case_dir,output_dir,command_template,model_key,planned_tag,fixed_seed,queue_status,runtime_sec,top_pocket_rmsd_approx,top_pocket_success_2a_approx,run_status_path
posebusters_benchmark,8FV9_80J,8fv9,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8FV9_80J/8FV9_80J_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8FV9_80J/8FV9_80J_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8FV9_80J,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8FV9_80J,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8FV9_80J,protenix_gpu,full_base_c1_s20_n1,101,ok,91.017,10.357846811998515,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8FV9_80J/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8G0V_YHT,8g0v,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8G0V_YHT/8G0V_YHT_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8G0V_YHT/8G0V_YHT_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8G0V_YHT,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8G0V_YHT,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8G0V_YHT,protenix_gpu,full_base_c1_s20_n1,101,failed_no_prediction_cif,186.188,,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8G0V_YHT/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8G43_ZU6,8g43,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8G43_ZU6/8G43_ZU6_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8G43_ZU6/8G43_ZU6_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8G43_ZU6,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8G43_ZU6,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8G43_ZU6,protenix_gpu,full_base_c1_s20_n1,101,ok,66.105,10.947096355300339,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8G43_ZU6/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8G6P_API,8g6p,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8G6P_API/8G6P_API_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8G6P_API/8G6P_API_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8G6P_API,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8G6P_API,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8G6P_API,protenix_gpu,full_base_c1_s20_n1,101,ok,67.397,7.52654947387418,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8G6P_API/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8GFD_ZHR,8gfd,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8GFD_ZHR/8GFD_ZHR_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8GFD_ZHR/8GFD_ZHR_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8GFD_ZHR,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8GFD_ZHR,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8GFD_ZHR,protenix_gpu,full_base_c1_s20_n1,101,ok,68.848,10.142899970239286,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8GFD_ZHR/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8H0M_2EH,8h0m,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8H0M_2EH/8H0M_2EH_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8H0M_2EH/8H0M_2EH_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8H0M_2EH,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8H0M_2EH,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8H0M_2EH,protenix_gpu,full_base_c1_s20_n1,101,ok,68.56,7.100337672488213,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8H0M_2EH/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8HFN_XGC,8hfn,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8HFN_XGC/8HFN_XGC_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8HFN_XGC/8HFN_XGC_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8HFN_XGC,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8HFN_XGC,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8HFN_XGC,protenix_gpu,full_base_c1_s20_n1,101,ok,66.916,6.0293536228840265,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8HFN_XGC/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8HO0_3ZI,8ho0,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8HO0_3ZI/8HO0_3ZI_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8HO0_3ZI/8HO0_3ZI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8HO0_3ZI,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8HO0_3ZI,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8HO0_3ZI,protenix_gpu,full_base_c1_s20_n1,101,ok,65.768,11.580610567480804,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8HO0_3ZI/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,8SLG_G5A,8slg,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/8SLG_G5A/8SLG_G5A_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/8SLG_G5A/8SLG_G5A_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/8SLG_G5A,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/8SLG_G5A,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 8SLG_G5A,protenix_gpu,full_base_c1_s20_n1,101,ok,76.875,15.122615722416674,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/8SLG_G5A/full_base_c1_s20_n1/run_status.json
dockgen,3gvl_1_SLB_2,3gvl,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_ligand.pdb,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2,results/posebench_702_predictions/vina_cpu_full/dockgen/3gvl_1_SLB_2,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3gvl_1_SLB_2,protenix_gpu,full_base_c1_s20_n1,101,ok,89.57,19.36956398059822,False,results/posebench_702_predictions/protenix_gpu/dockgen/3gvl_1_SLB_2/full_base_c1_s20_n1/run_status.json
dockgen,3inr_1_GDU_0,3inr,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_ligand.pdb,external/PoseBench/data/dockgen_set/3inr_1_GDU_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3inr_1_GDU_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3inr_1_GDU_0,protenix_gpu,full_base_c1_s20_n1,101,ok,90.276,10.191739168497305,False,results/posebench_702_predictions/protenix_gpu/dockgen/3inr_1_GDU_0/full_base_c1_s20_n1/run_status.json
dockgen,3jqm_1_GTP_5,3jqm,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_protein_processed.pdb,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_ligand.pdb,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5,results/posebench_702_predictions/vina_cpu_full/dockgen/3jqm_1_GTP_5,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3jqm_1_GTP_5,protenix_gpu,full_base_c1_s20_n1,101,ok,101.451,27.63552490516366,False,results/posebench_702_predictions/protenix_gpu/dockgen/3jqm_1_GTP_5/full_base_c1_s20_n1/run_status.json
dockgen,3ju4_1_SLB_2,3ju4,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_ligand.pdb,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2,results/posebench_702_predictions/vina_cpu_full/dockgen/3ju4_1_SLB_2,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3ju4_1_SLB_2,protenix_gpu,full_base_c1_s20_n1,101,ok,118.261,20.994635778356493,False,results/posebench_702_predictions/protenix_gpu/dockgen/3ju4_1_SLB_2/full_base_c1_s20_n1/run_status.json
dockgen,4cnl_1_CHT_1,4cnl,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/4cnl_1_CHT_1/4cnl_1_CHT_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/4cnl_1_CHT_1/4cnl_1_CHT_1_ligand.pdb,external/PoseBench/data/dockgen_set/4cnl_1_CHT_1,results/posebench_702_predictions/vina_cpu_full/dockgen/4cnl_1_CHT_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 4cnl_1_CHT_1,protenix_gpu,full_base_c1_s20_n1,101,ok,90.545,19.559871268806504,False,results/posebench_702_predictions/protenix_gpu/dockgen/4cnl_1_CHT_1/full_base_c1_s20_n1/run_status.json
dockgen,1hg0_1_SIN_1,1hg0,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand.pdb,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1,results/posebench_702_predictions/vina_cpu_full/dockgen/1hg0_1_SIN_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1hg0_1_SIN_1,protenix_gpu,full_base_c1_s20_n1,101,ok,98.621,18.75236557253953,False,results/posebench_702_predictions/protenix_gpu/dockgen/1hg0_1_SIN_1/full_base_c1_s20_n1/run_status.json
dockgen,1i8t_1_FAD_1,1i8t,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_ligand.pdb,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1,results/posebench_702_predictions/vina_cpu_full/dockgen/1i8t_1_FAD_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1i8t_1_FAD_1,protenix_gpu,full_base_c1_s20_n1,101,ok,105.597,,False,results/posebench_702_predictions/protenix_gpu/dockgen/1i8t_1_FAD_1/full_base_c1_s20_n1/run_status.json
dockgen,1o28_1_UFP_2,1o28,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_ligand.pdb,external/PoseBench/data/dockgen_set/1o28_1_UFP_2,results/posebench_702_predictions/vina_cpu_full/dockgen/1o28_1_UFP_2,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1o28_1_UFP_2,protenix_gpu,full_base_c1_s20_n1,101,ok,96.338,15.929942817801239,False,results/posebench_702_predictions/protenix_gpu/dockgen/1o28_1_UFP_2/full_base_c1_s20_n1/run_status.json
dockgen,1o72_2_PC_0,1o72,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_ligand.pdb,external/PoseBench/data/dockgen_set/1o72_2_PC_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1o72_2_PC_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1o72_2_PC_0,protenix_gpu,full_base_c1_s20_n1,101,ok,85.849,,False,results/posebench_702_predictions/protenix_gpu/dockgen/1o72_2_PC_0/full_base_c1_s20_n1/run_status.json
dockgen,1pj2_1_FUM_0,1pj2,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_ligand.pdb,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1pj2_1_FUM_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1pj2_1_FUM_0,protenix_gpu,full_base_c1_s20_n1,101,ok,95.785,8.440980300405634,False,results/posebench_702_predictions/protenix_gpu/dockgen/1pj2_1_FUM_0/full_base_c1_s20_n1/run_status.json
dockgen,1pj4_1_FUM_1,1pj4,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_ligand.pdb,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1,results/posebench_702_predictions/vina_cpu_full/dockgen/1pj4_1_FUM_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1pj4_1_FUM_1,protenix_gpu,full_base_c1_s20_n1,101,ok,102.066,25.480477386102272,False,results/posebench_702_predictions/protenix_gpu/dockgen/1pj4_1_FUM_1/full_base_c1_s20_n1/run_status.json
dockgen,1qaw_1_TRP_7,1qaw,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_protein_processed.pdb,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_ligand.pdb,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7,results/posebench_702_predictions/vina_cpu_full/dockgen/1qaw_1_TRP_7,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1qaw_1_TRP_7,protenix_gpu,full_base_c1_s20_n1,101,ok,83.193,,False,results/posebench_702_predictions/protenix_gpu/dockgen/1qaw_1_TRP_7/full_base_c1_s20_n1/run_status.json
dockgen,1rqp_1_SAM_0,1rqp,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_ligand.pdb,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1rqp_1_SAM_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1rqp_1_SAM_0,protenix_gpu,full_base_c1_s20_n1,101,ok,72.141,13.220033487085868,False,results/posebench_702_predictions/protenix_gpu/dockgen/1rqp_1_SAM_0/full_base_c1_s20_n1/run_status.json
dockgen,1sbz_1_FMN_3,1sbz,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1sbz_1_FMN_3/1sbz_1_FMN_3_protein_processed.pdb,external/PoseBench/data/dockgen_set/1sbz_1_FMN_3/1sbz_1_FMN_3_ligand.pdb,external/PoseBench/data/dockgen_set/1sbz_1_FMN_3,results/posebench_702_predictions/vina_cpu_full/dockgen/1sbz_1_FMN_3,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1sbz_1_FMN_3,protenix_gpu,full_base_c1_s20_n1,101,ok,68.211,13.232115074739209,False,results/posebench_702_predictions/protenix_gpu/dockgen/1sbz_1_FMN_3/full_base_c1_s20_n1/run_status.json
dockgen,1sij_1_PCD_0,1sij,Protenix,1,classical_docking_full_coverage_floor,failed_accounted,False,external/PoseBench/data/dockgen_set/1sij_1_PCD_0/1sij_1_PCD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1sij_1_PCD_0/1sij_1_PCD_0_ligand.pdb,external/PoseBench/data/dockgen_set/1sij_1_PCD_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1sij_1_PCD_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1sij_1_PCD_0,protenix_gpu,full_base_c1_s20_n1,101,ok,82.879,,False,results/posebench_702_predictions/protenix_gpu/dockgen/1sij_1_PCD_0/full_base_c1_s20_n1/run_status.json
dockgen,1tke_1_SER_0,1tke,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1tke_1_SER_0/1tke_1_SER_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1tke_1_SER_0/1tke_1_SER_0_ligand.pdb,external/PoseBench/data/dockgen_set/1tke_1_SER_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1tke_1_SER_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1tke_1_SER_0,protenix_gpu,full_base_c1_s20_n1,101,ok,68.923,13.292043345338485,False,results/posebench_702_predictions/protenix_gpu/dockgen/1tke_1_SER_0/full_base_c1_s20_n1/run_status.json
dockgen,1tkg_1_SSA_0,1tkg,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1tkg_1_SSA_0/1tkg_1_SSA_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1tkg_1_SSA_0/1tkg_1_SSA_0_ligand.pdb,external/PoseBench/data/dockgen_set/1tkg_1_SSA_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1tkg_1_SSA_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1tkg_1_SSA_0,protenix_gpu,full_base_c1_s20_n1,101,ok,67.863,10.542763224121163,False,results/posebench_702_predictions/protenix_gpu/dockgen/1tkg_1_SSA_0/full_base_c1_s20_n1/run_status.json
dockgen,1u8u_1_OCA_0,1u8u,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1u8u_1_OCA_0/1u8u_1_OCA_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1u8u_1_OCA_0/1u8u_1_OCA_0_ligand.pdb,external/PoseBench/data/dockgen_set/1u8u_1_OCA_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1u8u_1_OCA_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1u8u_1_OCA_0,protenix_gpu,full_base_c1_s20_n1,101,ok,74.638,10.71628370625275,False,results/posebench_702_predictions/protenix_gpu/dockgen/1u8u_1_OCA_0/full_base_c1_s20_n1/run_status.json
dockgen,1uf5_1_CDT_0,1uf5,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1uf5_1_CDT_0/1uf5_1_CDT_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1uf5_1_CDT_0/1uf5_1_CDT_0_ligand.pdb,external/PoseBench/data/dockgen_set/1uf5_1_CDT_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1uf5_1_CDT_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1uf5_1_CDT_0,protenix_gpu,full_base_c1_s20_n1,101,ok,104.341,7.422434632089222,False,results/posebench_702_predictions/protenix_gpu/dockgen/1uf5_1_CDT_0/full_base_c1_s20_n1/run_status.json
dockgen,1uf7_1_CDV_0,1uf7,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1uf7_1_CDV_0/1uf7_1_CDV_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1uf7_1_CDV_0/1uf7_1_CDV_0_ligand.pdb,external/PoseBench/data/dockgen_set/1uf7_1_CDV_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1uf7_1_CDV_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1uf7_1_CDV_0,protenix_gpu,full_base_c1_s20_n1,101,ok,102.337,7.73202053140479,False,results/posebench_702_predictions/protenix_gpu/dockgen/1uf7_1_CDV_0/full_base_c1_s20_n1/run_status.json
dockgen,1uf8_1_ING_2,1uf8,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1uf8_1_ING_2/1uf8_1_ING_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/1uf8_1_ING_2/1uf8_1_ING_2_ligand.pdb,external/PoseBench/data/dockgen_set/1uf8_1_ING_2,results/posebench_702_predictions/vina_cpu_full/dockgen/1uf8_1_ING_2,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1uf8_1_ING_2,protenix_gpu,full_base_c1_s20_n1,101,ok,94.03,20.07441098114498,False,results/posebench_702_predictions/protenix_gpu/dockgen/1uf8_1_ING_2/full_base_c1_s20_n1/run_status.json
dockgen,1v2g_1_OCA_0,1v2g,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1v2g_1_OCA_0/1v2g_1_OCA_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1v2g_1_OCA_0/1v2g_1_OCA_0_ligand.pdb,external/PoseBench/data/dockgen_set/1v2g_1_OCA_0,results/posebench_702_predictions/vina_cpu_full/dockgen/1v2g_1_OCA_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1v2g_1_OCA_0,protenix_gpu,full_base_c1_s20_n1,101,ok,85.408,11.90621569765139,False,results/posebench_702_predictions/protenix_gpu/dockgen/1v2g_1_OCA_0/full_base_c1_s20_n1/run_status.json
dockgen,1v97_1_MTE_1,1v97,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1v97_1_MTE_1/1v97_1_MTE_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1v97_1_MTE_1/1v97_1_MTE_1_ligand.pdb,external/PoseBench/data/dockgen_set/1v97_1_MTE_1,results/posebench_702_predictions/vina_cpu_full/dockgen/1v97_1_MTE_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1v97_1_MTE_1,protenix_gpu,full_base_c1_s20_n1,101,ok,111.532,,False,results/posebench_702_predictions/protenix_gpu/dockgen/1v97_1_MTE_1/full_base_c1_s20_n1/run_status.json
dockgen,1za2_1_CTP_4,1za2,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/1za2_1_CTP_4/1za2_1_CTP_4_protein_processed.pdb,external/PoseBench/data/dockgen_set/1za2_1_CTP_4/1za2_1_CTP_4_ligand.pdb,external/PoseBench/data/dockgen_set/1za2_1_CTP_4,results/posebench_702_predictions/vina_cpu_full/dockgen/1za2_1_CTP_4,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 1za2_1_CTP_4,protenix_gpu,full_base_c1_s20_n1,101,ok,67.219,,False,results/posebench_702_predictions/protenix_gpu/dockgen/1za2_1_CTP_4/full_base_c1_s20_n1/run_status.json
dockgen,2cdc_1_XYS_5,2cdc,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/2cdc_1_XYS_5/2cdc_1_XYS_5_protein_processed.pdb,external/PoseBench/data/dockgen_set/2cdc_1_XYS_5/2cdc_1_XYS_5_ligand.pdb,external/PoseBench/data/dockgen_set/2cdc_1_XYS_5,results/posebench_702_predictions/vina_cpu_full/dockgen/2cdc_1_XYS_5,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 2cdc_1_XYS_5,protenix_gpu,full_base_c1_s20_n1,101,ok,83.808,,False,results/posebench_702_predictions/protenix_gpu/dockgen/2cdc_1_XYS_5/full_base_c1_s20_n1/run_status.json
dockgen,2ext_1_TRP_0,2ext,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/2ext_1_TRP_0/2ext_1_TRP_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/2ext_1_TRP_0/2ext_1_TRP_0_ligand.pdb,external/PoseBench/data/dockgen_set/2ext_1_TRP_0,results/posebench_702_predictions/vina_cpu_full/dockgen/2ext_1_TRP_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 2ext_1_TRP_0,protenix_gpu,full_base_c1_s20_n1,101,ok,71.022,15.458215291557927,False,results/posebench_702_predictions/protenix_gpu/dockgen/2ext_1_TRP_0/full_base_c1_s20_n1/run_status.json
dockgen,2g7c_1_NAG-GAL-GLA_1,2g7c,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/2g7c_1_NAG-GAL-GLA_1/2g7c_1_NAG-GAL-GLA_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/2g7c_1_NAG-GAL-GLA_1/2g7c_1_NAG-GAL-GLA_1_ligand.pdb,external/PoseBench/data/dockgen_set/2g7c_1_NAG-GAL-GLA_1,results/posebench_702_predictions/vina_cpu_full/dockgen/2g7c_1_NAG-GAL-GLA_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 2g7c_1_NAG-GAL-GLA_1,protenix_gpu,full_base_c1_s20_n1,101,ok,77.634,15.227937581177295,False,results/posebench_702_predictions/protenix_gpu/dockgen/2g7c_1_NAG-GAL-GLA_1/full_base_c1_s20_n1/run_status.json
dockgen,2gag_1_FOA_0,2gag,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/2gag_1_FOA_0/2gag_1_FOA_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/2gag_1_FOA_0/2gag_1_FOA_0_ligand.pdb,external/PoseBench/data/dockgen_set/2gag_1_FOA_0,results/posebench_702_predictions/vina_cpu_full/dockgen/2gag_1_FOA_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 2gag_1_FOA_0,protenix_gpu,full_base_c1_s20_n1,101,ok,90.932,10.803411034511768,False,results/posebench_702_predictions/protenix_gpu/dockgen/2gag_1_FOA_0/full_base_c1_s20_n1/run_status.json
dockgen,2gag_1_NAD_0,2gag,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/2gag_1_NAD_0/2gag_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/2gag_1_NAD_0/2gag_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/2gag_1_NAD_0,results/posebench_702_predictions/vina_cpu_full/dockgen/2gag_1_NAD_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 2gag_1_NAD_0,protenix_gpu,full_base_c1_s20_n1,101,ok,109.414,13.326624175320473,False,results/posebench_702_predictions/protenix_gpu/dockgen/2gag_1_NAD_0/full_base_c1_s20_n1/run_status.json
