mol_id,gpu,pid,log_path,tag,command,start_time
7GZX_A1ALR,4,3270052,logs/posex_diffdock_default_s10_t20_7GZX_A1ALR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZX_A1ALR --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060685.2397456
8S5B_DO7,6,3270181,logs/posex_diffdock_default_s10_t20_8S5B_DO7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8S5B_DO7 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060700.2568114
8A3A_KOX,7,3270269,logs/posex_diffdock_default_s10_t20_8A3A_KOX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8A3A_KOX --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060705.2637184
7FW7_IWI,0,3270270,logs/posex_diffdock_default_s10_t20_7FW7_IWI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FW7_IWI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060705.26507
8IVS_1TB,2,3270511,logs/posex_diffdock_default_s10_t20_8IVS_1TB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8IVS_1TB --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060725.2874136
7Q6W_95O,3,3270512,logs/posex_diffdock_default_s10_t20_7Q6W_95O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7Q6W_95O --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060725.28914
7VS1_P4M,4,3270716,logs/posex_diffdock_default_s10_t20_7VS1_P4M.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VS1_P4M --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060740.3064094
7PHZ_U9H,6,3270717,logs/posex_diffdock_default_s10_t20_7PHZ_U9H.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7PHZ_U9H --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060740.3077996
8QTG_WUI,7,3270718,logs/posex_diffdock_default_s10_t20_8QTG_WUI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QTG_WUI --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060740.3093498
7S4T_7TW,0,3271029,logs/posex_diffdock_default_s10_t20_7S4T_7TW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7S4T_7TW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060760.3307202
7B4X_T9Q,2,3271146,logs/posex_diffdock_default_s10_t20_7B4X_T9Q.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B4X_T9Q --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060775.347294
7FVW_K7C,3,3271147,logs/posex_diffdock_default_s10_t20_7FVW_K7C.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVW_K7C --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060775.348672
7H0B_A1AMV,4,3271331,logs/posex_diffdock_default_s10_t20_7H0B_A1AMV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H0B_A1AMV --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060785.3598318
7A4Q_QXZ,6,3271332,logs/posex_diffdock_default_s10_t20_7A4Q_QXZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7A4Q_QXZ --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060785.3613365
7USG_LDR,7,3271556,logs/posex_diffdock_default_s10_t20_7USG_LDR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7USG_LDR --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060800.3780897
7B9D_EJW,0,3271655,logs/posex_diffdock_default_s10_t20_7B9D_EJW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B9D_EJW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060810.3897588
7FU3_YUF,2,3271748,logs/posex_diffdock_default_s10_t20_7FU3_YUF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU3_YUF --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060815.396169
8YKL_7YY,3,3271861,logs/posex_diffdock_default_s10_t20_8YKL_7YY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8YKL_7YY --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060825.4076426
7H02_A1AK4,4,3271963,logs/posex_diffdock_default_s10_t20_7H02_A1AK4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H02_A1AK4 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060830.4147384
7HGE_EJQ,6,3271964,logs/posex_diffdock_default_s10_t20_7HGE_EJQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HGE_EJQ --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060830.4158573
8A46_VCQ,7,3272196,logs/posex_diffdock_default_s10_t20_8A46_VCQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8A46_VCQ --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060850.4380038
7SLZ_L6U,0,3272301,logs/posex_diffdock_default_s10_t20_7SLZ_L6U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7SLZ_L6U --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060860.44956
7M9G_XUY,2,3272394,logs/posex_diffdock_default_s10_t20_7M9G_XUY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7M9G_XUY --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060865.4560823
8U2T_WTA,3,3272487,logs/posex_diffdock_default_s10_t20_8U2T_WTA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8U2T_WTA --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060870.4632962
8PQF_9JI,4,3272488,logs/posex_diffdock_default_s10_t20_8PQF_9JI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8PQF_9JI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060870.4646428
7OF8_A1LVC,6,3272724,logs/posex_diffdock_default_s10_t20_7OF8_A1LVC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7OF8_A1LVC --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060890.486704
8OHU_VGO,7,3272820,logs/posex_diffdock_default_s10_t20_8OHU_VGO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8OHU_VGO --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060900.4983058
7FVW_IUT,0,3272931,logs/posex_diffdock_default_s10_t20_7FVW_IUT.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVW_IUT --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060910.5102315
7GBY_LDX,2,3273024,logs/posex_diffdock_default_s10_t20_7GBY_LDX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GBY_LDX --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060915.5166872
7N4R_0B9,3,3273124,logs/posex_diffdock_default_s10_t20_7N4R_0B9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7N4R_0B9 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060920.5236597
8FO5_Y4Q,4,3273262,logs/posex_diffdock_default_s10_t20_8FO5_Y4Q.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8FO5_Y4Q --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060935.5404098
8BK0_QUF,6,3273346,logs/posex_diffdock_default_s10_t20_8BK0_QUF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BK0_QUF --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060940.5474088
7N4Q_UQX,7,3273432,logs/posex_diffdock_default_s10_t20_7N4Q_UQX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7N4Q_UQX --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060945.5542352
8JM7_FQ6,0,3273558,logs/posex_diffdock_default_s10_t20_8JM7_FQ6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8JM7_FQ6 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060955.5658476
8QTK_WUQ,2,3273656,logs/posex_diffdock_default_s10_t20_8QTK_WUQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QTK_WUQ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060960.5728464
5SAV_1JI,3,3273798,logs/posex_diffdock_default_s10_t20_5SAV_1JI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SAV_1JI --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060980.5943284
7FVU_IUT,4,3273886,logs/posex_diffdock_default_s10_t20_7FVU_IUT.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVU_IUT --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060985.6008117
7U3J_L6O,6,3273974,logs/posex_diffdock_default_s10_t20_7U3J_L6O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7U3J_L6O --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060990.6074843
7GL3_R7F,7,3274072,logs/posex_diffdock_default_s10_t20_7GL3_R7F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GL3_R7F --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779060995.6145198
7S98_OJ3,0,3274172,logs/posex_diffdock_default_s10_t20_7S98_OJ3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7S98_OJ3 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061000.6212592
7USG_QJ1,2,3274323,logs/posex_diffdock_default_s10_t20_7USG_QJ1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7USG_QJ1 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061020.642882
8V74_YIB,3,3274407,logs/posex_diffdock_default_s10_t20_8V74_YIB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V74_YIB --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061025.6494906
9FY5_81I,4,3274408,logs/posex_diffdock_default_s10_t20_9FY5_81I.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9FY5_81I --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061025.6506932
5SHO_JQL,6,3274624,logs/posex_diffdock_default_s10_t20_5SHO_JQL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SHO_JQL --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061040.6672738
7EGO_ELA,7,3274625,logs/posex_diffdock_default_s10_t20_7EGO_ELA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7EGO_ELA --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061040.6686199
7BC9_EJW,0,3274833,logs/posex_diffdock_default_s10_t20_7BC9_EJW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7BC9_EJW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061055.6859343
7V3R_5I9,2,3274834,logs/posex_diffdock_default_s10_t20_7V3R_5I9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V3R_5I9 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061055.6871748
7FEU_OCA,3,3275017,logs/posex_diffdock_default_s10_t20_7FEU_OCA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FEU_OCA --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061065.6995425
8PQA_9JI,4,3275166,logs/posex_diffdock_default_s10_t20_8PQA_9JI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8PQA_9JI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061070.7062807
7FBF_ELA,6,3275256,logs/posex_diffdock_default_s10_t20_7FBF_ELA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FBF_ELA --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061075.7135165
8GF1_ZHE,7,3275376,logs/posex_diffdock_default_s10_t20_8GF1_ZHE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8GF1_ZHE --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061085.7246847
7BKU_U1E,0,3275482,logs/posex_diffdock_default_s10_t20_7BKU_U1E.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7BKU_U1E --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061095.7367249
7LE6_K2E,2,3275583,logs/posex_diffdock_default_s10_t20_7LE6_K2E.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE6_K2E --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061100.743532
5SIS_JKO,3,3275584,logs/posex_diffdock_default_s10_t20_5SIS_JKO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SIS_JKO --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061100.7446756
7FDX_4I6,4,3275787,logs/posex_diffdock_default_s10_t20_7FDX_4I6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FDX_4I6 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061110.7568684
8V74_YHN,6,3275903,logs/posex_diffdock_default_s10_t20_8V74_YHN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V74_YHN --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061120.7684772
9GIC_A1ILR,7,3276018,logs/posex_diffdock_default_s10_t20_9GIC_A1ILR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9GIC_A1ILR --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061130.7803159
8BOD_R0O,0,3276019,logs/posex_diffdock_default_s10_t20_8BOD_R0O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOD_R0O --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061130.7817373
7EGO_4I1,2,3276239,logs/posex_diffdock_default_s10_t20_7EGO_4I1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7EGO_4I1 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061145.7985911
8E80_ZXH,3,3276240,logs/posex_diffdock_default_s10_t20_8E80_ZXH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8E80_ZXH --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061145.8002467
8GEZ_UM9,4,3276241,logs/posex_diffdock_default_s10_t20_8GEZ_UM9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8GEZ_UM9 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061145.8018694
8V72_YHS,6,3276550,logs/posex_diffdock_default_s10_t20_8V72_YHS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V72_YHS --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061160.8187668
8IXS_SIU,7,3276652,logs/posex_diffdock_default_s10_t20_8IXS_SIU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8IXS_SIU --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061170.8305144
7LE6_065,0,3276745,logs/posex_diffdock_default_s10_t20_7LE6_065.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE6_065 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061175.8371804
7PHZ_S1U,2,3276839,logs/posex_diffdock_default_s10_t20_7PHZ_S1U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7PHZ_S1U --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061180.8444228
8IVR_L5F,3,3276943,logs/posex_diffdock_default_s10_t20_8IVR_L5F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8IVR_L5F --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061185.8512921
7RGX_D9J,4,3277049,logs/posex_diffdock_default_s10_t20_7RGX_D9J.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RGX_D9J --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061190.858342
7B98_T9Z,6,3277175,logs/posex_diffdock_default_s10_t20_7B98_T9Z.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B98_T9Z --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061200.8701766
7FW7_K7C,7,3277303,logs/posex_diffdock_default_s10_t20_7FW7_K7C.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FW7_K7C --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061215.8868096
7B2U_R4X,0,3277399,logs/posex_diffdock_default_s10_t20_7B2U_R4X.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B2U_R4X --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061220.8935537
8J5F_TV0,2,3277488,logs/posex_diffdock_default_s10_t20_8J5F_TV0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8J5F_TV0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061225.9003592
8I6A_ODF,3,3277590,logs/posex_diffdock_default_s10_t20_8I6A_ODF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8I6A_ODF --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061230.9073355
7LE4_XUY,4,3277705,logs/posex_diffdock_default_s10_t20_7LE4_XUY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE4_XUY --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061240.9188344
7FW3_IWI,6,3277818,logs/posex_diffdock_default_s10_t20_7FW3_IWI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FW3_IWI --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061250.930437
7FDX_ELA,7,3277929,logs/posex_diffdock_default_s10_t20_7FDX_ELA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FDX_ELA --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061260.9416025
7GLF_U9H,0,3278023,logs/posex_diffdock_default_s10_t20_7GLF_U9H.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GLF_U9H --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061265.9483879
5SFB_IYW,2,3278024,logs/posex_diffdock_default_s10_t20_5SFB_IYW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SFB_IYW --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061265.9496453
7B9D_AXV,3,3278196,logs/posex_diffdock_default_s10_t20_7B9D_AXV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B9D_AXV --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061270.9564705
5SKN_IK0,4,3278354,logs/posex_diffdock_default_s10_t20_5SKN_IK0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SKN_IK0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061285.9730318
7FW7_IQH,6,3278355,logs/posex_diffdock_default_s10_t20_7FW7_IQH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FW7_IQH --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061285.9745262
7B2U_X77,7,3278535,logs/posex_diffdock_default_s10_t20_7B2U_X77.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B2U_X77 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061295.986454
7V16_OQO,0,3278674,logs/posex_diffdock_default_s10_t20_7V16_OQO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V16_OQO --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061311.003082
7Q90_9IV,2,3278675,logs/posex_diffdock_default_s10_t20_7Q90_9IV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7Q90_9IV --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061311.0047176
7OF8_L5F,3,3278855,logs/posex_diffdock_default_s10_t20_7OF8_L5F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7OF8_L5F --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061321.016719
8CCM_U8O,4,3278856,logs/posex_diffdock_default_s10_t20_8CCM_U8O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8CCM_U8O --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061321.0181465
7NGY_UBQ,6,3279085,logs/posex_diffdock_default_s10_t20_7NGY_UBQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGY_UBQ --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061341.0396273
7YY5_PNS,7,3279173,logs/posex_diffdock_default_s10_t20_7YY5_PNS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7YY5_PNS --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779061346.04639
