_group_id,case_type,method_official,target_official,ligand_instance_chain_official,memory_score_official,ligand_memory_official,pocket_memory_official,protein_memory_official,shape_pocket_memory_official,seed_official,sample_official,ranking_score_official,rmsd_official,success_rmsd_2_official,pb_valid_all_official,model_ligand_chain_official,structure_relative_path_official,pred_protein_min_dist_official,pred_protein_contact_density_4a_official,pred_protein_clash_density_2a_official,seed_selected,sample_selected,ranking_score_selected,rmsd_selected,success_rmsd_2_selected,pb_valid_all_selected,model_ligand_chain_selected,structure_relative_path_selected,pred_protein_min_dist_selected,pred_protein_contact_density_4a_selected,pred_protein_clash_density_2a_selected,rmsd_delta_selected_minus_official,ranking_score_delta_selected_minus_official,contact_density_delta_selected_minus_official,clash_density_delta_selected_minus_official,ligand_smiles,ligand_num_heavy_atoms,ligand_num_rot_bonds,pred_pocket_precision,pred_pocket_recall,pred_pocket_f1,selected_clash_ok,selected_contact_ok,selected_min_dist_ok,selected_pb_status,selected_geometry_plausible,selected_confidence_drop_small,rmsd_gain_official_minus_selected,ranking_score_drop_official_minus_selected,strong_rescue_flag,needs_visual_review
protenix|8ovr__1__1.A__1.B|1.B,kept_official,protenix,8ovr__1__1.A__1.B,1.B,0.341437185481288,0.0555555555555555,0.7,0.42,0.3149637051842178,4081209756,0,0.9458702206611632,15.354998588562012,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8ovr__1__1.A__1.B/seed-4081209756_sample-0.cif,2.8128348663509484,1.5555555555555556,0.0,4081209756,0,0.9458702206611632,15.354998588562012,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8ovr__1__1.A__1.B/seed-4081209756_sample-0.cif,2.8128348663509484,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,O=S(=O)(O)CCN1CCN(CCS(=O)(=O)O)CC1,18,6,0.15,0.1111111111111111,0.1276595744680851,True,True,True,false,False,True,-0.0,-0.0,False,False
protenix|8p1p__1__1.A__1.E|1.E,kept_official,protenix,8p1p__1__1.A__1.E,1.E,0.310541540702914,0.0952380952380952,0.56,0.43,0.2560410368479032,275036968,0,0.702677845954895,15.870816230773926,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8p1p__1__1.A__1.E/seed-275036968_sample-0.cif,2.6740451651066843,3.08,0.0,275036968,0,0.702677845954895,15.870816230773926,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8p1p__1__1.A__1.E/seed-275036968_sample-0.cif,2.6740451651066843,3.08,0.0,0.0,0.0,0.0,0.0,OCCNCc1cc(Br)ccc1OCc1ccc(F)c(C(F)(F)F)c1,25,7,0.1153846153846153,0.1111111111111111,0.1132075471698113,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8pfl__1__1.A__1.C|1.C,kept_official,protenix,8pfl__1__1.A__1.C,1.C,0.1889806505228901,0.0909090909090909,0.21,0.48,0.0433123435235414,4229209227,0,0.970410406589508,3.901637315750122,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8pfl__1__1.A__1.C/seed-4229209227_sample-0.cif,2.3093486129394427,3.520833333333333,0.0,4229209227,0,0.970410406589508,3.901637315750122,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8pfl__1__1.A__1.C/seed-4229209227_sample-0.cif,2.3093486129394427,3.520833333333333,0.0,0.0,0.0,0.0,0.0,CCc1c(N2CCN(C(=O)c3ncccc3O)CC2)c(=O)n2nc(C3=CCOCC3)nc2n1CC(=O)Nc1ccc(C(F)(F)F)cc1C,48,7,0.5384615384615384,0.5526315789473685,0.5454545454545455,True,True,True,false,False,True,-0.0,-0.0,False,False
protenix|8plb__1__1.A__1.D|1.D,kept_official,protenix,8plb__1__1.A__1.D,1.D,0.1607753080125244,0.1,0.15,0.37,0.0713765400626223,3733044674,0,0.963068425655365,40.844688415527344,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8plb__1__1.A__1.D/seed-3733044674_sample-0.cif,3.045729275669294,2.3125,0.0,3733044674,0,0.963068425655365,40.844688415527344,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8plb__1__1.A__1.D/seed-3733044674_sample-0.cif,3.045729275669294,2.3125,0.0,0.0,0.0,0.0,0.0,CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,16,4,0.0,0.0,0.0,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8plu__1__1.A__1.D|1.D,kept_official,protenix,8plu__1__1.A__1.D,1.D,0.2328860057878207,0.1886792452830188,0.17,0.53,0.0917413496938206,3282218745,0,0.9646812677383424,29.281784057617188,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8plu__1__1.A__1.D/seed-3282218745_sample-0.cif,2.667252037449674,3.388888888888889,0.0,3282218745,0,0.9646812677383424,29.281784057617188,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8plu__1__1.A__1.D/seed-3282218745_sample-0.cif,2.667252037449674,3.388888888888889,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C(=O)Nc2ccccn2)cc1,18,3,0.0,0.0,0.0,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8qnh__1__1.A__1.B|1.B,kept_official,protenix,8qnh__1__1.A__1.B,1.B,0.276272927542405,0.126865671641791,0.17,0.88,0.066849712338891,101359649,0,0.9785206317901612,14.405341148376465,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8qnh__1__1.A__1.B/seed-101359649_sample-0.cif,2.35878857811642,2.358974358974359,0.0,101359649,0,0.9785206317901612,14.405341148376465,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8qnh__1__1.A__1.B/seed-101359649_sample-0.cif,2.35878857811642,2.358974358974359,0.0,0.0,0.0,0.0,0.0,CC1CC(c2cccc(N3Cc4c(cc(CN5CCC[C@H](C)C5)cc4C(F)(F)F)C3=O)c2)(c2nncn2C)C1,39,5,0.3684210526315789,0.4,0.3835616438356164,True,True,True,false,False,True,-0.0,-0.0,False,False
protenix|8qtj__1__1.A__1.E|1.E,kept_official,protenix,8qtj__1__1.A__1.E,1.E,0.2551152358977929,0.0833333333333333,0.15,0.88,0.0622428461556312,3201992261,0,0.9754906892776488,22.4620304107666,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8qtj__1__1.A__1.E/seed-3201992261_sample-0.cif,2.744656967662518,2.611111111111111,0.0,3201992261,0,0.9754906892776488,22.4620304107666,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8qtj__1__1.A__1.E/seed-3201992261_sample-0.cif,2.744656967662518,2.611111111111111,0.0,0.0,0.0,0.0,0.0,CC1CC(c2cccc(-c3cc(C(F)(F)F)cn([C@H](C)c4cnn(C)c4)c3=O)c2)(c2nncn2C)C1,36,5,0.3783783783783784,0.4242424242424242,0.4000000000000001,True,True,True,false,False,True,-0.0,-0.0,False,False
protenix|8rkq__1__1.A__1.E|1.E,kept_official,protenix,8rkq__1__1.A__1.E,1.E,0.2201963944506418,0.1129032258064516,0.31,0.39,0.1259013270919188,3432636792,0,0.95111483335495,46.943580627441406,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8rkq__1__1.A__1.E/seed-3432636792_sample-0.cif,2.2821894303714125,1.7884615384615383,0.0,3432636792,0,0.95111483335495,46.943580627441406,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8rkq__1__1.A__1.E/seed-3432636792_sample-0.cif,2.2821894303714125,1.7884615384615383,0.0,0.0,0.0,0.0,0.0,O=P(O)(O)Oc1c2c(c(OP(=O)(O)O)c3c1[C@H]1C[C@@H]3c3cc4c(cc31)[C@H]1C[C@@H]4c3ccccc31)[C@H]1C[C@@H]2c2cc3c(cc21)[C@H]1C[C@@H]3c2ccccc21,52,4,0.0,0.0,0.0,True,True,True,false,False,True,-0.0,-0.0,False,False
protenix|8se5__1__1.A_1.B__1.H|1.H,kept_official,protenix,8se5__1__1.A_1.B__1.H,1.H,0.2276427646665613,0.1417322834645669,0.26,0.47,0.0951823272698144,1147085245,0,0.948136568069458,2.4114882946014404,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8se5__1__1.A_1.B__1.H/seed-1147085245_sample-0.cif,2.4671915357235763,2.725,0.0,1147085245,0,0.948136568069458,2.4114882946014404,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8se5__1__1.A_1.B__1.H/seed-1147085245_sample-0.cif,2.4671915357235763,2.725,0.0,0.0,0.0,0.0,0.0,O=C(N[C@H](C(=O)N1C[C@@H]2C(CO)[C@@H]2C1)c1cccc(C(F)(F)F)c1)c1ccccc1-c1ccc(C(F)(F)F)cc1,40,6,0.8333333333333334,1.0,0.9090909090909092,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8se6__1__1.A_1.B__1.F|1.F,kept_official,protenix,8se6__1__1.A_1.B__1.F,1.F,0.2066388537703408,0.126865671641791,0.22,0.46,0.0761793434785699,1727085155,0,0.9393518567085266,6.669803619384766,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8se6__1__1.A_1.B__1.F/seed-1727085155_sample-0.cif,1.870688969982938,2.9,0.025,1727085155,0,0.9393518567085266,6.669803619384766,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8se6__1__1.A_1.B__1.F/seed-1727085155_sample-0.cif,1.870688969982938,2.9,0.025,0.0,0.0,0.0,0.0,CN(C)C(=O)[C@@H](NC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)c1cccc(N2CC(CC(F)(F)F)C2)c1,40,7,0.6842105263157895,0.7222222222222222,0.7027027027027027,False,True,False,false,False,True,-0.0,-0.0,False,False
protenix|8sft__1__1.A__1.E_1.F|1.F,kept_official,protenix,8sft__1__1.A__1.E_1.F,1.F,0.2587227711241899,0.0945945945945946,0.41,0.41,0.2055733150804093,167946474,0,0.984731137752533,7.308370590209961,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8sft__1__1.A__1.E_1.F/seed-167946474_sample-0.cif,2.929395369616628,2.4285714285714284,0.0,167946474,0,0.984731137752533,7.308370590209961,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8sft__1__1.A__1.E_1.F/seed-167946474_sample-0.cif,2.929395369616628,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,21,1,0.9,0.9473684210526316,0.9230769230769232,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8skn__1__1.A__1.C|1.C,kept_official,protenix,8skn__1__1.A__1.C,1.C,0.2534375417046202,0.1346153846153846,0.18,0.73,0.0766107854461778,3385951845,0,0.9787906408309937,34.85675811767578,False,True,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8skn__1__1.A__1.C/seed-3385951845_sample-0.cif,3.0728687257653875,1.4814814814814814,0.0,3385951845,0,0.9787906408309937,34.85675811767578,False,True,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8skn__1__1.A__1.C/seed-3385951845_sample-0.cif,3.0728687257653875,1.4814814814814814,0.0,0.0,0.0,0.0,0.0,Cc1ccc(-c2cc(N3CCC3)c3cc(NC(=O)C(C)C)ccc3n2)cc1,27,4,0.0,0.0,0.0,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8ts9__1__1.A__1.C|1.C,kept_official,protenix,8ts9__1__1.A__1.C,1.C,0.2502887110048306,0.1521739130434782,0.28,0.55,0.0851392071980657,683398552,0,0.940578818321228,22.28289794921875,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8ts9__1__1.A__1.C/seed-683398552_sample-0.cif,2.84824089117248,2.03125,0.0,683398552,0,0.940578818321228,22.28289794921875,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8ts9__1__1.A__1.C/seed-683398552_sample-0.cif,2.84824089117248,2.03125,0.0,0.0,0.0,0.0,0.0,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,32,5,0.074074074074074,0.0625,0.0677966101694915,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8tsa__1__1.A__1.C|1.C,kept_official,protenix,8tsa__1__1.A__1.C,1.C,0.2481654427459706,0.1428571428571428,0.28,0.55,0.0908272137298532,3030086399,0,0.9472386240959167,22.05770874023437,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8tsa__1__1.A__1.C/seed-3030086399_sample-0.cif,2.7528416559459004,2.4482758620689653,0.0,3030086399,0,0.9472386240959167,22.05770874023437,False,True,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8tsa__1__1.A__1.C/seed-3030086399_sample-0.cif,2.7528416559459004,2.4482758620689653,0.0,0.0,0.0,0.0,0.0,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cc(F)cc(Br)c2)c1,29,5,0.0625,0.0689655172413793,0.0655737704918032,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8tsd__1__1.A__1.C|1.C,kept_official,protenix,8tsd__1__1.A__1.C,1.C,0.2458009771866983,0.1391304347826087,0.28,0.55,0.085526625063926,3868831368,0,0.9324649572372437,24.25583267211914,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8tsd__1__1.A__1.C/seed-3868831368_sample-0.cif,1.8431123178564028,2.86046511627907,0.0232558139534883,3868831368,0,0.9324649572372437,24.25583267211914,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8tsd__1__1.A__1.C/seed-3868831368_sample-0.cif,1.8431123178564028,2.86046511627907,0.0232558139534883,0.0,0.0,0.0,0.0,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,43,4,0.1052631578947368,0.1111111111111111,0.1081081081081081,False,True,False,false,False,True,-0.0,-0.0,False,False
protenix|8v8j__1__1.A__1.F|1.F,kept_official,protenix,8v8j__1__1.A__1.F,1.F,0.2433269679718444,0.1485148514851485,0.27,0.54,0.0792338497602122,3297575274,0,0.946653425693512,24.392986297607425,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8v8j__1__1.A__1.F/seed-3297575274_sample-0.cif,2.6506101484345064,0.9117647058823528,0.0,3297575274,0,0.946653425693512,24.392986297607425,False,False,C0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8v8j__1__1.A__1.F/seed-3297575274_sample-0.cif,2.6506101484345064,0.9117647058823528,0.0,0.0,0.0,0.0,0.0,Cc1ccccc1[C@@H]1NC(=O)c2cc(NC3COC3)cc(NC(=O)c3csc4ccccc34)c21,34,5,0.037037037037037,0.0384615384615384,0.0377358490566037,True,False,True,false,False,True,-0.0,-0.0,False,False
protenix|8v8m__1__1.A__1.F_1.G|1.F,kept_official,protenix,8v8m__1__1.A__1.F_1.G,1.F,0.1885247391342281,0.055045871559633,0.06,0.74,0.0312934204417828,3681779934,0,0.9763139486312866,22.62637519836425,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8v8m__1__1.A__1.F_1.G/seed-3681779934_sample-0.cif,2.887419756882485,3.45,0.0,3681779934,0,0.9763139486312866,22.62637519836425,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8v8m__1__1.A__1.F_1.G/seed-3681779934_sample-0.cif,2.887419756882485,3.45,0.0,0.0,0.0,0.0,0.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,20,1,0.0,0.0,0.0,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8v8m__1__1.A__1.F_1.G|1.G,kept_official,protenix,8v8m__1__1.A__1.F_1.G,1.G,0.1885658100305215,0.055045871559633,0.06,0.74,0.03149877492325,3681779934,0,0.9763139486312866,22.62637519836425,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8v8m__1__1.A__1.F_1.G/seed-3681779934_sample-0.cif,2.887419756882485,3.45,0.0,3681779934,0,0.9763139486312866,22.62637519836425,False,True,D0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8v8m__1__1.A__1.F_1.G/seed-3681779934_sample-0.cif,2.887419756882485,3.45,0.0,0.0,0.0,0.0,0.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,20,1,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
protenix|8wsm__1__1.A__1.D|1.D,kept_official,protenix,8wsm__1__1.A__1.D,1.D,0.1839906597772967,0.088235294117647,0.24,0.38,0.0855415341806015,1578418802,0,0.9712428450584412,13.54829216003418,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8wsm__1__1.A__1.D/seed-1578418802_sample-0.cif,2.471225359019788,3.2333333333333334,0.0,1578418802,0,0.9712428450584412,13.54829216003418,False,False,B0,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/protenix/8wsm__1__1.A__1.D/seed-1578418802_sample-0.cif,2.471225359019788,3.2333333333333334,0.0,0.0,0.0,0.0,0.0,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCOCC2)co1,30,5,0.1071428571428571,0.1034482758620689,0.1052631578947368,True,True,True,false,False,True,-0.0,-0.0,False,False
af3_no_template|5s9y__1__1.A__1.K|1.K,,af3_no_template,5s9y__1__1.A__1.K,1.K,0.3165569474505974,0.0909090909090909,0.5,0.53,0.268693828162078,772443727,3,0.9251314649928764,33.0554084777832,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3_no_templ/5s9y__1__1.A__1.K/seed-772443727_sample-3.cif,2.8879369889436286,3.6,0.0,728188028,1,0.9218231098633676,14.26886749267578,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3_no_templ/5s9y__1__1.A__1.K/seed-728188028_sample-1.cif,2.2671596463420127,3.8,0.0,-18.786540985107425,-0.0033083551295087,0.1999999999999997,0.0,COC(=O)c1cccc(NS(C)(=O)=O)c1,15,3,,,,True,True,True,missing,True,True,18.786540985107425,0.0033083551295087,False,False
chai|8f4s__1__1.A__1.D_1.E|1.D,,chai,8f4s__1__1.A__1.D_1.E,1.D,0.3458168133871822,0.0444444444444444,0.38,1.0,0.1763062891581333,7765,1,0.9192739,30.94329833984375,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/chai/8f4s__1__1.A__1.D_1.E/seed-7765_sample-1.cif,2.1059159655348068,2.1904761904761907,0.0,4277,0,0.9099486,21.688217163085938,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/chai/8f4s__1__1.A__1.D_1.E/seed-4277_sample-0.cif,2.3843647740408382,2.333333333333333,0.0,-9.255081176757812,-0.0093252999999999,0.1428571428571423,0.0,Oc1nc(/C=C/c2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1,21,2,0.0588235294117647,0.0416666666666666,0.048780487804878,True,True,True,missing,True,True,9.255081176757812,0.0093252999999999,False,False
boltz2|8iw3__1__1.A_1.B__1.C|1.C,,boltz2,8iw3__1__1.A_1.B__1.C,1.C,0.3413531917811083,0.1282051282051282,0.65,0.45,0.2199069845465672,3098651424,0,0.9061641097068788,6.636993408203125,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz2/8iw3__1__1.A_1.B__1.C/seed-3098651424_sample-0.cif,2.215375403546579,5.037037037037037,0.0,3098651424,4,0.8964690566062927,3.192897319793701,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz2/8iw3__1__1.A_1.B__1.C/seed-3098651424_sample-4.cif,2.76458519177674,2.0,0.0,-3.444096088409424,-0.009695053100586,-3.037037037037037,0.0,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,27,6,,,,True,True,True,missing,True,True,3.444096088409424,0.009695053100586,False,False
boltz2|8uk6__1__1.A__1.C|1.C,,boltz2,8uk6__1__1.A__1.C,1.C,0.2514241671361352,0.1038961038961038,0.29,0.57,0.1428026538624943,788593060,0,0.8574153184890747,21.655202865600582,False,,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz2/8uk6__1__1.A__1.C/seed-788593060_sample-0.cif,2.744173227477453,2.6875,0.0,3997807317,3,0.8182234168052673,20.331647872924805,False,,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz2/8uk6__1__1.A__1.C/seed-3997807317_sample-3.cif,2.295862939782656,2.8125,0.0,-1.3235549926757777,-0.0391919016838073,0.125,0.0,O=C(/C=C/c1cccs1)Nc1ncccn1,16,3,,,,True,True,True,missing,True,False,1.3235549926757777,0.0391919016838073,False,False
boltz|8ome__1__1.A_1.D__1.E|1.E,,boltz,8ome__1__1.A_1.D__1.E,1.E,0.33950160667139,0.0555555555555555,0.79,0.33,0.2827858111347281,2091733658,0,0.9130391478538512,3.441528558731079,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz/8ome__1__1.A_1.D__1.E/seed-2091733658_sample-0.cif,2.7731204269598284,1.8285714285714283,0.0,2091733658,4,0.9034144282341005,2.1572673320770264,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz/8ome__1__1.A_1.D__1.E/seed-2091733658_sample-4.cif,2.0310282665407176,1.5714285714285714,0.0,-1.2842612266540527,-0.0096247196197507,-0.2571428571428569,0.0,CS(=O)(=O)c1cccc2[nH]c3c(c12)CCCc1ccc(CN2CC[C@](O)(c4ccccc4)C2)cc1-3,35,4,0.9,0.9310344827586208,0.9152542372881356,True,True,True,missing,True,True,1.2842612266540527,0.0096247196197507,False,False
boltz2|8ovr__1__1.A__1.B|1.B,,boltz2,8ovr__1__1.A__1.B,1.B,0.341437185481288,0.0555555555555555,0.7,0.42,0.3149637051842178,3941361650,0,0.8983504176139832,7.863775730133057,False,,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz2/8ovr__1__1.A__1.B/seed-3941361650_sample-0.cif,2.5816957344282128,3.8333333333333335,0.0,1822757400,4,0.8799343109130859,6.603523254394531,False,,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz2/8ovr__1__1.A__1.B/seed-1822757400_sample-4.cif,2.8764451916706872,2.388888888888889,0.0,-1.2602524757385254,-0.0184161067008972,-1.4444444444444446,0.0,O=S(=O)(O)CCN1CCN(CCS(=O)(=O)O)CC1,18,6,,,,True,True,True,missing,True,True,1.2602524757385254,0.0184161067008972,False,False
boltz1x|7ypv__1__1.A_1.B__1.J|1.J,,boltz1x,7ypv__1__1.A_1.B__1.J,1.J,0.303317455741346,0.0970873786407767,0.6,0.38,0.2166843660853709,3776638730,0,0.8322098851203918,8.287858009338379,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ypv__1__1.A_1.B__1.J/seed-3776638730_sample-0.cif,2.462902712216287,3.057142857142857,0.0,4210791398,1,0.8317112326622009,7.321201801300049,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ypv__1__1.A_1.B__1.J/seed-4210791398_sample-1.cif,2.460463265065389,3.057142857142857,0.0,-0.96665620803833,-0.0004986524581909,0.0,0.0,NCCC[C@H](N)CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=N[C@@H]2C(=O)NC[C@@H](O)[C@H]2N1,35,9,,,,True,True,True,missing,True,True,0.96665620803833,0.0004986524581909,False,False
af3|8p1p__1__1.A__1.E|1.E,,af3,8p1p__1__1.A__1.E,1.E,0.310541540702914,0.0952380952380952,0.56,0.43,0.2560410368479032,3317853843,0,0.6003982529038848,3.069862604141236,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8p1p__1__1.A__1.E/seed-3317853843_sample-0.cif,1.7181793891493278,4.52,0.2,1432378430,1,0.4828952859278249,2.1103169918060303,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8p1p__1__1.A__1.E/seed-1432378430_sample-1.cif,2.196261687029336,5.28,0.0,-0.9595456123352056,-0.1175029669760599,0.7600000000000007,-0.2,OCCNCc1cc(Br)ccc1OCc1ccc(F)c(C(F)(F)F)c1,25,7,0.7083333333333334,0.6296296296296297,0.6666666666666667,True,True,True,missing,True,False,0.9595456123352056,0.1175029669760599,False,False
af3|8sft__1__1.A__1.E_1.F|1.F,,af3,8sft__1__1.A__1.E_1.F,1.F,0.2587227711241899,0.0945945945945946,0.41,0.41,0.2055733150804093,3630134658,3,0.930944607636533,4.15265703201294,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8sft__1__1.A__1.E_1.F/seed-3630134658_sample-3.cif,2.0122208768766003,3.1904761904761907,0.0,3167406982,4,0.8749638296669805,3.312940120697021,False,,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8sft__1__1.A__1.E_1.F/seed-3167406982_sample-4.cif,2.590659368190017,2.380952380952381,0.0,-0.8397169113159193,-0.0559807779695524,-0.8095238095238098,0.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,21,1,0.8095238095238095,0.8947368421052632,0.8500000000000001,True,True,True,missing,True,False,0.8397169113159193,0.0559807779695524,False,False
