dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,failure_regime,ligand_heavy_atoms,ligand_rot_bonds,ligand_chiral_centers,ligand_tpsa,ligand_mol_wt,ligand_rings,protein_aa_length,source_rows,pb_valid_fraction,median_centroid_distance,median_volume_overlap_protein,max_volume_overlap_protein,median_pairwise_clashes_protein,max_pairwise_clashes_protein,min_smallest_distance_protein
posebusters_benchmark,7LB3_XXS,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.4129226484487574,Chai-1 full receptor s5/t200,True,1.4129226484487574,Chai-1 full receptor s5/t200,True,1.4129226484487574,Successful top-1,29.0,4.0,2.0,107.85,412.519,5.0,137,,,,,,,,
posebusters_benchmark,7LZQ_YJV,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,26.02728533052992,Chai-1 full receptor s5/t200,False,2.1324326960825744,Chai-1 full receptor s5/t200,False,2.1324326960825744,Generation-limited,22.0,3.0,0.0,68.92,316.74800000000005,3.0,128,,,,,,,,
posebusters_benchmark,7M31_TDR,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,Vina/Meeko full,False,6.839424602178818,Generation-limited,9.0,0.0,0.0,65.72,126.11499999999998,1.0,4046,,,,,,,,
posebusters_benchmark,7M41_YQG,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,30.385130151116886,Chai-1 full receptor s5/t200,False,40.91711129616333,Vina/Meeko full,False,7.095753507820716,Generation-limited,32.0,4.0,0.0,137.9,469.9140000000001,5.0,218,,,,,,,,
posebusters_benchmark,7MAE_XUS,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,11.61121839817528,DiffDock-L default s10/t20,True,0.7211546035663209,DiffDock-L default s10/t20,True,0.7211546035663209,Successful top-1,49.0,19.0,6.0,185.18,727.8140000000006,4.0,198,,,,,,,,
posebusters_benchmark,7MEU_MGP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.8784896120528963,DiffDock-L default s10/t20,True,0.8784896120528963,DiffDock-L default s10/t20,True,0.8784896120528963,Successful top-1,33.0,8.0,6.0,290.0899999999999,538.2160000000001,3.0,368,,,,,,,,
posebusters_benchmark,7MRH_ZMJ,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,30.053110319531267,DiffDock-L default s10/t20,False,30.053110319531267,Vina/Meeko full,False,4.419976003894139,Generation-limited,24.0,4.0,0.0,68.17,342.4200000000001,3.0,218,,,,,,,,
posebusters_benchmark,7MS7_ZQ1,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,45.48869618238296,DiffDock-L default s10/t20,False,21.860600890509343,Boltz-1 full receptor r1/s20,False,7.954495932184772,Generation-limited,29.0,6.0,0.0,116.67,437.9050000000002,3.0,227,,,,,,,,
posebusters_benchmark,7MZS_GLA,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,16.30705825276793,DiffDock-L default s10/t20,False,16.30705825276793,Vina/Meeko full,False,2.842787130030433,Generation-limited,12.0,1.0,5.0,110.38,180.156,1.0,190,,,,,,,,
posebusters_benchmark,7NA4_1I9,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.9000766432277924,DiffDock-L default s10/t20,True,0.9000766432277924,DiffDock-L default s10/t20,True,0.9000766432277924,Successful top-1,38.0,8.0,2.0,111.72,537.0640000000001,6.0,96,,,,,,,,
posebusters_benchmark,7NB4_U6Q,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,0.7945569202126302,Chai-1 full receptor s5/t200,True,0.7945569202126302,Chai-1 full receptor s5/t200,True,0.7945569202126302,Successful top-1,31.0,7.0,1.0,75.11,451.97900000000016,4.0,151,,,,,,,,
posebusters_benchmark,7NLK_UHK,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.696305004819298,DiffDock-L default s10/t20,True,1.696305004819298,Chai-1 full receptor s5/t200,True,1.2822745015557808,Successful top-1,16.0,4.0,1.0,29.1,237.368,1.0,596,,,,,,,,
posebusters_benchmark,7NML_I7B,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,33.465171989511184,Chai-1 full receptor s5/t200,False,33.465171989511184,Vina/Meeko full,False,12.518222649901224,Generation-limited,16.0,2.0,0.0,146.34,285.73400000000004,1.0,260,,,,,,,,
posebusters_benchmark,7NR6_UO8,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,25.536782597992623,DiffDock-L default s10/t20,False,23.9270383923588,Vina/Meeko full,False,4.654656744784161,Generation-limited,17.0,1.0,0.0,72.52,249.343,3.0,306,,,,,,,,
posebusters_benchmark,7NTG_F6R,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.2803916724971316,DiffDock-L default s10/t20,True,1.2803916724971316,Chai-1 full receptor s5/t200,True,1.1641806850574803,Successful top-1,16.0,7.0,3.0,164.75,260.135,0.0,402,,,,,,,,
posebusters_benchmark,7OCB_V88,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,2.43490866253296,DiffDock-L default s10/t20,False,2.43490866253296,DiffDock-L default s10/t20,False,2.43490866253296,Generation-limited,41.0,13.0,0.0,78.02000000000001,561.7750000000003,5.0,196,,,,,,,,
posebusters_benchmark,7ODX_DGP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.7529202240088193,DiffDock-L default s10/t20,True,1.7529202240088193,DiffDock-L default s10/t20,True,1.7529202240088193,Successful top-1,23.0,4.0,3.0,185.81,347.2240000000001,3.0,350,,,,,,,,
posebusters_benchmark,7OKC_VFE,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,6.277543572355986,Chai-1 full receptor s5/t200,False,6.277543572355986,Chai-1 full receptor s5/t200,False,6.277543572355986,Generation-limited,29.0,8.0,0.0,80.12,429.933,3.0,264,,,,,,,,
posebusters_benchmark,7OKF_VH5,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.2735746512751522,Chai-1 full receptor s5/t200,True,1.2735746512751522,Chai-1 full receptor s5/t200,True,1.2735746512751522,Successful top-1,28.0,3.0,0.0,88.05000000000001,394.8660000000002,4.0,131,,,,,,,,
posebusters_benchmark,7OLT_58J,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,6.727439269077829,DiffDock-L default s10/t20,False,6.727439269077829,Chai-1 full receptor s5/t200,True,0.5752307570538522,Discrimination-limited,23.0,2.0,0.0,58.64,308.33700000000005,3.0,288,,,,,,,,
posebusters_benchmark,7OMJ_GCP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.89475559948653,DiffDock-L default s10/t20,True,0.89475559948653,Chai-1 full receptor s5/t200,True,0.7502922261898362,Successful top-1,32.0,8.0,6.0,289.86999999999995,521.2090000000002,3.0,308,,,,,,,,
posebusters_benchmark,7ORW_7WA,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,26.06832096700898,DiffDock-L default s10/t20,False,26.06832096700898,Chai-1 full receptor s5/t200,False,9.111063904427752,Generation-limited,10.0,0.0,0.0,54.7,133.15399999999997,2.0,124,,,,,,,,
posebusters_benchmark,7OU8_1XI,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.9471631917146756,DiffDock-L default s10/t20,True,0.9471631917146756,DiffDock-L default s10/t20,True,0.9471631917146756,Successful top-1,23.0,3.0,4.0,85.16000000000001,335.42900000000003,3.0,1422,,,,,,,,
posebusters_benchmark,7P2W_4QR,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,2.0241327850991127,DiffDock-L default s10/t20,False,3.279095574778114,Chai-1 full receptor s5/t200,False,2.0241327850991127,Generation-limited,34.0,7.0,0.0,141.61,520.3500000000001,4.0,204,,,,,,,,
posebusters_benchmark,7P4J_5JK,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,2.241101093135955,Chai-1 full receptor s5/t200,False,11.053549101093717,DiffDock-L default s10/t20,False,2.241101093135955,Generation-limited,29.0,5.0,9.0,40.46,402.6630000000003,4.0,770,,,,,,,,
posebusters_benchmark,7P4V_DAT,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,26.70943476750413,Chai-1 full receptor s5/t200,False,26.70943476750413,DiffDock-L default s10/t20,True,1.8410698678924549,Discrimination-limited,26.0,6.0,4.0,212.37,411.2040000000002,3.0,113,,,,,,,,
posebusters_benchmark,7P85_5ZG,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,2.5762025412555256,DiffDock-L default s10/t20,False,2.5762025412555256,DiffDock-L default s10/t20,False,2.5762025412555256,Generation-limited,14.0,4.0,1.0,46.53,214.201,1.0,335,,,,,,,,
posebusters_benchmark,7PA4_C,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.6184737166319914,DiffDock-L default s10/t20,True,1.6184737166319914,DiffDock-L default s10/t20,True,1.6184737166319914,Successful top-1,21.0,4.0,4.0,177.36000000000004,323.19800000000004,2.0,524,,,,,,,,
posebusters_benchmark,7Q19_DSM,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,4.060801580784267,Chai-1 full receptor s5/t200,False,4.121560237886016,Vina/Meeko full,True,1.909450365943037,Discrimination-limited,20.0,4.0,0.0,15.27,266.388,3.0,158,,,,,,,,
posebusters_benchmark,7QK0_EBL,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,26.55956777048032,DiffDock-L default s10/t20,False,26.55956777048032,Boltz-2 full receptor r1/s20,False,8.019109087708687,Generation-limited,38.0,4.0,3.0,104.54,547.0060000000001,6.0,131,,,,,,,,
posebusters_benchmark,7QSW_CAP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.9696090731639752,DiffDock-L default s10/t20,True,0.9696090731639752,DiffDock-L default s10/t20,True,0.9696090731639752,Successful top-1,21.0,9.0,3.0,231.51,356.11300000000006,0.0,2269,,,,,,,,
posebusters_benchmark,7REE_4LY,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.0482171600239734,DiffDock-L default s10/t20,True,1.4490492200552942,Chai-1 full receptor s5/t200,True,1.0482171600239734,Successful top-1,42.0,8.0,0.0,135.82999999999998,593.6640000000001,6.0,290,,,,,,,,
posebusters_benchmark,7RH8_UTP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,29.55608431928392,DiffDock-L default s10/t20,False,29.55608431928392,Vina/Meeko full,False,3.0569469669297,Generation-limited,29.0,8.0,6.0,264.36999999999995,484.14000000000016,2.0,212,,,,,,,,
posebusters_benchmark,7RPZ_6IC,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,17.610594817370284,Chai-1 full receptor s5/t200,False,17.610594817370284,DiffDock-L default s10/t20,True,1.5585238586414214,Discrimination-limited,44.0,5.0,4.0,86.64000000000001,600.6450000000002,8.0,168,,,,,,,,
posebusters_benchmark,7RUI_7QZ,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,0.8768065009410869,DiffDock-L default s10/t20,True,1.1807218198552747,Chai-1 full receptor s5/t200,True,0.8768065009410869,Successful top-1,51.0,9.0,0.0,140.01,719.7210000000001,6.0,127,,,,,,,,
posebusters_benchmark,7RWO_7WN,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.9172768469889785,Chai-1 full receptor s5/t200,True,0.7306421447253606,Chai-1 full receptor s5/t200,True,0.7306421447253606,Successful top-1,20.0,2.0,0.0,58.95,290.754,3.0,119,,,,,,,,
posebusters_benchmark,7S45_ACO,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,23.60091947268592,Chai-1 full receptor s5/t200,False,23.60091947268592,Vina/Meeko full,False,11.3110644399502,Generation-limited,51.0,19.0,7.0,363.6299999999999,809.5779999999997,3.0,141,,,,,,,,
posebusters_benchmark,7S9H_7PP,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,0.8294181386214126,DiffDock-L default s10/t20,True,0.6960316297806967,DiffDock-L default s10/t20,True,0.6960316297806967,Successful top-1,29.0,4.0,0.0,99.08,413.90900000000016,3.0,209,,,,,,,,
posebusters_benchmark,7SED_8VD,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.8983408773111825,DiffDock-L default s10/t20,True,1.8983408773111825,Chai-1 full receptor s5/t200,True,1.0046871594308466,Successful top-1,17.0,2.0,0.0,49.84,246.236,2.0,227,,,,,,,,
posebusters_benchmark,7SGV_L30,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,4.6250804309933775,DiffDock-L default s10/t20,False,4.6250804309933775,DiffDock-L default s10/t20,False,4.6250804309933775,Generation-limited,19.0,2.0,0.0,41.99,248.28500000000005,3.0,308,,,,,,,,
posebusters_benchmark,7SNE_9XR,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,39.195375883106415,DiffDock-L default s10/t20,False,39.195375883106415,Chai-1 full receptor s5/t200,False,2.99218469295514,Generation-limited,45.0,12.0,10.0,326.4099999999999,677.4569999999998,5.0,722,,,,,,,,
posebusters_benchmark,7SSM_B7L,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,2.671377913961258,Chai-1 full receptor s5/t200,True,1.86611551224799,Chai-1 full receptor s5/t200,True,1.86611551224799,Successful top-1,25.0,4.0,0.0,109.73,336.307,4.0,169,,,,,,,,
posebusters_benchmark,7T0U_E3I,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,52.05448929060619,Chai-1 full receptor s5/t200,False,46.12746289848217,Vina/Meeko full,False,9.049245218294912,Generation-limited,48.0,7.0,1.0,160.84,709.5130000000001,6.0,490,,,,,,,,
posebusters_benchmark,7T2I_E9F,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.3639101541599778,DiffDock-L default s10/t20,True,1.3639101541599778,DiffDock-L default s10/t20,True,1.3639101541599778,Successful top-1,29.0,4.0,2.0,107.85000000000002,412.519,5.0,247,,,,,,,,
posebusters_benchmark,7T3F_EM0,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.424456717196654,DiffDock-L default s10/t20,True,1.424456717196654,Chai-1 full receptor s5/t200,True,0.6628619149958924,Successful top-1,24.0,3.0,0.0,78.51,349.38700000000006,3.0,127,,,,,,,,
posebusters_benchmark,7T9O_GEI,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,3.1872789708541016,Chai-1 full receptor s5/t200,False,31.41074319122261,DiffDock-L default s10/t20,False,3.1872789708541016,Generation-limited,41.0,9.0,1.0,71.89,562.7260000000002,4.0,138,,,,,,,,
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,9.769348060168308,Chai-1 full receptor s5/t200,False,9.842695536214231,Protenix base full receptor c1/s20/n1,False,3.382128818499902,Generation-limited,14.0,5.0,0.0,66.4,221.32199999999995,1.0,409,,,,,,,,
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.1092774321280372,Chai-1 full receptor s5/t200,False,2.887331055158726,DiffDock-L default s10/t20,True,1.1092774321280372,Discrimination-limited,35.0,8.0,10.0,262.31999999999994,547.3470000000003,3.0,209,,,,,,,,
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,21.58088192087995,Chai-1 full receptor s5/t200,False,23.80645399464745,Boltz-2 full receptor r1/s20,False,8.572722063204935,Generation-limited,27.0,5.0,0.0,98.66,389.8430000000001,3.0,352,,,,,,,,
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,Chai-1 full receptor s5/t200,True,1.4068778710922991,Successful top-1,14.0,6.0,2.0,144.52,230.109,0.0,209,,,,,,,,
posebusters_benchmark,7UMV_NUU,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,17.001141106488333,Chai-1 full receptor s5/t200,True,1.6077934415965511,Chai-1 full receptor s5/t200,True,1.6077934415965511,Successful top-1,22.0,3.0,0.0,55.74,313.426,3.0,150,,,,,,,,
posebusters_benchmark,7UP3_NZ0,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.9364342673427184,DiffDock-L default s10/t20,True,1.9364342673427184,DiffDock-L default s10/t20,True,1.9364342673427184,Successful top-1,23.0,4.0,0.0,147.74,332.345,3.0,457,,,,,,,,
posebusters_benchmark,7V8Z_5YH,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,3.0377863043999653,DiffDock-L default s10/t20,False,3.0377863043999653,Chai-1 full receptor s5/t200,True,0.9331193390850462,Discrimination-limited,25.0,4.0,1.0,57.5,345.34899999999993,4.0,490,,,,,,,,
posebusters_benchmark,7VJT_7IJ,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.3689072190894295,DiffDock-L default s10/t20,True,0.3689072190894295,DiffDock-L default s10/t20,True,0.3689072190894295,Successful top-1,27.0,2.0,0.0,87.05000000000001,365.3850000000001,5.0,550,,,,,,,,
posebusters_benchmark,7W6F_8I6,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,26.574869533378752,Chai-1 full receptor s5/t200,False,26.574869533378752,Vina/Meeko full,False,6.240363747410883,Generation-limited,20.0,9.0,0.0,77.76,280.364,1.0,208,,,,,,,,
posebusters_benchmark,7WN5_JGL,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,38.76023937864328,DiffDock-L default s10/t20,False,38.76023937864328,Chai-1 full receptor s5/t200,True,1.2619637085314348,Discrimination-limited,37.0,7.0,0.0,119.22,526.5210000000004,5.0,236,,,,,,,,
posebusters_benchmark,7XEK_9YX,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.010662603903795,DiffDock-L default s10/t20,True,1.457858167125507,Chai-1 full receptor s5/t200,True,1.010662603903795,Successful top-1,22.0,5.0,2.0,149.21,350.2890000000001,2.0,413,,,,,,,,
posebusters_benchmark,7XIJ_EJ3,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,2.8385160702220964,DiffDock-L default s10/t20,False,2.8385160702220964,DiffDock-L default s10/t20,False,2.8385160702220964,Generation-limited,33.0,5.0,0.0,115.45,450.42600000000016,4.0,131,,,,,,,,
posebusters_benchmark,7ZXZ_K9R,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,3.443781370203047,DiffDock-L default s10/t20,False,3.443781370203047,DiffDock-L default s10/t20,False,3.443781370203047,Generation-limited,33.0,9.0,5.0,104.36999999999998,507.7030000000003,4.0,247,,,,,,,,
posebusters_benchmark,7ZYS_KNR,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,2.768896666899757,Chai-1 full receptor s5/t200,False,2.768896666899757,Chai-1 full receptor s5/t200,False,2.768896666899757,Generation-limited,44.0,8.0,3.0,233.42,615.7800000000005,2.0,193,,,,,,,,
posebusters_benchmark,7ZZB_KGX,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,7.416080517146889,Chai-1 full receptor s5/t200,False,7.416080517146889,DiffDock-L default s10/t20,False,6.8526030604807255,Generation-limited,51.0,11.0,8.0,346.31,712.6850000000001,6.0,264,,,,,,,,
posebusters_benchmark,8ACL_LQL,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,3.1790322377587925,Chai-1 full receptor s5/t200,True,1.827310337532053,Chai-1 full receptor s5/t200,True,1.827310337532053,Successful top-1,31.0,5.0,1.0,65.54,475.40100000000007,4.0,301,,,,,,,,
posebusters_benchmark,8AEU_M0L,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.376413258713836,Chai-1 full receptor s5/t200,True,1.376413258713836,Chai-1 full receptor s5/t200,True,1.376413258713836,Successful top-1,41.0,6.0,2.0,83.47,593.5110000000001,5.0,87,,,,,,,,
posebusters_benchmark,8AIJ_M9I,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,43.7636482126253,DiffDock-L default s10/t20,False,43.7636482126253,Vina/Meeko full,False,5.663632198881786,Generation-limited,19.0,2.0,5.0,99.02,267.281,2.0,456,,,,,,,,
posebusters_benchmark,8AJX_FUM,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,9.394863053153037,DiffDock-L default s10/t20,False,9.394863053153037,Boltz-1 full receptor r1/s20,False,8.04570801770353,Generation-limited,8.0,2.0,0.0,74.6,116.072,0.0,240,,,,,,,,
posebusters_benchmark,8BN6_R53,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.834942814890895,DiffDock-L default s10/t20,True,0.834942814890895,Chai-1 full receptor s5/t200,True,0.7291366634101613,Successful top-1,29.0,4.0,0.0,107.55,455.3230000000002,4.0,206,,,,,,,,
posebusters_benchmark,8BPL_CP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.3592818287918279,Chai-1 full receptor s5/t200,True,1.2864362449077245,DiffDock-L default s10/t20,True,0.3592818287918279,Successful top-1,8.0,1.0,0.0,109.85000000000002,141.019,0.0,316,,,,,,,,
posebusters_benchmark,8BRO_R7E,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,4.819657632590164,DiffDock-L default s10/t20,False,4.819657632590164,DiffDock-L default s10/t20,False,4.819657632590164,Generation-limited,26.0,4.0,5.0,138.18,362.3820000000002,3.0,131,,,,,,,,
posebusters_benchmark,8C5D_GTB,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.0707505216280455,Chai-1 full receptor s5/t200,True,1.0707505216280455,Chai-1 full receptor s5/t200,True,1.0707505216280455,Successful top-1,30.0,13.0,2.0,201.96,442.4500000000003,1.0,418,,,,,,,,
posebusters_benchmark,8C7Y_TXV,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,27.3219626170208,DiffDock-L default s10/t20,False,27.3219626170208,Chai-1 full receptor s5/t200,True,1.2390913750355887,Discrimination-limited,34.0,5.0,0.0,98.64,478.88600000000014,4.0,534,,,,,,,,
posebusters_benchmark,8CGC_LMR,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,19.89973466336228,DiffDock-L default s10/t20,False,19.89973466336228,Boltz-2 full receptor r1/s20,False,2.3432024817097337,Generation-limited,9.0,3.0,1.0,94.83,134.087,0.0,311,,,,,,,,
posebusters_benchmark,8CI0_8EL,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,100.17999351195712,DiffDock-L default s10/t20,False,100.17999351195712,Vina/Meeko full,False,5.186137984310451,Generation-limited,26.0,8.0,1.0,168.32999999999998,426.328,2.0,1998,,,,,,,,
posebusters_benchmark,8DW5_FQ7,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.7409962917885923,DiffDock-L default s10/t20,True,0.7409962917885923,DiffDock-L default s10/t20,True,0.7409962917885923,Successful top-1,18.0,3.0,0.0,49.33,282.126,2.0,116,,,,,,,,
posebusters_benchmark,8DZT_G4P,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.4648285304468616,DiffDock-L default s10/t20,True,1.4648285304468616,DiffDock-L default s10/t20,True,1.4648285304468616,Successful top-1,36.0,10.0,6.0,345.63000000000005,603.1600000000003,3.0,329,,,,,,,,
posebusters_benchmark,8E77_ULP,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,1.6524057399715602,Chai-1 full receptor s5/t200,True,1.6524057399715602,DiffDock-L default s10/t20,True,1.230685719647975,Successful top-1,55.0,15.0,11.0,414.9400000000001,849.4820000000003,4.0,358,,,,,,,,
posebusters_benchmark,8EAD_UY0,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,0.57214613960445,DiffDock-L default s10/t20,True,0.9694560502782236,Chai-1 full receptor s5/t200,True,0.57214613960445,Successful top-1,38.0,10.0,0.0,108.48,559.1360000000001,4.0,127,,,,,,,,
posebusters_benchmark,8ERS_WQO,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,7.079619817199717,DiffDock-L default s10/t20,False,7.079619817199717,Vina/Meeko full,False,6.136413249221191,Generation-limited,23.0,3.0,2.0,109.85,313.309,3.0,336,,,,,,,,
posebusters_benchmark,8F4J_PHO,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,Vina/Meeko full,False,7.077138057020294,Generation-limited,64.0,20.0,5.0,127.03,871.2199999999995,6.0,5302,,,,,,,,
posebusters_benchmark,8FLN_Y7W,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,0.3091144578266678,Chai-1 full receptor s5/t200,True,0.3091144578266678,Chai-1 full receptor s5/t200,True,0.3091144578266678,Successful top-1,34.0,7.0,1.0,125.26,479.43400000000014,3.0,263,,,,,,,,
posebusters_benchmark,8FV9_80J,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.8356514670875543,DiffDock-L default s10/t20,True,1.8356514670875543,DiffDock-L default s10/t20,True,1.8356514670875543,Successful top-1,29.0,8.0,6.0,250.1899999999999,485.1470000000001,2.0,1066,,,,,,,,
posebusters_benchmark,8G43_ZU6,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,0.6964629334135792,DiffDock-L default s10/t20,True,0.6964629334135792,Chai-1 full receptor s5/t200,True,0.4175870033363459,Successful top-1,21.0,5.0,0.0,101.29,289.291,2.0,99,,,,,,,,
posebusters_benchmark,8H0M_2EH,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,7.229218639966869,Chai-1 full receptor s5/t200,True,1.0675626152378035,Chai-1 full receptor s5/t200,True,1.0675626152378035,Successful top-1,9.0,5.0,1.0,20.23,130.23099999999997,0.0,392,,,,,,,,
dockgen,3gvl_1_SLB_2,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,65.59248372173592,DiffDock-L default s10/t20,False,65.59248372173592,Vina/Meeko full,False,4.745866607601067,Generation-limited,21.0,6.0,7.0,183.1,313.30300000000005,1.0,669,,,,,,,,
dockgen,3ju4_1_SLB_2,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,61.15938930988905,DiffDock-L default s10/t20,False,61.15938930988905,Vina/Meeko full,False,4.760998124643313,Generation-limited,21.0,6.0,7.0,183.1,313.30300000000005,1.0,662,,,,,,,,
dockgen,1i8t_1_FAD_1,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,True,0.5520935165458467,Chai-1 full receptor s5/t200,True,0.5520935165458467,Chai-1 full receptor s5/t200,True,0.5520935165458467,Successful top-1,53.0,13.0,18.0,364.1299999999999,811.7649999999999,6.0,367,,,,,,,,
dockgen,1o28_1_UFP_2,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,16.745335399767033,DiffDock-L default s10/t20,False,4.920801718990416,DiffDock-L default s10/t20,False,4.920801718990416,Generation-limited,21.0,4.0,6.0,155.11,334.2370000000001,2.0,650,,,,,,,,
dockgen,1pj4_1_FUM_1,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,19.136240040757745,DiffDock-L default s10/t20,False,19.136240040757745,Vina/Meeko full,False,3.492687772332362,Generation-limited,8.0,3.0,0.0,80.92,122.11999999999998,0.0,1074,,,,,,,,
dockgen,1sbz_1_FMN_3,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,7.890843717818282,DiffDock-L default s10/t20,False,7.890843717818282,Vina/Meeko full,False,3.818335311151588,Generation-limited,31.0,7.0,11.0,210.39999999999995,472.47600000000017,3.0,339,,,,,,,,
dockgen,1uf7_1_CDV_0,cross_generator_balanced,,32,6,Chai-1 full receptor s5/t200,False,34.138948126639704,Chai-1 full receptor s5/t200,False,34.138948126639704,DiffDock-L default s10/t20,False,2.715489781370437,Generation-limited,11.0,4.0,2.0,98.74,164.205,0.0,606,,,,,,,,
