dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,oracle_method_original,oracle_success_original,oracle_rmsd_original,oracle_endpoint_rule
posebusters_benchmark,7T9O_GEI,same_generator,DynamicBind,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,RFAA,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,3.1872789708541016,Chai-1 full receptor s5/t200,False,31.41074319122261,DiffDock-L default s10/t20,False,3.1872789708541016,DiffDock-L default s10/t20,False,3.1872789708541016,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,Boltz,32,2,Boltz-1 full receptor r1/s20,False,7.622981719239053,Boltz-2 full receptor r1/s20,False,35.41220480623798,Boltz-1 full receptor r1/s20,False,7.622981719239053,Boltz-1 full receptor r1/s20,False,7.622981719239053,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,31.41074319122261,Chai-1 full receptor s5/t200,False,31.41074319122261,Chai-1 full receptor s5/t200,False,31.41074319122261,Chai-1 full receptor s5/t200,False,31.41074319122261,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,False,3.1872789708541016,DiffDock-L default s10/t20,False,3.1872789708541016,DiffDock-L default s10/t20,False,3.1872789708541016,DiffDock-L default s10/t20,False,3.1872789708541016,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,NeuralPlexer,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,DynamicBind,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7T9O_GEI,same_generator,RFAA,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Boltz,1,1,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,NeuralPlexer,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DynamicBind,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,RFAA,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,False,9.769348060168308,Chai-1 full receptor s5/t200,False,9.842695536214231,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Boltz,2,2,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-2 full receptor r1/s20,False,9.597829396229924,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,NeuralPlexer,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DynamicBind,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,RFAA,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,False,9.769348060168308,Chai-1 full receptor s5/t200,False,9.842695536214231,Protenix base full receptor c1/s20/n1,False,3.382128818499902,Protenix base full receptor c1/s20/n1,False,3.382128818499902,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Boltz,4,2,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-2 full receptor r1/s20,False,9.597829396229924,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,NeuralPlexer,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DynamicBind,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,RFAA,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,8,6,DiffDock-L default s10/t20,False,9.769348060168308,Chai-1 full receptor s5/t200,False,9.842695536214231,Protenix base full receptor c1/s20/n1,False,3.382128818499902,Protenix base full receptor c1/s20/n1,False,3.382128818499902,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Boltz,8,2,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-2 full receptor r1/s20,False,9.597829396229924,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,NeuralPlexer,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DynamicBind,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,RFAA,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,16,6,DiffDock-L default s10/t20,False,9.769348060168308,Chai-1 full receptor s5/t200,False,9.842695536214231,Protenix base full receptor c1/s20/n1,False,3.382128818499902,Protenix base full receptor c1/s20/n1,False,3.382128818499902,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Boltz,16,2,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-2 full receptor r1/s20,False,9.597829396229924,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,NeuralPlexer,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DynamicBind,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,RFAA,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,9.769348060168308,Chai-1 full receptor s5/t200,False,9.842695536214231,Protenix base full receptor c1/s20/n1,False,3.382128818499902,Protenix base full receptor c1/s20/n1,False,3.382128818499902,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Boltz,32,2,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-2 full receptor r1/s20,False,9.597829396229924,Boltz-1 full receptor r1/s20,False,8.757277877176987,Boltz-1 full receptor r1/s20,False,8.757277877176987,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,Chai-1 full receptor s5/t200,False,9.842695536214231,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,DiffDock-L default s10/t20,False,9.769348060168308,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,NeuralPlexer,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,DynamicBind,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TWC_CXS,same_generator,RFAA,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Boltz,1,1,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-1 full receptor r1/s20,False,8.270604265970691,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,NeuralPlexer,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DynamicBind,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,RFAA,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,True,1.1092774321280372,Chai-1 full receptor s5/t200,False,2.887331055158726,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Boltz,2,2,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,NeuralPlexer,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DynamicBind,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,RFAA,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,True,1.1092774321280372,Chai-1 full receptor s5/t200,False,2.887331055158726,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Boltz,4,2,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,NeuralPlexer,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DynamicBind,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,RFAA,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,8,6,DiffDock-L default s10/t20,True,1.1092774321280372,Chai-1 full receptor s5/t200,False,2.887331055158726,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Boltz,8,2,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,NeuralPlexer,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DynamicBind,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,RFAA,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,16,6,DiffDock-L default s10/t20,True,1.1092774321280372,Chai-1 full receptor s5/t200,False,2.887331055158726,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Boltz,16,2,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,NeuralPlexer,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DynamicBind,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,RFAA,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.1092774321280372,Chai-1 full receptor s5/t200,False,2.887331055158726,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Boltz,32,2,Boltz-1 full receptor r1/s20,False,8.270604265970691,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,Boltz-2 full receptor r1/s20,False,8.119909708580733,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,Chai-1 full receptor s5/t200,False,2.887331055158726,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,DiffDock-L default s10/t20,True,1.1092774321280372,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,NeuralPlexer,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,DynamicBind,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXP_0FX,same_generator,RFAA,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Boltz,1,1,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,NeuralPlexer,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DynamicBind,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,RFAA,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,False,21.58088192087995,Chai-1 full receptor s5/t200,False,23.80645399464745,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Boltz,2,2,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,NeuralPlexer,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DynamicBind,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,RFAA,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,False,21.58088192087995,Chai-1 full receptor s5/t200,False,23.80645399464745,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Boltz,4,2,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,NeuralPlexer,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
