_group_id,case_type,pose_kind,target,ligand_instance_chain,rmsd,success_rmsd_2,native_all_n,pred_all_n,all_precision,all_recall,all_f1,all_jaccard,all_native_n,all_pred_n,contact_precision,contact_recall,contact_f1,contact_jaccard,contact_native_n,contact_pred_n,hbond_proxy_precision,hbond_proxy_recall,hbond_proxy_f1,hbond_proxy_jaccard,hbond_proxy_native_n,hbond_proxy_pred_n,hydrophobic_proxy_precision,hydrophobic_proxy_recall,hydrophobic_proxy_f1,hydrophobic_proxy_jaccard,hydrophobic_proxy_native_n,hydrophobic_proxy_pred_n,all_unstructured_precision,all_unstructured_recall,all_unstructured_f1,all_unstructured_jaccard,all_unstructured_native_n,all_unstructured_pred_n,contact_unstructured_precision,contact_unstructured_recall,contact_unstructured_f1,contact_unstructured_jaccard,contact_unstructured_native_n,contact_unstructured_pred_n,hbond_proxy_unstructured_precision,hbond_proxy_unstructured_recall,hbond_proxy_unstructured_f1,hbond_proxy_unstructured_jaccard,hbond_proxy_unstructured_native_n,hbond_proxy_unstructured_pred_n,hydrophobic_proxy_unstructured_precision,hydrophobic_proxy_unstructured_recall,hydrophobic_proxy_unstructured_f1,hydrophobic_proxy_unstructured_jaccard,hydrophobic_proxy_unstructured_native_n,hydrophobic_proxy_unstructured_pred_n
protenix|7uf8__1__1.A__1.E_1.F|1.F,kept_official,official,7uf8__1__1.A__1.E_1.F,1.F,1.523148536682129,True,34,37,0.0,0.0,0.0,0.0,34,37,0.0,0.0,0.0,0.0,18,20,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,15,15,0.7619047619047619,0.8421052631578947,0.8,0.6666666666666666,19,21,0.8181818181818182,0.9,0.8571428571428572,0.75,10,11,0.5,1.0,0.6666666666666666,0.5,1,2,0.75,0.75,0.75,0.6,8,8
protenix|7uf8__1__1.A__1.E_1.F|1.F,kept_official,selected,7uf8__1__1.A__1.E_1.F,1.F,1.523148536682129,True,34,37,0.0,0.0,0.0,0.0,34,37,0.0,0.0,0.0,0.0,18,20,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,15,15,0.7619047619047619,0.8421052631578947,0.8,0.6666666666666666,19,21,0.8181818181818182,0.9,0.8571428571428572,0.75,10,11,0.5,1.0,0.6666666666666666,0.5,1,2,0.75,0.75,0.75,0.6,8,8
protenix|7uum__1__1.A_2.A__1.B_1.C|1.C,kept_official,official,7uum__1__1.A_2.A__1.B_1.C,1.C,8.453337669372559,False,30,25,0.0,0.0,0.0,0.0,30,25,0.0,0.0,0.0,0.0,15,13,0.0,0.0,0.0,0.0,7,5,0.0,0.0,0.0,0.0,8,7,0.8125,0.7222222222222222,0.7647058823529411,0.6190476190476191,18,16,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,7,7,0.75,0.6,0.6666666666666665,0.5,5,4,0.8,0.6666666666666666,0.7272727272727272,0.5714285714285714,6,5
protenix|7uum__1__1.A_2.A__1.B_1.C|1.C,kept_official,selected,7uum__1__1.A_2.A__1.B_1.C,1.C,8.453337669372559,False,30,25,0.0,0.0,0.0,0.0,30,25,0.0,0.0,0.0,0.0,15,13,0.0,0.0,0.0,0.0,7,5,0.0,0.0,0.0,0.0,8,7,0.8125,0.7222222222222222,0.7647058823529411,0.6190476190476191,18,16,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,7,7,0.75,0.6,0.6666666666666665,0.5,5,4,0.8,0.6666666666666666,0.7272727272727272,0.5714285714285714,6,5
protenix|7vpe__1__1.A__1.B|1.B,kept_official,official,7vpe__1__1.A__1.B,1.B,24.419452667236328,False,34,36,0.0,0.0,0.0,0.0,34,36,0.0,0.0,0.0,0.0,19,18,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,15,17,0.5925925925925926,0.8888888888888888,0.711111111111111,0.5517241379310345,18,27,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.0,0.0,0.0,0.0,0,1,0.5384615384615384,0.875,0.6666666666666667,0.5,8,13
protenix|7vpe__1__1.A__1.B|1.B,kept_official,selected,7vpe__1__1.A__1.B,1.B,24.419452667236328,False,34,36,0.0,0.0,0.0,0.0,34,36,0.0,0.0,0.0,0.0,19,18,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,15,17,0.5925925925925926,0.8888888888888888,0.711111111111111,0.5517241379310345,18,27,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.0,0.0,0.0,0.0,0,1,0.5384615384615384,0.875,0.6666666666666667,0.5,8,13
protenix|7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q|1.P,kept_official,official,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,1.P,14.189863204956056,False,40,52,0.0,0.0,0.0,0.0,40,52,0.0,0.0,0.0,0.0,19,25,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,0.0,13,18,0.6,0.8181818181818182,0.6923076923076923,0.5294117647058824,22,30,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.6666666666666666,0.8,0.7272727272727272,0.5714285714285714,5,6,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.38461538461538464,7,11
protenix|7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q|1.P,kept_official,selected,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,1.P,14.189863204956056,False,40,52,0.0,0.0,0.0,0.0,40,52,0.0,0.0,0.0,0.0,19,25,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,0.0,13,18,0.6,0.8181818181818182,0.6923076923076923,0.5294117647058824,22,30,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.6666666666666666,0.8,0.7272727272727272,0.5714285714285714,5,6,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.38461538461538464,7,11
protenix|7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M|1.C,kept_official,official,7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M,1.C,14.356486320495604,False,35,43,0.0,0.0,0.0,0.0,35,43,0.0,0.0,0.0,0.0,17,21,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,14,18,0.6071428571428571,0.85,0.7083333333333333,0.5483870967741935,20,28,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,10,12,0.0,0.0,0.0,0.0,3,4,0.5833333333333334,1.0,0.7368421052631579,0.5833333333333334,7,12
protenix|7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M|1.C,kept_official,selected,7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M,1.C,14.356486320495604,False,35,43,0.0,0.0,0.0,0.0,35,43,0.0,0.0,0.0,0.0,17,21,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,14,18,0.6071428571428571,0.85,0.7083333333333333,0.5483870967741935,20,28,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,10,12,0.0,0.0,0.0,0.0,3,4,0.5833333333333334,1.0,0.7368421052631579,0.5833333333333334,7,12
protenix|7vzz__1__1.A_1.B__1.AA_1.Y_1.Z|1.AA,kept_official,official,7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.AA,14.611821174621582,False,33,44,0.0,0.0,0.0,0.0,33,44,0.0,0.0,0.0,0.0,17,21,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,12,18,0.4642857142857143,0.6842105263157895,0.5531914893617021,0.38235294117647056,19,28,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.0,0.0,0.0,0.0,3,4,0.36363636363636365,0.6666666666666666,0.4705882352941177,0.3076923076923077,6,11
protenix|7vzz__1__1.A_1.B__1.AA_1.Y_1.Z|1.AA,kept_official,selected,7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.AA,14.611821174621582,False,33,44,0.0,0.0,0.0,0.0,33,44,0.0,0.0,0.0,0.0,17,21,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,12,18,0.4642857142857143,0.6842105263157895,0.5531914893617021,0.38235294117647056,19,28,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.0,0.0,0.0,0.0,3,4,0.36363636363636365,0.6666666666666666,0.4705882352941177,0.3076923076923077,6,11
protenix|7wdu__1__1.A__1.C|1.C,kept_official,official,7wdu__1__1.A__1.C,1.C,39.0453987121582,False,24,33,0.0,0.0,0.0,0.0,24,33,0.0,0.0,0.0,0.0,12,15,0.0,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,8,11,0.5,0.55,0.5238095238095238,0.3548387096774194,20,22,0.6666666666666666,0.6,0.631578947368421,0.46153846153846156,10,9,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,3,6,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2727272727272727,7,7
protenix|7wdu__1__1.A__1.C|1.C,kept_official,selected,7wdu__1__1.A__1.C,1.C,39.0453987121582,False,24,33,0.0,0.0,0.0,0.0,24,33,0.0,0.0,0.0,0.0,12,15,0.0,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,8,11,0.5,0.55,0.5238095238095238,0.3548387096774194,20,22,0.6666666666666666,0.6,0.631578947368421,0.46153846153846156,10,9,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,3,6,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2727272727272727,7,7
protenix|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.F,kept_official,official,7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.F,1.5398341417312622,True,26,29,0.0,0.0,0.0,0.0,26,29,0.0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,8,10,0.8275862068965517,0.96,0.888888888888889,0.8,25,29,0.9285714285714286,1.0,0.962962962962963,0.9285714285714286,13,14,0.8,1.0,0.888888888888889,0.8,4,5,0.7,0.875,0.7777777777777777,0.6363636363636364,8,10
protenix|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.F,kept_official,selected,7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.F,1.5398341417312622,True,26,29,0.0,0.0,0.0,0.0,26,29,0.0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,8,10,0.8275862068965517,0.96,0.888888888888889,0.8,25,29,0.9285714285714286,1.0,0.962962962962963,0.9285714285714286,13,14,0.8,1.0,0.888888888888889,0.8,4,5,0.7,0.875,0.7777777777777777,0.6363636363636364,8,10
protenix|7wzx__1__1.A__1.B_1.D_1.E_1.I|1.I,kept_official,official,7wzx__1__1.A__1.B_1.D_1.E_1.I,1.I,1.3754295110702517,True,26,29,0.0,0.0,0.0,0.0,26,29,0.0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,8,10,0.7857142857142857,0.88,0.830188679245283,0.7096774193548387,25,28,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8571428571428571,13,13,0.8,1.0,0.888888888888889,0.8,4,5,0.6,0.75,0.6666666666666665,0.5,8,10
protenix|7wzx__1__1.A__1.B_1.D_1.E_1.I|1.I,kept_official,selected,7wzx__1__1.A__1.B_1.D_1.E_1.I,1.I,1.3754295110702517,True,26,29,0.0,0.0,0.0,0.0,26,29,0.0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,8,10,0.7857142857142857,0.88,0.830188679245283,0.7096774193548387,25,28,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8571428571428571,13,13,0.8,1.0,0.888888888888889,0.8,4,5,0.6,0.75,0.6666666666666665,0.5,8,10
protenix|7xxc__1__1.A_1.B_1.D__1.M|1.M,kept_official,official,7xxc__1__1.A_1.B_1.D__1.M,1.M,18.822179794311523,False,35,37,0.0,0.0,0.0,0.0,35,37,0.0,0.0,0.0,0.0,16,18,0.0,0.0,0.0,0.0,7,6,0.0,0.0,0.0,0.0,12,13,0.36,0.36,0.36,0.21951219512195122,25,25,0.5,0.5454545454545454,0.5217391304347826,0.35294117647058826,11,12,0.0,0.0,0.0,0.0,5,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,9,9
protenix|7xxc__1__1.A_1.B_1.D__1.M|1.M,kept_official,selected,7xxc__1__1.A_1.B_1.D__1.M,1.M,18.822179794311523,False,35,37,0.0,0.0,0.0,0.0,35,37,0.0,0.0,0.0,0.0,16,18,0.0,0.0,0.0,0.0,7,6,0.0,0.0,0.0,0.0,12,13,0.36,0.36,0.36,0.21951219512195122,25,25,0.5,0.5454545454545454,0.5217391304347826,0.35294117647058826,11,12,0.0,0.0,0.0,0.0,5,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,9,9
protenix|7xxm__1__1.A_1.B_1.C__1.K|1.K,kept_official,official,7xxm__1__1.A_1.B_1.C__1.K,1.K,20.846176147460938,False,39,51,0.0,0.0,0.0,0.0,39,51,0.0,0.0,0.0,0.0,20,25,0.0,0.0,0.0,0.0,8,11,0.0,0.0,0.0,0.0,11,15,0.4375,0.5384615384615384,0.4827586206896552,0.3181818181818182,26,32,0.5,0.6363636363636364,0.56,0.3888888888888889,11,14,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,6,8,0.5,0.5555555555555556,0.5263157894736842,0.35714285714285715,9,10
protenix|7xxm__1__1.A_1.B_1.C__1.K|1.K,kept_official,selected,7xxm__1__1.A_1.B_1.C__1.K,1.K,20.846176147460938,False,39,51,0.0,0.0,0.0,0.0,39,51,0.0,0.0,0.0,0.0,20,25,0.0,0.0,0.0,0.0,8,11,0.0,0.0,0.0,0.0,11,15,0.4375,0.5384615384615384,0.4827586206896552,0.3181818181818182,26,32,0.5,0.6363636363636364,0.56,0.3888888888888889,11,14,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,6,8,0.5,0.5555555555555556,0.5263157894736842,0.35714285714285715,9,10
protenix|7xxn__1__2.A__2.B_2.C|2.B,kept_official,official,7xxn__1__2.A__2.B_2.C,2.B,3.657701015472412,False,29,30,0.0,0.0,0.0,0.0,29,30,0.0,0.0,0.0,0.0,14,15,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,13,13,0.7916666666666666,0.9047619047619048,0.8444444444444444,0.7307692307692307,21,24,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,10,11,0.0,0.0,0.0,0.0,2,2,0.8181818181818182,1.0,0.9,0.8181818181818182,9,11
protenix|7xxn__1__2.A__2.B_2.C|2.B,kept_official,selected,7xxn__1__2.A__2.B_2.C,2.B,3.657701015472412,False,29,30,0.0,0.0,0.0,0.0,29,30,0.0,0.0,0.0,0.0,14,15,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,13,13,0.7916666666666666,0.9047619047619048,0.8444444444444444,0.7307692307692307,21,24,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,10,11,0.0,0.0,0.0,0.0,2,2,0.8181818181818182,1.0,0.9,0.8181818181818182,9,11
protenix|7yd2__1__1.A_1.B__1.K|1.K,kept_official,official,7yd2__1__1.A_1.B__1.K,1.K,5.626183032989502,False,42,29,0.0,0.0,0.0,0.0,42,29,0.0,0.0,0.0,0.0,20,15,0.0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,17,9,0.9,0.72,0.7999999999999999,0.6666666666666666,25,20,0.7777777777777778,0.7,0.7368421052631577,0.5833333333333334,10,9,1.0,1.0,1.0,1.0,5,5,1.0,0.6,0.7499999999999999,0.6,10,6
protenix|7yd2__1__1.A_1.B__1.K|1.K,kept_official,selected,7yd2__1__1.A_1.B__1.K,1.K,5.626183032989502,False,42,29,0.0,0.0,0.0,0.0,42,29,0.0,0.0,0.0,0.0,20,15,0.0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,17,9,0.9,0.72,0.7999999999999999,0.6666666666666666,25,20,0.7777777777777778,0.7,0.7368421052631577,0.5833333333333334,10,9,1.0,1.0,1.0,1.0,5,5,1.0,0.6,0.7499999999999999,0.6,10,6
protenix|7ypu__1__1.A_1.B__1.I|1.I,kept_official,official,7ypu__1__1.A_1.B__1.I,1.I,3.533595085144043,False,27,27,0.0,0.0,0.0,0.0,27,27,0.0,0.0,0.0,0.0,14,13,0.0,0.0,0.0,0.0,5,6,0.0,0.0,0.0,0.0,8,8,0.6111111111111112,0.5238095238095238,0.5641025641025642,0.39285714285714285,21,18,0.75,0.5454545454545454,0.631578947368421,0.46153846153846156,11,8,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,3,4,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,7,6
protenix|7ypu__1__1.A_1.B__1.I|1.I,kept_official,selected,7ypu__1__1.A_1.B__1.I,1.I,3.533595085144043,False,27,27,0.0,0.0,0.0,0.0,27,27,0.0,0.0,0.0,0.0,14,13,0.0,0.0,0.0,0.0,5,6,0.0,0.0,0.0,0.0,8,8,0.6111111111111112,0.5238095238095238,0.5641025641025642,0.39285714285714285,21,18,0.75,0.5454545454545454,0.631578947368421,0.46153846153846156,11,8,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666,3,4,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,7,6
protenix|7ypu__1__1.A_1.B__1.J_1.K|1.J,kept_official,official,7ypu__1__1.A_1.B__1.J_1.K,1.J,3.824768304824829,False,30,32,0.0,0.0,0.0,0.0,30,32,0.0,0.0,0.0,0.0,14,15,0.0,0.0,0.0,0.0,6,8,0.0,0.0,0.0,0.0,10,9,0.75,0.6521739130434783,0.6976744186046512,0.5357142857142857,23,20,0.8,0.7272727272727273,0.761904761904762,0.6153846153846154,11,10,0.5,0.5,0.5,0.3333333333333333,4,4,0.8333333333333334,0.625,0.7142857142857143,0.5555555555555556,8,6
protenix|7ypu__1__1.A_1.B__1.J_1.K|1.J,kept_official,selected,7ypu__1__1.A_1.B__1.J_1.K,1.J,3.824768304824829,False,30,32,0.0,0.0,0.0,0.0,30,32,0.0,0.0,0.0,0.0,14,15,0.0,0.0,0.0,0.0,6,8,0.0,0.0,0.0,0.0,10,9,0.75,0.6521739130434783,0.6976744186046512,0.5357142857142857,23,20,0.8,0.7272727272727273,0.761904761904762,0.6153846153846154,11,10,0.5,0.5,0.5,0.3333333333333333,4,4,0.8333333333333334,0.625,0.7142857142857143,0.5555555555555556,8,6
protenix|7ypv__1__1.A_1.B__1.J|1.J,kept_official,official,7ypv__1__1.A_1.B__1.J,1.J,3.592660665512085,False,40,28,0.0,0.0,0.0,0.0,40,28,0.0,0.0,0.0,0.0,19,12,0.0,0.0,0.0,0.0,6,7,0.0,0.0,0.0,0.0,15,9,0.8571428571428571,0.72,0.782608695652174,0.6428571428571429,25,21,1.0,0.8181818181818182,0.9,0.8181818181818182,11,9,0.6,0.75,0.6666666666666665,0.5,4,5,0.8571428571428571,0.6,0.7058823529411764,0.5454545454545454,10,7
protenix|7ypv__1__1.A_1.B__1.J|1.J,kept_official,selected,7ypv__1__1.A_1.B__1.J,1.J,3.592660665512085,False,40,28,0.0,0.0,0.0,0.0,40,28,0.0,0.0,0.0,0.0,19,12,0.0,0.0,0.0,0.0,6,7,0.0,0.0,0.0,0.0,15,9,0.8571428571428571,0.72,0.782608695652174,0.6428571428571429,25,21,1.0,0.8181818181818182,0.9,0.8181818181818182,11,9,0.6,0.75,0.6666666666666665,0.5,4,5,0.8571428571428571,0.6,0.7058823529411764,0.5454545454545454,10,7
protenix|7yv4__1__1.A__1.B|1.B,kept_official,official,7yv4__1__1.A__1.B,1.B,14.701223373413086,False,30,28,0.0,0.0,0.0,0.0,30,28,0.0,0.0,0.0,0.0,16,14,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,11,11,0.22727272727272727,0.2777777777777778,0.25,0.14285714285714285,18,22,0.36363636363636365,0.4444444444444444,0.39999999999999997,0.25,9,11,0.0,0.0,0.0,0.0,2,3,0.125,0.14285714285714285,0.13333333333333333,0.07142857142857142,7,8
protenix|7yv4__1__1.A__1.B|1.B,kept_official,selected,7yv4__1__1.A__1.B,1.B,14.701223373413086,False,30,28,0.0,0.0,0.0,0.0,30,28,0.0,0.0,0.0,0.0,16,14,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,11,11,0.22727272727272727,0.2777777777777778,0.25,0.14285714285714285,18,22,0.36363636363636365,0.4444444444444444,0.39999999999999997,0.25,9,11,0.0,0.0,0.0,0.0,2,3,0.125,0.14285714285714285,0.13333333333333333,0.07142857142857142,7,8
protenix|7z5u__1__1.A__1.B_1.C|1.C,kept_official,official,7z5u__1__1.A__1.B_1.C,1.C,0.8416876196861267,True,42,41,0.0,0.0,0.0,0.0,42,41,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,14,13,0.88,0.9166666666666666,0.8979591836734694,0.8148148148148148,24,25,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,11,12,1.0,1.0,1.0,1.0,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,9,9
protenix|7z5u__1__1.A__1.B_1.C|1.C,kept_official,selected,7z5u__1__1.A__1.B_1.C,1.C,0.8416876196861267,True,42,41,0.0,0.0,0.0,0.0,42,41,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,14,13,0.88,0.9166666666666666,0.8979591836734694,0.8148148148148148,24,25,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,11,12,1.0,1.0,1.0,1.0,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,9,9
protenix|7zg9__1__1.A__1.C|1.C,kept_official,official,7zg9__1__1.A__1.C,1.C,3.801403522491455,False,38,35,0.0,0.0,0.0,0.0,38,35,0.0,0.0,0.0,0.0,20,19,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,15,14,0.8571428571428571,0.75,0.7999999999999999,0.6666666666666666,24,21,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7692307692307693,12,11,0.5,0.3333333333333333,0.4,0.25,3,2,0.875,0.7777777777777778,0.823529411764706,0.7,9,8
protenix|7zg9__1__1.A__1.C|1.C,kept_official,selected,7zg9__1__1.A__1.C,1.C,3.801403522491455,False,38,35,0.0,0.0,0.0,0.0,38,35,0.0,0.0,0.0,0.0,20,19,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,15,14,0.8571428571428571,0.75,0.7999999999999999,0.6666666666666666,24,21,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7692307692307693,12,11,0.5,0.3333333333333333,0.4,0.25,3,2,0.875,0.7777777777777778,0.823529411764706,0.7,9,8
protenix|7zkw__1__1.A_1.C__1.E|1.E,kept_official,official,7zkw__1__1.A_1.C__1.E,1.E,3.148292303085327,False,30,36,0.0,0.0,0.0,0.0,30,36,0.0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,0.0,11,13,0.8,0.9523809523809523,0.8695652173913043,0.7692307692307693,21,25,1.0,1.0,1.0,1.0,10,10,0.5,0.75,0.6,0.42857142857142855,4,6,0.7777777777777778,1.0,0.8750000000000001,0.7777777777777778,7,9
protenix|7zkw__1__1.A_1.C__1.E|1.E,kept_official,selected,7zkw__1__1.A_1.C__1.E,1.E,3.148292303085327,False,30,36,0.0,0.0,0.0,0.0,30,36,0.0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,0.0,11,13,0.8,0.9523809523809523,0.8695652173913043,0.7692307692307693,21,25,1.0,1.0,1.0,1.0,10,10,0.5,0.75,0.6,0.42857142857142855,4,6,0.7777777777777778,1.0,0.8750000000000001,0.7777777777777778,7,9
protenix|8b25__1__1.A_1.B__1.J|1.J,kept_official,official,8b25__1__1.A_1.B__1.J,1.J,5.912816047668457,False,37,38,0.0,0.0,0.0,0.0,37,38,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,16,17,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8260869565217391,21,21,1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091,11,10,0.0,0.0,0.0,0.0,1,1,0.9,1.0,0.9473684210526316,0.9,9,10
protenix|8b25__1__1.A_1.B__1.J|1.J,kept_official,selected,8b25__1__1.A_1.B__1.J,1.J,5.912816047668457,False,37,38,0.0,0.0,0.0,0.0,37,38,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,16,17,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8260869565217391,21,21,1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091,11,10,0.0,0.0,0.0,0.0,1,1,0.9,1.0,0.9473684210526316,0.9,9,10
protenix|8c3u__1__1.A__1.C|1.C,kept_official,official,8c3u__1__1.A__1.C,1.C,23.83635711669922,False,36,23,0.0,0.0,0.0,0.0,36,23,0.0,0.0,0.0,0.0,16,11,0.0,0.0,0.0,0.0,6,5,0.0,0.0,0.0,0.0,14,7,0.45,0.42857142857142855,0.4390243902439024,0.28125,21,20,0.5,0.4444444444444444,0.47058823529411764,0.3076923076923077,9,8,0.4,0.5,0.4444444444444445,0.2857142857142857,4,5,0.42857142857142855,0.375,0.39999999999999997,0.25,8,7
protenix|8c3u__1__1.A__1.C|1.C,kept_official,selected,8c3u__1__1.A__1.C,1.C,23.83635711669922,False,36,23,0.0,0.0,0.0,0.0,36,23,0.0,0.0,0.0,0.0,16,11,0.0,0.0,0.0,0.0,6,5,0.0,0.0,0.0,0.0,14,7,0.45,0.42857142857142855,0.4390243902439024,0.28125,21,20,0.5,0.4444444444444444,0.47058823529411764,0.3076923076923077,9,8,0.4,0.5,0.4444444444444445,0.2857142857142857,4,5,0.42857142857142855,0.375,0.39999999999999997,0.25,8,7
protenix|8cg0__1__1.D__1.IA|1.IA,kept_official,official,8cg0__1__1.D__1.IA,1.IA,24.41472625732422,False,19,27,0.0,0.0,0.0,0.0,19,27,0.0,0.0,0.0,0.0,9,16,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,7,11,0.1875,0.23076923076923078,0.20689655172413793,0.11538461538461539,13,16,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.15384615384615385,6,9,0.0,0.0,0.0,0.0,3,0,0.14285714285714285,0.25,0.18181818181818182,0.1,4,7
protenix|8cg0__1__1.D__1.IA|1.IA,kept_official,selected,8cg0__1__1.D__1.IA,1.IA,24.41472625732422,False,19,27,0.0,0.0,0.0,0.0,19,27,0.0,0.0,0.0,0.0,9,16,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,7,11,0.1875,0.23076923076923078,0.20689655172413793,0.11538461538461539,13,16,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.15384615384615385,6,9,0.0,0.0,0.0,0.0,3,0,0.14285714285714285,0.25,0.18181818181818182,0.1,4,7
protenix|8clq__1__1.A__1.E|1.E,kept_official,official,8clq__1__1.A__1.E,1.E,4.448246002197266,False,38,36,0.0,0.0,0.0,0.0,38,36,0.0,0.0,0.0,0.0,20,17,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,16,12,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.7037037037037037,24,22,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,12,10,0.4,1.0,0.5714285714285715,0.4,2,5,1.0,0.7,0.8235294117647058,0.7,10,7
