chai1_import_ok,chai_lab_import_ok,chai_lab_source_tree,chai_lab_version,dataset,device,gpu,gpu_blocker_d_state_boltz_predict_count,gpu_blocker_preview,input_fasta,ligand_file,ligand_heavy_atoms,ligand_smiles,method,mol_id,n_prediction_cif,n_protein_chains,n_score_npz,output_dir,prediction_cifs,protein_lengths,protein_pdb,runtime_sec,score_npz,status,tag,status_json,exception,exception_type,failure_class,rescue_recommendation
True,True,True,0.6.1,astex_diverse,cuda:0,6,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/inputs/1IA1_TQ3_chai.fasta,external/PoseBench/data/astex_diverse_set/1IA1_TQ3/1IA1_TQ3_ligand.sdf,19.0,Nc1nc(N)c2c(Sc3ccccc3)cccc2n1,chai1_gpu,1IA1_TQ3,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/pred.model_idx_4.cif,A:192;B:192,external/PoseBench/data/astex_diverse_set/1IA1_TQ3/1IA1_TQ3_protein.pdb,111.062,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,7,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/inputs/1IG3_VIB_chai.fasta,external/PoseBench/data/astex_diverse_set/1IG3_VIB/1IG3_VIB_ligand.sdf,18.0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,chai1_gpu,1IG3_VIB,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/pred.model_idx_4.cif,A:254;B:243,external/PoseBench/data/astex_diverse_set/1IG3_VIB/1IG3_VIB_protein.pdb,179.79,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,,3,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1J3J_CP6/default_s5_t200/inputs/1J3J_CP6_chai.fasta,external/PoseBench/data/astex_diverse_set/1J3J_CP6/1J3J_CP6_ligand.sdf,17.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,chai1_gpu,1J3J_CP6,,4.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1J3J_CP6/default_s5_t200,,A:221;B:216;C:326;D:326,external/PoseBench/data/astex_diverse_set/1J3J_CP6/1J3J_CP6_protein.pdb,57.475,,exception,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1J3J_CP6/default_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,astex_diverse,cuda:0,1,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/inputs/1JD0_AZM_chai.fasta,external/PoseBench/data/astex_diverse_set/1JD0_AZM/1JD0_AZM_ligand.sdf,13.0,CC(=O)Nc1nnc(S(N)(=O)=O)s1,chai1_gpu,1JD0_AZM,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/pred.model_idx_4.cif,A:260;B:259,external/PoseBench/data/astex_diverse_set/1JD0_AZM/1JD0_AZM_protein.pdb,180.253,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,0,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/inputs/1JJE_BYS_chai.fasta,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_ligand.sdf,25.0,O=C(O)[C@@H](Cc1ccccc1)[C@H](Cc1ccc2c(c1)OCO2)C(=O)O,chai1_gpu,1JJE_BYS,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/pred.model_idx_4.cif,A:220;B:221,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_protein.pdb,114.674,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,4,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/inputs/1JLA_TNK_chai.fasta,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_ligand.sdf,27.0,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O,chai1_gpu,1JLA_TNK,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/pred.model_idx_4.cif,A:546;B:408,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_protein.pdb,277.138,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,5,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/inputs/1K3U_IAD_chai.fasta,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,21.0,O=C(O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,chai1_gpu,1K3U_IAD,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/pred.model_idx_4.cif,A:268;B:394,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,183.181,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,1,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/inputs/1KE5_LS1_chai.fasta,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf,23.0,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,chai1_gpu,1KE5_LS1,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/pred.model_idx_4.cif,A:281,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_protein.pdb,83.051,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,6,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/inputs/1KZK_JE2_chai.fasta,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_ligand.sdf,41.0,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,chai1_gpu,1KZK_JE2,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/pred.model_idx_4.cif,A:99;B:99,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_protein.pdb,62.307,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,7,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/inputs/1L2S_STC_chai.fasta,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf,19.0,O=C(O)c1sccc1S(=O)(=O)Nc1ccc(Cl)cc1,chai1_gpu,1L2S_STC,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/pred.model_idx_4.cif,A:355;B:358,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_protein.pdb,180.146,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,astex_diverse,cuda:0,0,0.0,,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/inputs/1L7F_BCZ_chai.fasta,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf,23.0,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,chai1_gpu,1L7F_BCZ,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/pred.model_idx_4.cif,A:388,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_protein.pdb,109.429,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/run_status.json,,,ok,manual_inspection
