dataset,mol_id,gpu,pid,log_path,tag,command,start_time,status,exit_code,elapsed_sec
posebusters_benchmark,7UAW_MF6,0,563775,logs/chai_default_s5_t200_posebusters_benchmark_7UAW_MF6.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UAW_MF6 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112469.9183962,finished,0,90.097
posebusters_benchmark,7UEY_N0R,6,564743,logs/chai_default_s5_t200_posebusters_benchmark_7UEY_N0R.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UEY_N0R --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112509.9608164,finished,0,90.101
posebusters_benchmark,7UF2_5SP,7,565494,logs/chai_default_s5_t200_posebusters_benchmark_7UF2_5SP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UF2_5SP --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112519.9731948,finished,0,70.076
posebusters_benchmark,7UJ4_OQ4,2,565495,logs/chai_default_s5_t200_posebusters_benchmark_7UJ4_OQ4.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UJ4_OQ4 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112519.9748101,finished,0,290.32
posebusters_benchmark,7UJ5_DGL,0,567251,logs/chai_default_s5_t200_posebusters_benchmark_7UJ5_DGL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UJ5_DGL --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112560.0168512,finished,0,50.057
posebusters_benchmark,7UJF_R3V,1,568015,logs/chai_default_s5_t200_posebusters_benchmark_7UJF_R3V.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UJF_R3V --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112570.0291007,finished,0,310.343
posebusters_benchmark,7ULC_56B,7,568806,logs/chai_default_s5_t200_posebusters_benchmark_7ULC_56B.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ULC_56B --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112590.0514367,finished,0,190.209
posebusters_benchmark,7UMV_NUU,6,569550,logs/chai_default_s5_t200_posebusters_benchmark_7UMV_NUU.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UMV_NUU --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112600.0635738,finished,0,70.075
posebusters_benchmark,7UMW_NAD,0,570286,logs/chai_default_s5_t200_posebusters_benchmark_7UMW_NAD.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UMW_NAD --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112610.075878,finished,0,190.207
posebusters_benchmark,7UP3_NZ0,3,571326,logs/chai_default_s5_t200_posebusters_benchmark_7UP3_NZ0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UP3_NZ0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112650.118467,finished,0,120.13
posebusters_benchmark,7UQ3_O2U,6,572128,logs/chai_default_s5_t200_posebusters_benchmark_7UQ3_O2U.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UQ3_O2U --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112670.1408644,finished,0,70.073
posebusters_benchmark,7USH_82V,5,573294,logs/chai_default_s5_t200_posebusters_benchmark_7USH_82V.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7USH_82V --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112730.2037659,finished,0,110.124
posebusters_benchmark,7UTW_NAI,6,574051,logs/chai_default_s5_t200_posebusters_benchmark_7UTW_NAI.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UTW_NAI --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112740.2160296,finished,0,290.321
posebusters_benchmark,7UXS_OJC,4,574850,logs/chai_default_s5_t200_posebusters_benchmark_7UXS_OJC.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UXS_OJC --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112760.2378776,finished,0,200.22
posebusters_benchmark,7UY4_SMI,3,575584,logs/chai_default_s5_t200_posebusters_benchmark_7UY4_SMI.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UY4_SMI --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112770.250553,finished,0,190.207
posebusters_benchmark,7UYB_OK0,7,576314,logs/chai_default_s5_t200_posebusters_benchmark_7UYB_OK0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UYB_OK0 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112780.2628965,finished,0,90.097
posebusters_benchmark,7V14_ORU,0,577154,logs/chai_default_s5_t200_posebusters_benchmark_7V14_ORU.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7V14_ORU --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112800.2848864,finished,0,90.099
posebusters_benchmark,7V3N_AKG,2,577920,logs/chai_default_s5_t200_posebusters_benchmark_7V3N_AKG.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7V3N_AKG --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112810.2972853,finished,0,90.099
posebusters_benchmark,7V3S_5I9,5,578843,logs/chai_default_s5_t200_posebusters_benchmark_7V3S_5I9.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7V3S_5I9 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112840.3295186,finished,0,140.152
posebusters_benchmark,7V43_C4O,7,579803,logs/chai_default_s5_t200_posebusters_benchmark_7V43_C4O.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7V43_C4O --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112870.3617833,finished,0,120.132
posebusters_benchmark,7V8Z_5YH,1,580547,logs/chai_default_s5_t200_posebusters_benchmark_7V8Z_5YH.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7V8Z_5YH --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112880.3739405,finished,0,180.2
posebusters_benchmark,7VB8_STL,0,581308,logs/chai_default_s5_t200_posebusters_benchmark_7VB8_STL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VB8_STL --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112890.3860025,finished,0,180.2
posebusters_benchmark,7VBU_6I4,2,582040,logs/chai_default_s5_t200_posebusters_benchmark_7VBU_6I4.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VBU_6I4 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112900.3975496,finished,0,90.096
posebusters_benchmark,7VC5_9SF,4,583243,logs/chai_default_s5_t200_posebusters_benchmark_7VC5_9SF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VC5_9SF --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112960.460014,finished,0,200.219
posebusters_benchmark,7VJT_7IJ,3,583244,logs/chai_default_s5_t200_posebusters_benchmark_7VJT_7IJ.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VJT_7IJ --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112960.4612272,finished,0,190.205
posebusters_benchmark,7VKZ_NOJ,5,584784,logs/chai_default_s5_t200_posebusters_benchmark_7VKZ_NOJ.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VKZ_NOJ --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112980.483586,finished,0,60.065
posebusters_benchmark,7VQ9_ISY,7,585510,logs/chai_default_s5_t200_posebusters_benchmark_7VQ9_ISY.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VQ9_ISY --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112990.495515,finished,0,130.135
posebusters_benchmark,7VWF_K55,2,585511,logs/chai_default_s5_t200_posebusters_benchmark_7VWF_K55.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VWF_K55 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779112990.4966419,finished,0,190.205
posebusters_benchmark,7VYJ_CA0,6,587227,logs/chai_default_s5_t200_posebusters_benchmark_7VYJ_CA0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VYJ_CA0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113030.5388813,finished,0,60.069
posebusters_benchmark,7W05_GMP,5,588050,logs/chai_default_s5_t200_posebusters_benchmark_7W05_GMP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7W05_GMP --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113040.5509434,finished,0,110.115
posebusters_benchmark,7W06_ITN,1,588834,logs/chai_default_s5_t200_posebusters_benchmark_7W06_ITN.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7W06_ITN --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113060.5758026,finished,0,70.067
posebusters_benchmark,7W6F_8I6,0,589849,logs/chai_default_s5_t200_posebusters_benchmark_7W6F_8I6.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7W6F_8I6 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113070.5874887,finished,0,70.067
posebusters_benchmark,7WCF_ACP,6,590688,logs/chai_default_s5_t200_posebusters_benchmark_7WCF_ACP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WCF_ACP --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113090.6094573,finished,0,150.156
posebusters_benchmark,7WDT_NGS,7,591670,logs/chai_default_s5_t200_posebusters_benchmark_7WDT_NGS.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WDT_NGS --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113120.6322336,finished,0,280.308
posebusters_benchmark,7WJB_BGC,1,592417,logs/chai_default_s5_t200_posebusters_benchmark_7WJB_BGC.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WJB_BGC --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113130.6444182,finished,0,190.21
posebusters_benchmark,7WKL_CAQ,0,593150,logs/chai_default_s5_t200_posebusters_benchmark_7WKL_CAQ.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WKL_CAQ --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113140.655941,finished,0,50.057
posebusters_benchmark,7WL4_JFU,3,593903,logs/chai_default_s5_t200_posebusters_benchmark_7WL4_JFU.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WL4_JFU --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113150.6679995,finished,0,200.22
posebusters_benchmark,7WN5_JGL,5,593904,logs/chai_default_s5_t200_posebusters_benchmark_7WN5_JGL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WN5_JGL --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113150.669165,finished,0,150.164
posebusters_benchmark,7WPW_F15,4,595377,logs/chai_default_s5_t200_posebusters_benchmark_7WPW_F15.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WPW_F15 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113160.6811042,finished,0,100.108
posebusters_benchmark,7WQQ_5Z6,2,596196,logs/chai_default_s5_t200_posebusters_benchmark_7WQQ_5Z6.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WQQ_5Z6 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113180.702914,finished,0,90.098
posebusters_benchmark,7WUX_6OI,0,597021,logs/chai_default_s5_t200_posebusters_benchmark_7WUX_6OI.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WUX_6OI --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113190.7149625,finished,0,50.05
posebusters_benchmark,7WUY_76N,6,598168,logs/chai_default_s5_t200_posebusters_benchmark_7WUY_76N.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WUY_76N --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113240.7674193,finished,0,540.592
posebusters_benchmark,7WY1_D0L,0,598169,logs/chai_default_s5_t200_posebusters_benchmark_7WY1_D0L.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WY1_D0L --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113240.7688015,finished,0,290.315
posebusters_benchmark,7X5N_5M5,4,599830,logs/chai_default_s5_t200_posebusters_benchmark_7X5N_5M5.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7X5N_5M5 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113260.790988,finished,0,530.581
posebusters_benchmark,7X9K_8OG,2,600551,logs/chai_default_s5_t200_posebusters_benchmark_7X9K_8OG.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7X9K_8OG --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113270.802551,finished,0,70.074
posebusters_benchmark,7XBV_APC,5,601611,logs/chai_default_s5_t200_posebusters_benchmark_7XBV_APC.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XBV_APC --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113300.834768,finished,0,200.216
posebusters_benchmark,7XEK_9YX,1,602439,logs/chai_default_s5_t200_posebusters_benchmark_7XEK_9YX.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XEK_9YX --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113320.8568733,finished,0,120.127
posebusters_benchmark,7XFA_D9J,2,603243,logs/chai_default_s5_t200_posebusters_benchmark_7XFA_D9J.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XFA_D9J --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113340.878173,finished,0,70.074
posebusters_benchmark,7XG5_PLP,3,603966,logs/chai_default_s5_t200_posebusters_benchmark_7XG5_PLP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XG5_PLP --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113350.8901207,finished,0,180.194
posebusters_benchmark,7XI7_4RI,7,605220,logs/chai_default_s5_t200_posebusters_benchmark_7XI7_4RI.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XI7_4RI --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113400.942066,finished,0,70.074
posebusters_benchmark,7XIJ_EJ3,2,605958,logs/chai_default_s5_t200_posebusters_benchmark_7XIJ_EJ3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XIJ_EJ3 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113410.9541328,finished,0,70.074
posebusters_benchmark,7XJN_NSD,1,606846,logs/chai_default_s5_t200_posebusters_benchmark_7XJN_NSD.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XJN_NSD --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113440.98634,finished,0,70.076
posebusters_benchmark,7XPO_UPG,7,607719,logs/chai_default_s5_t200_posebusters_benchmark_7XPO_UPG.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XPO_UPG --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113471.0184972,finished,0,190.208
posebusters_benchmark,7XQZ_FPF,2,608430,logs/chai_default_s5_t200_posebusters_benchmark_7XQZ_FPF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XQZ_FPF --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113481.0305033,finished,0,180.196
posebusters_benchmark,7XRL_FWK,5,609263,logs/chai_default_s5_t200_posebusters_benchmark_7XRL_FWK.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XRL_FWK --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113501.0525932,finished,0,50.055
posebusters_benchmark,7YZU_DO7,1,610001,logs/chai_default_s5_t200_posebusters_benchmark_7YZU_DO7.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7YZU_DO7 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113511.0646648,finished,0,120.127
posebusters_benchmark,7Z1Q_NIO,0,610861,logs/chai_default_s5_t200_posebusters_benchmark_7Z1Q_NIO.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7Z1Q_NIO --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113531.0860856,finished,0,70.074
posebusters_benchmark,7Z2O_IAJ,3,610862,logs/chai_default_s5_t200_posebusters_benchmark_7Z2O_IAJ.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7Z2O_IAJ --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113531.087287,finished,0,120.127
posebusters_benchmark,7Z7F_IF3,5,612346,logs/chai_default_s5_t200_posebusters_benchmark_7Z7F_IF3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7Z7F_IF3 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113551.1094081,finished,0,150.164
posebusters_benchmark,7ZCC_OGA,0,613584,logs/chai_default_s5_t200_posebusters_benchmark_7ZCC_OGA.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ZCC_OGA --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779113601.1618297,finished,0,60.065
