dataset,mol_id,pdb_id,method,priority,role,state,gpu_required,protein_pdb,ligand_file,case_dir,output_dir,command_template
dockgen,3ad9_1_NAD_0,3ad9,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3ad9_1_NAD_0/3ad9_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ad9_1_NAD_0/3ad9_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/3ad9_1_NAD_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3ad9_1_NAD_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3ad9_1_NAD_0
dockgen,3ad9_1_NAD_0,3ad9,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3ad9_1_NAD_0/3ad9_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ad9_1_NAD_0/3ad9_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/3ad9_1_NAD_0,results/posebench_702_predictions/chai1_gpu/dockgen/3ad9_1_NAD_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3ad9_1_NAD_0
dockgen,3ada_1_NAD_0,3ada,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3ada_1_NAD_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3ada_1_NAD_0
dockgen,3ada_1_NAD_0,3ada,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ada_1_NAD_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3ada_1_NAD_0
dockgen,3ada_1_NAD_0,3ada,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3ada_1_NAD_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3ada_1_NAD_0
dockgen,3ada_1_NAD_0,3ada,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0/3ada_1_NAD_0_ligand.pdb,external/PoseBench/data/dockgen_set/3ada_1_NAD_0,results/posebench_702_predictions/chai1_gpu/dockgen/3ada_1_NAD_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3ada_1_NAD_0
dockgen,3eca_1_ASP_3,3eca,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_protein_processed.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_ligand.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3,results/posebench_702_predictions/vina_cpu_full/dockgen/3eca_1_ASP_3,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3eca_1_ASP_3
dockgen,3eca_1_ASP_3,3eca,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_protein_processed.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_ligand.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3eca_1_ASP_3,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3eca_1_ASP_3
dockgen,3eca_1_ASP_3,3eca,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_protein_processed.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_ligand.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3,results/posebench_702_predictions/boltz1_gpu/dockgen/3eca_1_ASP_3,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3eca_1_ASP_3
dockgen,3eca_1_ASP_3,3eca,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_protein_processed.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3/3eca_1_ASP_3_ligand.pdb,external/PoseBench/data/dockgen_set/3eca_1_ASP_3,results/posebench_702_predictions/chai1_gpu/dockgen/3eca_1_ASP_3,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3eca_1_ASP_3
dockgen,3gf4_1_FAD_1,3gf4,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1,results/posebench_702_predictions/vina_cpu_full/dockgen/3gf4_1_FAD_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3gf4_1_FAD_1
dockgen,3gf4_1_FAD_1,3gf4,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3gf4_1_FAD_1,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3gf4_1_FAD_1
dockgen,3gf4_1_FAD_1,3gf4,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1,results/posebench_702_predictions/boltz1_gpu/dockgen/3gf4_1_FAD_1,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3gf4_1_FAD_1
dockgen,3gf4_1_FAD_1,3gf4,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1/3gf4_1_FAD_1_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_FAD_1,results/posebench_702_predictions/chai1_gpu/dockgen/3gf4_1_FAD_1,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3gf4_1_FAD_1
dockgen,3gf4_1_U5P_0,3gf4,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3gf4_1_U5P_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3gf4_1_U5P_0
dockgen,3gf4_1_U5P_0,3gf4,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3gf4_1_U5P_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3gf4_1_U5P_0
dockgen,3gf4_1_U5P_0,3gf4,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3gf4_1_U5P_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3gf4_1_U5P_0
dockgen,3gf4_1_U5P_0,3gf4,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0/3gf4_1_U5P_0_ligand.pdb,external/PoseBench/data/dockgen_set/3gf4_1_U5P_0,results/posebench_702_predictions/chai1_gpu/dockgen/3gf4_1_U5P_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3gf4_1_U5P_0
dockgen,3he3_5_UDP_0,3he3,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_ligand.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3he3_5_UDP_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3he3_5_UDP_0
dockgen,3he3_5_UDP_0,3he3,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_ligand.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3he3_5_UDP_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3he3_5_UDP_0
dockgen,3he3_5_UDP_0,3he3,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_ligand.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3he3_5_UDP_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3he3_5_UDP_0
dockgen,3he3_5_UDP_0,3he3,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_ligand.pdb,external/PoseBench/data/dockgen_set/3he3_5_UDP_0,results/posebench_702_predictions/chai1_gpu/dockgen/3he3_5_UDP_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3he3_5_UDP_0
dockgen,3it6_1_ORN_1,3it6,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_ligand.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1,results/posebench_702_predictions/vina_cpu_full/dockgen/3it6_1_ORN_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3it6_1_ORN_1
dockgen,3it6_1_ORN_1,3it6,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_ligand.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3it6_1_ORN_1,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3it6_1_ORN_1
dockgen,3it6_1_ORN_1,3it6,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_ligand.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1,results/posebench_702_predictions/boltz1_gpu/dockgen/3it6_1_ORN_1,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3it6_1_ORN_1
dockgen,3it6_1_ORN_1,3it6,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_ligand.pdb,external/PoseBench/data/dockgen_set/3it6_1_ORN_1,results/posebench_702_predictions/chai1_gpu/dockgen/3it6_1_ORN_1,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3it6_1_ORN_1
dockgen,3k8l_1_GLC-GLC-GLC-GLC-GLC_0,3k8l,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3k8l_1_GLC-GLC-GLC-GLC-GLC_0
dockgen,3k8l_1_GLC-GLC-GLC-GLC-GLC_0,3k8l,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3k8l_1_GLC-GLC-GLC-GLC-GLC_0
dockgen,3k8l_1_GLC-GLC-GLC-GLC-GLC_0,3k8l,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3k8l_1_GLC-GLC-GLC-GLC-GLC_0
dockgen,3k8l_1_GLC-GLC-GLC-GLC-GLC_0,3k8l,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,results/posebench_702_predictions/chai1_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3k8l_1_GLC-GLC-GLC-GLC-GLC_0
dockgen,3k8m_1_GLC-GLC-AC1_0,3k8m,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3k8m_1_GLC-GLC-AC1_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3k8m_1_GLC-GLC-AC1_0
dockgen,3k8m_1_GLC-GLC-AC1_0,3k8m,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3k8m_1_GLC-GLC-AC1_0
dockgen,3k8m_1_GLC-GLC-AC1_0,3k8m,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3k8m_1_GLC-GLC-AC1_0
dockgen,3k8m_1_GLC-GLC-AC1_0,3k8m,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_ligand.pdb,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0,results/posebench_702_predictions/chai1_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3k8m_1_GLC-GLC-AC1_0
dockgen,3nvv_1_MTE_1,3nvv,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_ligand.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1,results/posebench_702_predictions/vina_cpu_full/dockgen/3nvv_1_MTE_1,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3nvv_1_MTE_1
dockgen,3nvv_1_MTE_1,3nvv,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_ligand.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3nvv_1_MTE_1,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3nvv_1_MTE_1
dockgen,3nvv_1_MTE_1,3nvv,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_ligand.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1,results/posebench_702_predictions/boltz1_gpu/dockgen/3nvv_1_MTE_1,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3nvv_1_MTE_1
dockgen,3nvv_1_MTE_1,3nvv,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_ligand.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1,results/posebench_702_predictions/chai1_gpu/dockgen/3nvv_1_MTE_1,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3nvv_1_MTE_1
dockgen,3o01_2_DXC_0,3o01,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3o01_2_DXC_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3o01_2_DXC_0
dockgen,3o01_2_DXC_0,3o01,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o01_2_DXC_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3o01_2_DXC_0
dockgen,3o01_2_DXC_0,3o01,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3o01_2_DXC_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3o01_2_DXC_0
dockgen,3o01_2_DXC_0,3o01,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o01_2_DXC_0,results/posebench_702_predictions/chai1_gpu/dockgen/3o01_2_DXC_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3o01_2_DXC_0
dockgen,3o02_2_JN3_0,3o02,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3o02_2_JN3_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3o02_2_JN3_0
dockgen,3o02_2_JN3_0,3o02,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o02_2_JN3_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3o02_2_JN3_0
dockgen,3o02_2_JN3_0,3o02,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3o02_2_JN3_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3o02_2_JN3_0
dockgen,3o02_2_JN3_0,3o02,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o02_2_JN3_0,results/posebench_702_predictions/chai1_gpu/dockgen/3o02_2_JN3_0,python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3o02_2_JN3_0
dockgen,3o7j_1_2AL_0,3o7j,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0,results/posebench_702_predictions/vina_cpu_full/dockgen/3o7j_1_2AL_0,python scripts/67_run_posebench_vina_case.py --dataset dockgen --case-id 3o7j_1_2AL_0
dockgen,3o7j_1_2AL_0,3o7j,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o7j_1_2AL_0,python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3o7j_1_2AL_0
dockgen,3o7j_1_2AL_0,3o7j,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_ligand.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0,results/posebench_702_predictions/boltz1_gpu/dockgen/3o7j_1_2AL_0,python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 3o7j_1_2AL_0
