dataset,mol_id,pdb_id,native_ligand_file,start_conf_file,has_start_conf_file,has_native_ligand_file,start_conf_rmsd_no_align,start_conf_success_2a,max_train_ligand_tanimoto,train_scaffold_exact_match,train_pdb_id_overlap,ligand_heavy_atoms,ligand_chiral_centers,method,run_key,candidate_key,selection_score,case_success_all_ligands,case_success_any_ligand,case_pb_valid_all_ligands,median_rmsd,max_rmsd,median_centroid_distance,similarity_risk,max_train_ligand_tanimoto_public,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a,vina_poses_pdbqt,top_score,best_score,source,full_coverage_success_2a,full_coverage_rmsd,full_coverage_pb_valid,has_public_pool_selection,has_vina_top_pose,hybrid_policy
dockgen,3gvl_1_SLB_2,3gvl,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_ligand_start_conf.sdf,False,True,,False,0.490566037735849,True,False,21.0,7.0,,,,,,,,,,,,,ok,4.737909213385764,4.457812836550485,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/3gvl_1_SLB_2/vina_poses.pdbqt,-5.184,-5.184,vina_cpu_full_top_pose_fallback,False,4.737909213385764,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,3inr_1_GDU_0,3inr,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_ligand_start_conf.sdf,False,True,,False,0.3050847457627119,False,False,36.0,11.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|3inr_1_GDU_0,0.6155279503105591,False,False,False,36.37102166617524,36.37102166617524,36.15632349942006,low_similarity,0.3050847457627119,ok,6.190036326405704,5.21770282840596,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/3inr_1_GDU_0/vina_poses.pdbqt,-7.219,-7.219,public_pool_calibrated_selector,False,36.37102166617524,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,3jqm_1_GTP_5,3jqm,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_ligand_start_conf.sdf,False,True,,False,0.2368421052631578,False,False,32.0,8.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|3jqm_1_GTP_5,0.608494983277592,False,False,False,27.941883488294728,27.941883488294728,27.1401996510256,low_similarity,0.2368421052631578,ok,12.101172497427678,10.823850989827974,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/3jqm_1_GTP_5/vina_poses.pdbqt,-5.141,-5.141,public_pool_calibrated_selector,False,27.941883488294728,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,3ju4_1_SLB_2,3ju4,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_ligand_start_conf.sdf,False,True,,False,0.490566037735849,True,False,21.0,7.0,,,,,,,,,,,,,ok,4.760998124643313,4.62220411760038,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/3ju4_1_SLB_2/vina_poses.pdbqt,-5.005,-5.005,vina_cpu_full_top_pose_fallback,False,4.760998124643313,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,4cnl_1_CHT_1,4cnl,external/PoseBench/data/dockgen_set/4cnl_1_CHT_1/4cnl_1_CHT_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/4cnl_1_CHT_1/4cnl_1_CHT_1_ligand_start_conf.sdf,False,True,,False,0.3076923076923077,False,False,7.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|4cnl_1_CHT_1,0.6864396284829721,True,True,True,1.6323442835382498,1.6323442835382498,0.7200843839439927,low_similarity,0.3076923076923077,ok,11.422529104487198,1.7081414712237055,False,True,results/posebench_702_predictions/vina_cpu_full/dockgen/4cnl_1_CHT_1/vina_poses.pdbqt,-2.638,-2.638,public_pool_calibrated_selector,True,1.6323442835382498,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1hg0_1_SIN_1,1hg0,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand_start_conf.sdf,False,True,,False,0.3076923076923077,False,False,8.0,0.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1hg0_1_SIN_1,0.5987212276214834,False,False,False,46.13867117699371,46.13867117699371,46.10554743056448,low_similarity,0.3076923076923077,ok,3.173757296171212,3.173757296171212,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1hg0_1_SIN_1/vina_poses.pdbqt,-4.702,-4.702,public_pool_calibrated_selector,False,46.13867117699371,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1i8t_1_FAD_1,1i8t,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_ligand_start_conf.sdf,False,True,,False,0.2071428571428571,False,False,53.0,18.0,,,,,,,,,,,,,ok,6.062975524241144,5.942587074000302,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1i8t_1_FAD_1/vina_poses.pdbqt,-12.679,-12.679,vina_cpu_full_top_pose_fallback,False,6.062975524241144,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1o28_1_UFP_2,1o28,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_ligand_start_conf.sdf,False,True,,False,0.2923076923076923,False,False,21.0,6.0,,,,,,,,,,,,,ok,5.625060630361071,5.28900197624863,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1o28_1_UFP_2/vina_poses.pdbqt,-7.589,-7.589,vina_cpu_full_top_pose_fallback,False,5.625060630361071,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1o72_2_PC_0,1o72,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_ligand_start_conf.sdf,False,True,,False,0.1724137931034483,False,False,11.0,0.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1o72_2_PC_0,0.6238795986622074,False,False,False,6.520460521731156,6.520460521731156,4.807479603417234,low_similarity,0.1724137931034483,ok,6.683548315895464,4.55166088567479,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1o72_2_PC_0/vina_poses.pdbqt,-4.06,-4.06,public_pool_calibrated_selector,False,6.520460521731156,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1pj2_1_FUM_0,1pj2,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_ligand_start_conf.sdf,False,True,,False,0.3076923076923077,False,False,8.0,0.0,dynamicbind,dynamicbind|relaxed=False|rep=na,dynamicbind|relaxed=False|rep=na|1pj2_1_FUM_0,0.2016076294277929,False,False,False,32.56984807962727,32.56984807962727,32.56817386899748,low_similarity,0.3076923076923077,ok,4.2440734707353975,2.5870577399818515,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1pj2_1_FUM_0/vina_poses.pdbqt,-5.069,-5.069,public_pool_calibrated_selector,False,32.56984807962727,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1pj4_1_FUM_1,1pj4,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_ligand_start_conf.sdf,False,True,,False,0.3076923076923077,False,False,8.0,0.0,,,,,,,,,,,,,ok,3.492687772332362,2.110639654228073,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1pj4_1_FUM_1/vina_poses.pdbqt,-4.739,-4.739,vina_cpu_full_top_pose_fallback,False,3.492687772332362,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1qaw_1_TRP_7,1qaw,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_ligand_start_conf.sdf,False,True,,False,0.2195121951219512,False,False,15.0,4.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1qaw_1_TRP_7,0.6094565217391305,False,False,False,46.326113058231,46.326113058231,46.22491163253857,low_similarity,0.2195121951219512,ok,2.9820855677417,2.6609901665858646,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1qaw_1_TRP_7/vina_poses.pdbqt,-8.252,-8.252,public_pool_calibrated_selector,False,46.326113058231,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1rqp_1_SAM_0,1rqp,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_ligand_start_conf.sdf,False,True,,False,0.2195121951219512,False,False,27.0,9.0,boltz_ss,boltz_ss|relaxed=True|rep=3,boltz_ss|relaxed=True|rep=3|1rqp_1_SAM_0,0.5874472276949058,False,False,False,32.34824990619018,32.34824990619018,31.881121691737903,low_similarity,0.2195121951219512,ok,2.1645497863938763,2.1645497863938763,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1rqp_1_SAM_0/vina_poses.pdbqt,-10.727,-10.727,public_pool_calibrated_selector,False,32.34824990619018,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1sbz_1_FMN_3,1sbz,external/PoseBench/data/dockgen_set/1sbz_1_FMN_3/1sbz_1_FMN_3_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1sbz_1_FMN_3/1sbz_1_FMN_3_ligand_start_conf.sdf,False,True,,False,0.1724137931034483,False,False,31.0,11.0,,,,,,,,,,,,,ok,3.818335311151588,3.818335311151588,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1sbz_1_FMN_3/vina_poses.pdbqt,-7.91,-7.91,vina_cpu_full_top_pose_fallback,False,3.818335311151588,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1sij_1_PCD_0,1sij,external/PoseBench/data/dockgen_set/1sij_1_PCD_0/1sij_1_PCD_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1sij_1_PCD_0/1sij_1_PCD_0_ligand_start_conf.sdf,False,True,,False,0.2079207920792079,False,False,47.0,15.0,boltz_ss,boltz_ss|relaxed=False|rep=1,boltz_ss|relaxed=False|rep=1|1sij_1_PCD_0,0.6207065217391305,True,True,False,0.4954515206977389,0.4954515206977389,0.3032495444380776,low_similarity,0.2079207920792079,skip_start_ligand,,,,,,,,public_pool_calibrated_selector,True,0.4954515206977389,False,True,False,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1tke_1_SER_0,1tke,external/PoseBench/data/dockgen_set/1tke_1_SER_0/1tke_1_SER_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1tke_1_SER_0/1tke_1_SER_0_ligand_start_conf.sdf,False,True,,False,0.375,False,False,7.0,1.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1tke_1_SER_0,0.6146488294314382,False,False,False,2.6780446342167528,2.6780446342167528,0.6648757078874086,low_similarity,0.375,ok,2.510268454625065,2.510268454625065,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1tke_1_SER_0/vina_poses.pdbqt,-4.49,-4.49,public_pool_calibrated_selector,False,2.6780446342167528,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1tkg_1_SSA_0,1tkg,external/PoseBench/data/dockgen_set/1tkg_1_SSA_0/1tkg_1_SSA_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1tkg_1_SSA_0/1tkg_1_SSA_0_ligand_start_conf.sdf,False,True,,False,0.2747252747252747,False,False,29.0,9.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1tkg_1_SSA_0,0.6126708074534162,False,False,False,2.306823685697837,2.306823685697837,0.949929119159356,low_similarity,0.2747252747252747,ok,7.278828507958947,3.6996034829471225,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1tkg_1_SSA_0/vina_poses.pdbqt,-6.857,-6.857,public_pool_calibrated_selector,False,2.306823685697837,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1u8u_1_OCA_0,1u8u,external/PoseBench/data/dockgen_set/1u8u_1_OCA_0/1u8u_1_OCA_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1u8u_1_OCA_0/1u8u_1_OCA_0_ligand_start_conf.sdf,False,True,,False,0.5416666666666666,False,False,10.0,0.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1u8u_1_OCA_0,0.6202898550724638,True,True,False,1.847121768590257,1.847121768590257,1.2513150378701596,mid_or_unknown,0.5416666666666666,ok,4.481667212098641,4.238206566461808,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1u8u_1_OCA_0/vina_poses.pdbqt,-4.943,-4.943,public_pool_calibrated_selector,True,1.847121768590257,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1uf5_1_CDT_0,1uf5,external/PoseBench/data/dockgen_set/1uf5_1_CDT_0/1uf5_1_CDT_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1uf5_1_CDT_0/1uf5_1_CDT_0_ligand_start_conf.sdf,False,True,,False,0.40625,False,False,12.0,2.0,boltz,boltz|relaxed=True|rep=1,boltz|relaxed=True|rep=1|1uf5_1_CDT_0,0.6158513931888545,True,True,False,1.9979328287841247,1.9979328287841247,1.2669276237220468,mid_or_unknown,0.40625,ok,7.76611456370988,5.839662789922037,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1uf5_1_CDT_0/vina_poses.pdbqt,-5.688,-5.688,public_pool_calibrated_selector,True,1.9979328287841247,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1uf7_1_CDV_0,1uf7,external/PoseBench/data/dockgen_set/1uf7_1_CDV_0/1uf7_1_CDV_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1uf7_1_CDV_0/1uf7_1_CDV_0_ligand_start_conf.sdf,False,True,,False,0.2631578947368421,False,False,11.0,2.0,,,,,,,,,,,,,ok,8.593575729472674,1.4477734629423191,False,True,results/posebench_702_predictions/vina_cpu_full/dockgen/1uf7_1_CDV_0/vina_poses.pdbqt,-5.52,-5.52,vina_cpu_full_top_pose_fallback,False,8.593575729472674,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1uf8_1_ING_2,1uf8,external/PoseBench/data/dockgen_set/1uf8_1_ING_2/1uf8_1_ING_2_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1uf8_1_ING_2/1uf8_1_ING_2_ligand_start_conf.sdf,False,True,,False,0.2745098039215686,True,False,15.0,2.0,,,,,,,,,,,,,ok,7.255570646062238,2.3747734909530487,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1uf8_1_ING_2/vina_poses.pdbqt,-6.96,-6.96,vina_cpu_full_top_pose_fallback,False,7.255570646062238,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1v2g_1_OCA_0,1v2g,external/PoseBench/data/dockgen_set/1v2g_1_OCA_0/1v2g_1_OCA_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1v2g_1_OCA_0/1v2g_1_OCA_0_ligand_start_conf.sdf,False,True,,False,0.5416666666666666,False,False,10.0,0.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|1v2g_1_OCA_0,0.6059038901601831,False,False,False,2.292777713822255,2.292777713822255,1.8002430663385385,mid_or_unknown,0.5416666666666666,ok,4.64290716038992,4.5561460468251,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1v2g_1_OCA_0/vina_poses.pdbqt,-4.755,-4.755,public_pool_calibrated_selector,False,2.292777713822255,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1v97_1_MTE_1,1v97,external/PoseBench/data/dockgen_set/1v97_1_MTE_1/1v97_1_MTE_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1v97_1_MTE_1/1v97_1_MTE_1_ligand_start_conf.sdf,False,True,,False,0.1641791044776119,False,False,24.0,9.0,,,,,,,,,,,,,ok,13.692415175319995,12.51639907947436,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1v97_1_MTE_1/vina_poses.pdbqt,-6.33,-6.33,vina_cpu_full_top_pose_fallback,False,13.692415175319995,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,1za2_1_CTP_4,1za2,external/PoseBench/data/dockgen_set/1za2_1_CTP_4/1za2_1_CTP_4_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/1za2_1_CTP_4/1za2_1_CTP_4_ligand_start_conf.sdf,False,True,,False,0.2394366197183098,False,False,29.0,6.0,,,,,,,,,,,,,ok,8.462611470258558,4.20480317305554,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/1za2_1_CTP_4/vina_poses.pdbqt,-5.828,-5.828,vina_cpu_full_top_pose_fallback,False,8.462611470258558,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2cdc_1_XYS_5,2cdc,external/PoseBench/data/dockgen_set/2cdc_1_XYS_5/2cdc_1_XYS_5_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2cdc_1_XYS_5/2cdc_1_XYS_5_ligand_start_conf.sdf,False,True,,False,0.28,True,False,10.0,4.0,,,,,,,,,,,,,ok,10.824751507540483,5.492930447402371,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2cdc_1_XYS_5/vina_poses.pdbqt,-5.131,-5.131,vina_cpu_full_top_pose_fallback,False,10.824751507540483,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2ext_1_TRP_0,2ext,external/PoseBench/data/dockgen_set/2ext_1_TRP_0/2ext_1_TRP_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2ext_1_TRP_0/2ext_1_TRP_0_ligand_start_conf.sdf,False,True,,False,0.2195121951219512,False,False,15.0,4.0,,,,,,,,,,,,,ok,3.018753628017145,2.8669252519031625,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2ext_1_TRP_0/vina_poses.pdbqt,-7.887,-7.887,vina_cpu_full_top_pose_fallback,False,3.018753628017145,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2g7c_1_NAG-GAL-GLA_1,2g7c,external/PoseBench/data/dockgen_set/2g7c_1_NAG-GAL-GLA_1/2g7c_1_NAG-GAL-GLA_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2g7c_1_NAG-GAL-GLA_1/2g7c_1_NAG-GAL-GLA_1_ligand_start_conf.sdf,False,True,,False,0.5909090909090909,False,False,37.0,16.0,,,,,,,,,,,,,ok,5.30844012564591,5.067050133366953,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2g7c_1_NAG-GAL-GLA_1/vina_poses.pdbqt,-6.281,-6.281,vina_cpu_full_top_pose_fallback,False,5.30844012564591,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2gag_1_FOA_0,2gag,external/PoseBench/data/dockgen_set/2gag_1_FOA_0/2gag_1_FOA_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2gag_1_FOA_0/2gag_1_FOA_0_ligand_start_conf.sdf,False,True,,False,0.3703703703703703,True,False,8.0,1.0,chai,chai|relaxed=False|rep=3,chai|relaxed=False|rep=3|2gag_1_FOA_0,0.4073931398416886,False,False,False,32.57010166749944,32.57010166749944,32.49036925692606,high_ligand_or_scaffold,0.3703703703703703,ok,2.708241357412592,2.708241357412592,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2gag_1_FOA_0/vina_poses.pdbqt,-4.001,-4.001,public_pool_calibrated_selector,False,32.57010166749944,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2gag_1_NAD_0,2gag,external/PoseBench/data/dockgen_set/2gag_1_NAD_0/2gag_1_NAD_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2gag_1_NAD_0/2gag_1_NAD_0_ligand_start_conf.sdf,False,True,,False,0.2159090909090909,False,False,44.0,13.0,chai,chai|relaxed=False|rep=3,chai|relaxed=False|rep=3|2gag_1_NAD_0,0.3982820287305775,True,True,False,1.1671238998067002,1.1671238998067002,0.4254573275270812,low_similarity,0.2159090909090909,ok,6.538653607586197,2.4727818986279035,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2gag_1_NAD_0/vina_poses.pdbqt,-10.61,-10.61,public_pool_calibrated_selector,True,1.1671238998067002,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2gah_1_NAD_0,2gah,external/PoseBench/data/dockgen_set/2gah_1_NAD_0/2gah_1_NAD_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2gah_1_NAD_0/2gah_1_NAD_0_ligand_start_conf.sdf,False,True,,False,0.2159090909090909,False,False,44.0,13.0,chai,chai|relaxed=False|rep=3,chai|relaxed=False|rep=3|2gah_1_NAD_0,0.4065359969845458,False,True,False,21.18947044845564,41.21375886323975,19.86914377175023,low_similarity,0.2159090909090909,ok,6.645756800737254,2.8769199518045183,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2gah_1_NAD_0/vina_poses.pdbqt,-10.552,-10.552,public_pool_calibrated_selector,False,21.18947044845564,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2gf3_2_FOA_1,2gf3,external/PoseBench/data/dockgen_set/2gf3_2_FOA_1/2gf3_2_FOA_1_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2gf3_2_FOA_1/2gf3_2_FOA_1_ligand_start_conf.sdf,False,True,,False,0.3703703703703703,True,False,8.0,1.0,boltz,boltz|relaxed=True|rep=1,boltz|relaxed=True|rep=1|2gf3_2_FOA_1,0.6058513931888545,False,False,False,17.619790109951648,17.619790109951648,17.37308486469174,high_ligand_or_scaffold,0.3703703703703703,ok,11.9843054971909,2.8893602665642097,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2gf3_2_FOA_1/vina_poses.pdbqt,-4.14,-4.14,public_pool_calibrated_selector,False,17.619790109951648,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2him_1_ASN_3,2him,external/PoseBench/data/dockgen_set/2him_1_ASN_3/2him_1_ASN_3_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2him_1_ASN_3/2him_1_ASN_3_ligand_start_conf.sdf,False,True,,False,0.25,False,False,9.0,2.0,,,,,,,,,,,,,ok,3.879531500924649,2.793308253666251,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2him_1_ASN_3/vina_poses.pdbqt,-5.092,-5.092,vina_cpu_full_top_pose_fallback,False,3.879531500924649,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2hk9_1_SKM_0,2hk9,external/PoseBench/data/dockgen_set/2hk9_1_SKM_0/2hk9_1_SKM_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2hk9_1_SKM_0/2hk9_1_SKM_0_ligand_start_conf.sdf,False,True,,False,0.2,True,False,12.0,2.0,boltz,boltz|relaxed=True|rep=1,boltz|relaxed=True|rep=1|2hk9_1_SKM_0,0.6096975470350083,False,False,False,2.353113919540091,2.353113919540091,0.5419951938337478,high_ligand_or_scaffold,0.2,ok,3.508661888811744,2.8925782472850514,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2hk9_1_SKM_0/vina_poses.pdbqt,-6.161,-6.161,public_pool_calibrated_selector,False,2.353113919540091,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2hs3_1_FGR_0,2hs3,external/PoseBench/data/dockgen_set/2hs3_1_FGR_0/2hs3_1_FGR_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2hs3_1_FGR_0/2hs3_1_FGR_0_ligand_start_conf.sdf,False,True,,False,0.2857142857142857,True,False,20.0,5.0,boltz_ss,boltz_ss|relaxed=True|rep=1,boltz_ss|relaxed=True|rep=1|2hs3_1_FGR_0,0.6149565217391305,False,False,False,23.754991853082164,23.754991853082164,23.345515235104617,high_ligand_or_scaffold,0.2857142857142857,ok,9.928961282531018,6.584650617155019,False,False,results/posebench_702_predictions/vina_cpu_full/dockgen/2hs3_1_FGR_0/vina_poses.pdbqt,-7.197,-7.197,public_pool_calibrated_selector,False,23.754991853082164,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
dockgen,2o5m_1_MNR_0,2o5m,external/PoseBench/data/dockgen_set/2o5m_1_MNR_0/2o5m_1_MNR_0_ligand.pdb,<REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/2o5m_1_MNR_0/2o5m_1_MNR_0_ligand_start_conf.sdf,False,True,,False,0.1666666666666666,False,False,43.0,17.0,,,,,,,,,,,,,skip_start_ligand,,,,,,,,no_usable_pose,False,,,False,False,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
