dataset,mol_id,gpu,pid,log_path,tag,command,start_time
posebusters_benchmark,7RZL_NPO,0,3107172,logs/diffdock_default_s10_t20_posebusters_benchmark_7RZL_NPO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7RZL_NPO --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049114.9315908
posebusters_benchmark,7S45_ACO,2,3107359,logs/diffdock_default_s10_t20_posebusters_benchmark_7S45_ACO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7S45_ACO --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049124.9433453
posebusters_benchmark,7S9H_7PP,3,3107581,logs/diffdock_default_s10_t20_posebusters_benchmark_7S9H_7PP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7S9H_7PP --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049139.9602494
posebusters_benchmark,7SCW_GSP,4,3107697,logs/diffdock_default_s10_t20_posebusters_benchmark_7SCW_GSP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SCW_GSP --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049144.9673474
posebusters_benchmark,7SDD_4IP,6,3107841,logs/diffdock_default_s10_t20_posebusters_benchmark_7SDD_4IP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SDD_4IP --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049154.9790354
posebusters_benchmark,7SED_8VD,7,3108050,logs/diffdock_default_s10_t20_posebusters_benchmark_7SED_8VD.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SED_8VD --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049169.9956474
posebusters_benchmark,7SFO_98L,0,3108253,logs/diffdock_default_s10_t20_posebusters_benchmark_7SFO_98L.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SFO_98L --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049185.0122745
posebusters_benchmark,7SGV_L30,2,3108410,logs/diffdock_default_s10_t20_posebusters_benchmark_7SGV_L30.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SGV_L30 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049195.0237665
posebusters_benchmark,7SIU_9ID,3,3108582,logs/diffdock_default_s10_t20_posebusters_benchmark_7SIU_9ID.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SIU_9ID --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049205.035622
posebusters_benchmark,7SNE_9XR,4,3108677,logs/diffdock_default_s10_t20_posebusters_benchmark_7SNE_9XR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SNE_9XR --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049210.042396
posebusters_benchmark,7SSM_B7L,6,3108938,logs/diffdock_default_s10_t20_posebusters_benchmark_7SSM_B7L.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SSM_B7L --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049235.0687613
posebusters_benchmark,7SUC_COM,7,3109057,logs/diffdock_default_s10_t20_posebusters_benchmark_7SUC_COM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SUC_COM --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049240.0754645
posebusters_benchmark,7SZA_DUI,0,3109299,logs/diffdock_default_s10_t20_posebusters_benchmark_7SZA_DUI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7SZA_DUI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049260.0967877
posebusters_benchmark,7T0D_FPP,2,3109423,logs/diffdock_default_s10_t20_posebusters_benchmark_7T0D_FPP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T0D_FPP --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049270.106812
posebusters_benchmark,7T0U_E3I,3,3109559,logs/diffdock_default_s10_t20_posebusters_benchmark_7T0U_E3I.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T0U_E3I --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049280.1186538
posebusters_benchmark,7T1D_E7K,4,3109807,logs/diffdock_default_s10_t20_posebusters_benchmark_7T1D_E7K.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T1D_E7K --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049300.1402702
posebusters_benchmark,7T2I_E9F,6,3110035,logs/diffdock_default_s10_t20_posebusters_benchmark_7T2I_E9F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T2I_E9F --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049315.156925
posebusters_benchmark,7T3E_SLB,7,3110190,logs/diffdock_default_s10_t20_posebusters_benchmark_7T3E_SLB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T3E_SLB --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049325.1686811
posebusters_benchmark,7T3F_EM0,0,3110289,logs/diffdock_default_s10_t20_posebusters_benchmark_7T3F_EM0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T3F_EM0 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049335.1806245
posebusters_benchmark,7T9O_GEI,2,3110539,logs/diffdock_default_s10_t20_posebusters_benchmark_7T9O_GEI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7T9O_GEI --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049355.202409
posebusters_benchmark,7TB0_UD1,3,3110653,logs/diffdock_default_s10_t20_posebusters_benchmark_7TB0_UD1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TB0_UD1 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049360.2092502
posebusters_benchmark,7TBU_S3P,4,3110816,logs/diffdock_default_s10_t20_posebusters_benchmark_7TBU_S3P.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TBU_S3P --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049370.2210906
posebusters_benchmark,7TE8_P0T,6,3110943,logs/diffdock_default_s10_t20_posebusters_benchmark_7TE8_P0T.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TE8_P0T --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049375.2279086
posebusters_benchmark,7TH4_FFO,7,3111169,logs/diffdock_default_s10_t20_posebusters_benchmark_7TH4_FFO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TH4_FFO --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049400.2546818
posebusters_benchmark,7THI_PGA,0,3111439,logs/diffdock_default_s10_t20_posebusters_benchmark_7THI_PGA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7THI_PGA --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049425.2815974
posebusters_benchmark,7TM6_GPJ,2,3111556,logs/diffdock_default_s10_t20_posebusters_benchmark_7TM6_GPJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TM6_GPJ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049430.2884362
posebusters_benchmark,7TOM_5AD,3,3111672,logs/diffdock_default_s10_t20_posebusters_benchmark_7TOM_5AD.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TOM_5AD --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049435.295192
posebusters_benchmark,7TS6_KMI,4,3111863,logs/diffdock_default_s10_t20_posebusters_benchmark_7TS6_KMI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TS6_KMI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049450.3118873
posebusters_benchmark,7TSF_H4B,6,3112025,logs/diffdock_default_s10_t20_posebusters_benchmark_7TSF_H4B.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TSF_H4B --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049465.3284383
posebusters_benchmark,7TUO_KL9,7,3112187,logs/diffdock_default_s10_t20_posebusters_benchmark_7TUO_KL9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TUO_KL9 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049475.3402662
posebusters_benchmark,7TWC_CXS,0,3112346,logs/diffdock_default_s10_t20_posebusters_benchmark_7TWC_CXS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TWC_CXS --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049485.3521612
posebusters_benchmark,7TXK_LW8,2,3112595,logs/diffdock_default_s10_t20_posebusters_benchmark_7TXK_LW8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TXK_LW8 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049505.3738937
posebusters_benchmark,7TXP_0FX,3,3112732,logs/diffdock_default_s10_t20_posebusters_benchmark_7TXP_0FX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TXP_0FX --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049520.3907695
posebusters_benchmark,7TYP_KUR,4,3112733,logs/diffdock_default_s10_t20_posebusters_benchmark_7TYP_KUR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7TYP_KUR --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049520.3921003
posebusters_benchmark,7U0U_FK5,6,3113024,logs/diffdock_default_s10_t20_posebusters_benchmark_7U0U_FK5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7U0U_FK5 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049535.4090304
posebusters_benchmark,7U3J_L6U,7,3113215,logs/diffdock_default_s10_t20_posebusters_benchmark_7U3J_L6U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7U3J_L6U --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049550.4258518
posebusters_benchmark,7UAS_MBU,0,3113417,logs/diffdock_default_s10_t20_posebusters_benchmark_7UAS_MBU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UAS_MBU --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049565.4425244
posebusters_benchmark,7UAW_MF6,2,3113522,logs/diffdock_default_s10_t20_posebusters_benchmark_7UAW_MF6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UAW_MF6 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049575.4544768
posebusters_benchmark,7UEY_N0R,3,3113774,logs/diffdock_default_s10_t20_posebusters_benchmark_7UEY_N0R.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UEY_N0R --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049595.4765465
posebusters_benchmark,7UF2_5SP,4,3114096,logs/diffdock_default_s10_t20_posebusters_benchmark_7UF2_5SP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UF2_5SP --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049625.5036373
posebusters_benchmark,7UJ4_OQ4,6,3114181,logs/diffdock_default_s10_t20_posebusters_benchmark_7UJ4_OQ4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UJ4_OQ4 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049630.5105038
posebusters_benchmark,7UJ5_DGL,7,3114364,logs/diffdock_default_s10_t20_posebusters_benchmark_7UJ5_DGL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UJ5_DGL --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049645.5269506
posebusters_benchmark,7UJF_R3V,0,3114645,logs/diffdock_default_s10_t20_posebusters_benchmark_7UJF_R3V.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UJF_R3V --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049670.55352
posebusters_benchmark,7ULC_56B,2,3114868,logs/diffdock_default_s10_t20_posebusters_benchmark_7ULC_56B.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7ULC_56B --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049695.5801413
posebusters_benchmark,7UMV_NUU,3,3114986,logs/diffdock_default_s10_t20_posebusters_benchmark_7UMV_NUU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UMV_NUU --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049700.586928
posebusters_benchmark,7UMW_NAD,4,3115385,logs/diffdock_default_s10_t20_posebusters_benchmark_7UMW_NAD.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UMW_NAD --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049735.6235528
posebusters_benchmark,7UP3_NZ0,6,3115569,logs/diffdock_default_s10_t20_posebusters_benchmark_7UP3_NZ0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UP3_NZ0 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049745.6354952
posebusters_benchmark,7UQ3_O2U,7,3115570,logs/diffdock_default_s10_t20_posebusters_benchmark_7UQ3_O2U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UQ3_O2U --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049745.6368067
posebusters_benchmark,7USH_82V,0,3116061,logs/diffdock_default_s10_t20_posebusters_benchmark_7USH_82V.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7USH_82V --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049790.6829305
posebusters_benchmark,7UTW_NAI,2,3116214,logs/diffdock_default_s10_t20_posebusters_benchmark_7UTW_NAI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UTW_NAI --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049800.694812
posebusters_benchmark,7UXS_OJC,3,3116215,logs/diffdock_default_s10_t20_posebusters_benchmark_7UXS_OJC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UXS_OJC --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049800.696195
posebusters_benchmark,7UY4_SMI,4,3116563,logs/diffdock_default_s10_t20_posebusters_benchmark_7UY4_SMI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UY4_SMI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049830.7273934
posebusters_benchmark,7UYB_OK0,6,3116798,logs/diffdock_default_s10_t20_posebusters_benchmark_7UYB_OK0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7UYB_OK0 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049850.7448947
posebusters_benchmark,7V14_ORU,7,3116999,logs/diffdock_default_s10_t20_posebusters_benchmark_7V14_ORU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7V14_ORU --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049865.7616997
posebusters_benchmark,7V3N_AKG,0,3117134,logs/diffdock_default_s10_t20_posebusters_benchmark_7V3N_AKG.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7V3N_AKG --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049880.7788992
posebusters_benchmark,7V3S_5I9,2,3117335,logs/diffdock_default_s10_t20_posebusters_benchmark_7V3S_5I9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7V3S_5I9 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049895.795936
posebusters_benchmark,7V43_C4O,3,3117609,logs/diffdock_default_s10_t20_posebusters_benchmark_7V43_C4O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7V43_C4O --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049920.8232126
posebusters_benchmark,7V8Z_5YH,4,3117728,logs/diffdock_default_s10_t20_posebusters_benchmark_7V8Z_5YH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7V8Z_5YH --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049925.8298066
posebusters_benchmark,7VB8_STL,6,3117913,logs/diffdock_default_s10_t20_posebusters_benchmark_7VB8_STL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VB8_STL --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049945.8517394
posebusters_benchmark,7VBU_6I4,7,3118186,logs/diffdock_default_s10_t20_posebusters_benchmark_7VBU_6I4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VBU_6I4 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049970.8787053
posebusters_benchmark,7VC5_9SF,0,3118340,logs/diffdock_default_s10_t20_posebusters_benchmark_7VC5_9SF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VC5_9SF --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779049980.8905451
posebusters_benchmark,7VJT_7IJ,2,3118524,logs/diffdock_default_s10_t20_posebusters_benchmark_7VJT_7IJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VJT_7IJ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050000.912305
posebusters_benchmark,7VKZ_NOJ,3,3118725,logs/diffdock_default_s10_t20_posebusters_benchmark_7VKZ_NOJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VKZ_NOJ --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050015.9293
posebusters_benchmark,7VQ9_ISY,4,3118924,logs/diffdock_default_s10_t20_posebusters_benchmark_7VQ9_ISY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VQ9_ISY --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050030.9462984
posebusters_benchmark,7VWF_K55,6,3119133,logs/diffdock_default_s10_t20_posebusters_benchmark_7VWF_K55.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VWF_K55 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050050.968212
posebusters_benchmark,7VYJ_CA0,7,3119383,logs/diffdock_default_s10_t20_posebusters_benchmark_7VYJ_CA0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7VYJ_CA0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050075.995283
posebusters_benchmark,7W05_GMP,0,3119384,logs/diffdock_default_s10_t20_posebusters_benchmark_7W05_GMP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7W05_GMP --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050075.9965682
posebusters_benchmark,7W06_ITN,2,3119790,logs/diffdock_default_s10_t20_posebusters_benchmark_7W06_ITN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7W06_ITN --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050106.028573
posebusters_benchmark,7W6F_8I6,3,3119893,logs/diffdock_default_s10_t20_posebusters_benchmark_7W6F_8I6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7W6F_8I6 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050116.0404959
posebusters_benchmark,7WCF_ACP,4,3120182,logs/diffdock_default_s10_t20_posebusters_benchmark_7WCF_ACP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7WCF_ACP --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050141.0672915
posebusters_benchmark,7WDT_NGS,6,3120336,logs/diffdock_default_s10_t20_posebusters_benchmark_7WDT_NGS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7WDT_NGS --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050151.0791242
posebusters_benchmark,7WJB_BGC,7,3120552,logs/diffdock_default_s10_t20_posebusters_benchmark_7WJB_BGC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7WJB_BGC --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050166.0958242
posebusters_benchmark,7WKL_CAQ,0,3120772,logs/diffdock_default_s10_t20_posebusters_benchmark_7WKL_CAQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7WKL_CAQ --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779050191.1224518
