confidence_json,dataset,gpu,input_json,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,protenix_iptm,protenix_plddt,protenix_ptm,protenix_ranking_score,receptor_ca_rmsd_after_fit,returncode,runtime_sec,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,stdout_tail,exception,exception_type,failure_class
results/posebench_702_predictions/protenix_gpu/astex_diverse/1IA1_TQ3/full_base_c1_s20_n1/output/1IA1_TQ3/seed_101/predictions/1IA1_TQ3_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IA1_TQ3/full_base_c1_s20_n1/inputs/1IA1_TQ3.json,external/PoseBench/data/astex_diverse_set/1IA1_TQ3/1IA1_TQ3_ligand.sdf,19.0,Nc1nc(N)c2c(Sc3ccccc3)cccc2n1,384.0,"A:192,B:192",protenix_base_default_v0.5.0,1IA1_TQ3,2.0,19.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IA1_TQ3/full_base_c1_s20_n1,11.57906964241769,10.0,66.0,19.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IA1_TQ3/full_base_c1_s20_n1/output/1IA1_TQ3/seed_101/predictions/1IA1_TQ3_seed_101_sample_0.cif,A:192;B:192,external/PoseBench/data/astex_diverse_set/1IA1_TQ3/1IA1_TQ3_protein.pdb,0.11312063783407211,30.35492515563965,0.17598222196102142,0.1256929636001587,23.322251739227976,0.0,73.695,ok,full_base_c1_s20_n1,11.631986625086817,False,26.090386064468753,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IA1_TQ3/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1IG3_VIB/full_base_c1_s20_n1/output/1IG3_VIB/seed_101/predictions/1IG3_VIB_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IG3_VIB/full_base_c1_s20_n1/inputs/1IG3_VIB.json,external/PoseBench/data/astex_diverse_set/1IG3_VIB/1IG3_VIB_ligand.sdf,18.0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,497.0,"A:254,B:243",protenix_base_default_v0.5.0,1IG3_VIB,2.0,18.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IG3_VIB/full_base_c1_s20_n1,10.522959068913044,10.0,56.0,18.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IG3_VIB/full_base_c1_s20_n1/output/1IG3_VIB/seed_101/predictions/1IG3_VIB_seed_101_sample_0.cif,A:254;B:243,external/PoseBench/data/astex_diverse_set/1IG3_VIB/1IG3_VIB_protein.pdb,0.12453312426805496,33.366390228271484,0.228199765086174,0.14526645839214325,18.21063376208232,0.0,87.686,ok,full_base_c1_s20_n1,10.666858038586117,False,20.453640166418634,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IG3_VIB/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1J3J_CP6/full_base_c1_s20_n1/output/1J3J_CP6/seed_101/predictions/1J3J_CP6_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1J3J_CP6/full_base_c1_s20_n1/inputs/1J3J_CP6.json,external/PoseBench/data/astex_diverse_set/1J3J_CP6/1J3J_CP6_ligand.sdf,17.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1089.0,"A:221,B:216,C:326,D:326",protenix_base_default_v0.5.0,1J3J_CP6,4.0,17.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1J3J_CP6/full_base_c1_s20_n1,14.252599737393004,10.0,72.0,17.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1J3J_CP6/full_base_c1_s20_n1/output/1J3J_CP6/seed_101/predictions/1J3J_CP6_seed_101_sample_0.cif,A:221;B:216;C:326;D:326,external/PoseBench/data/astex_diverse_set/1J3J_CP6/1J3J_CP6_protein.pdb,0.14501704275608063,32.85957717895508,0.20776107907295227,0.1575658619403839,34.34166731939644,0.0,97.734,ok,full_base_c1_s20_n1,25.72320880126506,False,36.61238054953732,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1J3J_CP6/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1JD0_AZM/full_base_c1_s20_n1/output/1JD0_AZM/seed_101/predictions/1JD0_AZM_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JD0_AZM/full_base_c1_s20_n1/inputs/1JD0_AZM.json,external/PoseBench/data/astex_diverse_set/1JD0_AZM/1JD0_AZM_ligand.sdf,13.0,CC(=O)Nc1nnc(S(N)(=O)=O)s1,519.0,"A:260,B:259",protenix_base_default_v0.5.0,1JD0_AZM,2.0,13.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JD0_AZM/full_base_c1_s20_n1,14.901274271232259,10.0,67.0,13.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JD0_AZM/full_base_c1_s20_n1/output/1JD0_AZM/seed_101/predictions/1JD0_AZM_seed_101_sample_0.cif,A:260;B:259,external/PoseBench/data/astex_diverse_set/1JD0_AZM/1JD0_AZM_protein.pdb,0.10124053806066513,29.35141372680664,0.16146577894687653,0.11328558623790741,22.383348791537564,0.0,72.29,ok,full_base_c1_s20_n1,20.396672399391296,False,25.4449223838236,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JD0_AZM/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1JJE_BYS/full_base_c1_s20_n1/output/1JJE_BYS/seed_101/predictions/1JJE_BYS_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JJE_BYS/full_base_c1_s20_n1/inputs/1JJE_BYS.json,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_ligand.sdf,25.0,O=C(O)[C@@H](Cc1ccccc1)[C@H](Cc1ccc2c(c1)OCO2)C(=O)O,441.0,"A:220,B:221",protenix_base_default_v0.5.0,1JJE_BYS,2.0,25.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JJE_BYS/full_base_c1_s20_n1,11.49683400767213,10.0,59.0,25.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JJE_BYS/full_base_c1_s20_n1/output/1JJE_BYS/seed_101/predictions/1JJE_BYS_seed_101_sample_0.cif,A:220;B:221,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_protein.pdb,0.11262141913175583,34.03861999511719,0.21777139604091644,0.13365142047405243,23.871855179197237,0.0,69.683,ok,full_base_c1_s20_n1,11.475570220693049,False,23.252228547046947,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JJE_BYS/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1JLA_TNK/full_base_c1_s20_n1/output/1JLA_TNK/seed_101/predictions/1JLA_TNK_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JLA_TNK/full_base_c1_s20_n1/inputs/1JLA_TNK.json,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_ligand.sdf,27.0,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O,954.0,"A:546,B:408",protenix_base_default_v0.5.0,1JLA_TNK,2.0,27.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JLA_TNK/full_base_c1_s20_n1,18.635956863666276,10.0,65.0,27.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JLA_TNK/full_base_c1_s20_n1/output/1JLA_TNK/seed_101/predictions/1JLA_TNK_seed_101_sample_0.cif,A:546;B:408,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_protein.pdb,0.13572031259536743,35.24931335449219,0.17211958765983582,0.14300017058849335,28.315309132553452,0.0,87.399,ok,full_base_c1_s20_n1,11.834337908336119,False,26.3749174496239,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JLA_TNK/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1K3U_IAD/full_base_c1_s20_n1/output/1K3U_IAD/seed_101/predictions/1K3U_IAD_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1K3U_IAD/full_base_c1_s20_n1/inputs/1K3U_IAD.json,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,21.0,O=C(O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,662.0,"A:268,B:394",protenix_base_default_v0.5.0,1K3U_IAD,2.0,21.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1K3U_IAD/full_base_c1_s20_n1,17.752116654616977,10.0,85.0,21.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1K3U_IAD/full_base_c1_s20_n1/output/1K3U_IAD/seed_101/predictions/1K3U_IAD_seed_101_sample_0.cif,A:268;B:394,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,0.1592702567577362,37.09971618652344,0.2306368350982666,0.17354357242584229,22.845368877239423,0.0,72.62,ok,full_base_c1_s20_n1,16.915891847983836,False,20.801359001336543,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1K3U_IAD/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1KE5_LS1/full_base_c1_s20_n1/output/1KE5_LS1/seed_101/predictions/1KE5_LS1_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KE5_LS1/full_base_c1_s20_n1/inputs/1KE5_LS1.json,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf,23.0,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,281.0,A:281,protenix_base_default_v0.5.0,1KE5_LS1,1.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KE5_LS1/full_base_c1_s20_n1,14.625188924359485,10.0,63.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KE5_LS1/full_base_c1_s20_n1/output/1KE5_LS1/seed_101/predictions/1KE5_LS1_seed_101_sample_0.cif,A:281,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_protein.pdb,0.18663311004638672,35.238441467285156,0.2093011438846588,0.1911667287349701,19.091466460343767,0.0,68.764,ok,full_base_c1_s20_n1,19.42951861421956,False,24.533569048549428,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KE5_LS1/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1KZK_JE2/full_base_c1_s20_n1/output/1KZK_JE2/seed_101/predictions/1KZK_JE2_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KZK_JE2/full_base_c1_s20_n1/inputs/1KZK_JE2.json,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_ligand.sdf,41.0,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,198.0,"A:99,B:99",protenix_base_default_v0.5.0,1KZK_JE2,2.0,41.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KZK_JE2/full_base_c1_s20_n1,12.160467934583794,10.0,88.0,41.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KZK_JE2/full_base_c1_s20_n1/output/1KZK_JE2/seed_101/predictions/1KZK_JE2_seed_101_sample_0.cif,A:99;B:99,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_protein.pdb,0.1281231790781021,37.45690155029297,0.21357448399066925,0.14521344006061554,13.585629254231431,0.0,76.778,ok,full_base_c1_s20_n1,16.431781105789636,False,16.593865622775755,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KZK_JE2/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1L2S_STC/full_base_c1_s20_n1/output/1L2S_STC/seed_101/predictions/1L2S_STC_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L2S_STC/full_base_c1_s20_n1/inputs/1L2S_STC.json,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf,19.0,O=C(O)c1sccc1S(=O)(=O)Nc1ccc(Cl)cc1,713.0,"A:355,B:358",protenix_base_default_v0.5.0,1L2S_STC,2.0,19.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L2S_STC/full_base_c1_s20_n1,13.536898903628392,10.0,62.0,19.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L2S_STC/full_base_c1_s20_n1/output/1L2S_STC/seed_101/predictions/1L2S_STC_seed_101_sample_0.cif,A:355;B:358,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_protein.pdb,0.15064488351345062,30.37020492553711,0.22366999089717865,0.16524989902973175,25.129391557298216,0.0,105.402,ok,full_base_c1_s20_n1,19.753087315722652,False,39.15552915066161,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L2S_STC/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1L7F_BCZ/full_base_c1_s20_n1/output/1L7F_BCZ/seed_101/predictions/1L7F_BCZ_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L7F_BCZ/full_base_c1_s20_n1/inputs/1L7F_BCZ.json,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf,23.0,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,388.0,A:388,protenix_base_default_v0.5.0,1L7F_BCZ,1.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L7F_BCZ/full_base_c1_s20_n1,14.347534029155025,10.0,77.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L7F_BCZ/full_base_c1_s20_n1/output/1L7F_BCZ/seed_101/predictions/1L7F_BCZ_seed_101_sample_0.cif,A:388,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_protein.pdb,0.22174076735973358,29.558774948120117,0.18493682146072388,0.21437998116016388,18.688616798139734,0.0,91.208,ok,full_base_c1_s20_n1,10.037017605339061,False,8.16665505969902,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L7F_BCZ/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1LPZ_CMB/full_base_c1_s20_n1/output/1LPZ_CMB/seed_101/predictions/1LPZ_CMB_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LPZ_CMB/full_base_c1_s20_n1/inputs/1LPZ_CMB.json,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_ligand.sdf,32.0,Cc1cccc2c1cc(C(=O)NCc1cc(Cl)cc(Cl)c1)n2Cc1cccc(C(=N)N)c1,287.0,"A:53,B:234",protenix_base_default_v0.5.0,1LPZ_CMB,2.0,32.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LPZ_CMB/full_base_c1_s20_n1,15.018584080397373,10.0,74.0,32.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LPZ_CMB/full_base_c1_s20_n1/output/1LPZ_CMB/seed_101/predictions/1LPZ_CMB_seed_101_sample_0.cif,A:53;B:234,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_protein.pdb,0.14390937983989716,29.70793914794922,0.17999841272830963,0.1511271893978119,18.91543221202526,0.0,83.657,ok,full_base_c1_s20_n1,6.158880345882725,False,9.690522457370433,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LPZ_CMB/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1LRH_NLA/full_base_c1_s20_n1/output/1LRH_NLA/seed_101/predictions/1LRH_NLA_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LRH_NLA/full_base_c1_s20_n1/inputs/1LRH_NLA.json,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_ligand.sdf,14.0,O=C(O)Cc1cccc2ccccc12,640.0,"A:160,B:160,C:160,D:160",protenix_base_default_v0.5.0,1LRH_NLA,4.0,14.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LRH_NLA/full_base_c1_s20_n1,12.487382841798087,10.0,64.0,14.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LRH_NLA/full_base_c1_s20_n1/output/1LRH_NLA/seed_101/predictions/1LRH_NLA_seed_101_sample_0.cif,A:160;B:160;C:160;D:160,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_protein.pdb,0.11733473837375641,30.365154266357422,0.1834738850593567,0.13056257367134094,32.01391731774576,0.0,93.822,ok,full_base_c1_s20_n1,11.985130409307962,False,15.76101373903067,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LRH_NLA/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1M2Z_DEX/full_base_c1_s20_n1/output/1M2Z_DEX/seed_101/predictions/1M2Z_DEX_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1M2Z_DEX/full_base_c1_s20_n1/inputs/1M2Z_DEX.json,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_ligand.sdf,28.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,297.0,"A:255,B:21,D:21",protenix_base_default_v0.5.0,1M2Z_DEX,4.0,28.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1M2Z_DEX/full_base_c1_s20_n1,12.790095703767415,10.0,81.0,28.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1M2Z_DEX/full_base_c1_s20_n1/output/1M2Z_DEX/seed_101/predictions/1M2Z_DEX_seed_101_sample_0.cif,A:255;B:21;D:253;E:21,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_protein.pdb,0.14402684569358826,49.260040283203125,0.3001084625720978,0.17524316906929016,22.56180215304525,0.0,77.452,ok,full_base_c1_s20_n1,15.823492789722467,False,11.94485766687354,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1M2Z_DEX/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1MEH_MOA/full_base_c1_s20_n1/output/1MEH_MOA/seed_101/predictions/1MEH_MOA_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MEH_MOA/full_base_c1_s20_n1/inputs/1MEH_MOA.json,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_ligand.sdf,23.0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,353.0,A:353,protenix_base_default_v0.5.0,1MEH_MOA,1.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MEH_MOA/full_base_c1_s20_n1,9.9415963263239,10.0,68.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MEH_MOA/full_base_c1_s20_n1/output/1MEH_MOA/seed_101/predictions/1MEH_MOA_seed_101_sample_0.cif,A:353,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_protein.pdb,0.2606525719165802,30.0439453125,0.20863747596740723,0.25024956464767456,16.906420029749654,0.0,71.601,ok,full_base_c1_s20_n1,8.036928390300769,False,10.897079599039394,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MEH_MOA/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1MMV_3AR/full_base_c1_s20_n1/output/1MMV_3AR/seed_101/predictions/1MMV_3AR_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MMV_3AR/full_base_c1_s20_n1/inputs/1MMV_3AR.json,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_ligand.sdf,15.0,CCCNC(=[NH2+])NCCC[C@H](N)C(=O)O,816.0,"A:407,B:409",protenix_base_default_v0.5.0,1MMV_3AR,2.0,15.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MMV_3AR/full_base_c1_s20_n1,14.594137808278361,10.0,66.0,15.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MMV_3AR/full_base_c1_s20_n1/output/1MMV_3AR/seed_101/predictions/1MMV_3AR_seed_101_sample_0.cif,A:407;B:409,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_protein.pdb,0.1341416984796524,29.83553695678711,0.1817067563533783,0.1436547040939331,26.94999286106032,0.0,82.74,ok,full_base_c1_s20_n1,8.510737431152664,False,17.31104863725994,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MMV_3AR/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1MZC_BNE/full_base_c1_s20_n1/output/1MZC_BNE/seed_101/predictions/1MZC_BNE_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MZC_BNE/full_base_c1_s20_n1/inputs/1MZC_BNE.json,external/PoseBench/data/astex_diverse_set/1MZC_BNE/1MZC_BNE_ligand.sdf,35.0,CC[C@@]1(c2cccc(Oc3cc([C@](C)(N)c4cncn4C)ccc3C#N)c2)CCCCN(C)C1=O,720.0,"A:313,B:407",protenix_base_default_v0.5.0,1MZC_BNE,2.0,35.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MZC_BNE/full_base_c1_s20_n1,16.314454724778265,10.0,82.0,35.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MZC_BNE/full_base_c1_s20_n1/output/1MZC_BNE/seed_101/predictions/1MZC_BNE_seed_101_sample_0.cif,A:313;B:407,external/PoseBench/data/astex_diverse_set/1MZC_BNE/1MZC_BNE_protein.pdb,0.12541534006595612,40.25267791748047,0.22057169675827026,0.14444661140441895,27.285569350959097,0.0,81.551,ok,full_base_c1_s20_n1,10.918492496563637,False,11.507141921838185,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MZC_BNE/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1N1M_A3M/full_base_c1_s20_n1/output/1N1M_A3M/seed_101/predictions/1N1M_A3M_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N1M_A3M/full_base_c1_s20_n1/inputs/1N1M_A3M.json,external/PoseBench/data/astex_diverse_set/1N1M_A3M/1N1M_A3M_ligand.sdf,12.0,CC(C)[C@H](N)C(=O)N1CCCC1,1454.0,"A:726,B:728",protenix_base_default_v0.5.0,1N1M_A3M,2.0,12.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N1M_A3M/full_base_c1_s20_n1,13.911949935168408,10.0,56.0,12.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N1M_A3M/full_base_c1_s20_n1/output/1N1M_A3M/seed_101/predictions/1N1M_A3M_seed_101_sample_0.cif,A:726;B:728,external/PoseBench/data/astex_diverse_set/1N1M_A3M/1N1M_A3M_protein.pdb,0.16772058606147766,30.584394454956055,0.19003720581531525,-99.82781982421875,33.531580533508674,0.0,127.549,ok,full_base_c1_s20_n1,17.699460444132697,False,23.661667405071917,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N1M_A3M/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2J_PAF/full_base_c1_s20_n1/output/1N2J_PAF/seed_101/predictions/1N2J_PAF_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2J_PAF/full_base_c1_s20_n1/inputs/1N2J_PAF.json,external/PoseBench/data/astex_diverse_set/1N2J_PAF/1N2J_PAF_ligand.sdf,10.0,CC(C)(CO)[C@@H](O)C(=O)[O-],574.0,"A:287,B:287",protenix_base_default_v0.5.0,1N2J_PAF,2.0,10.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2J_PAF/full_base_c1_s20_n1,11.57826230621699,10.0,58.0,10.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2J_PAF/full_base_c1_s20_n1/output/1N2J_PAF/seed_101/predictions/1N2J_PAF_seed_101_sample_0.cif,A:287;B:287,external/PoseBench/data/astex_diverse_set/1N2J_PAF/1N2J_PAF_protein.pdb,0.22775736451148987,36.891780853271484,0.2757219970226288,0.23735029995441437,27.201052072034845,0.0,80.982,ok,full_base_c1_s20_n1,18.299242939503504,False,20.942999358788327,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2J_PAF/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2V_BDI/full_base_c1_s20_n1/output/1N2V_BDI/seed_101/predictions/1N2V_BDI_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2V_BDI/full_base_c1_s20_n1/inputs/1N2V_BDI.json,external/PoseBench/data/astex_diverse_set/1N2V_BDI/1N2V_BDI_ligand.sdf,15.0,CCCCc1nc2c(=O)[nH][nH]c(=O)c2[nH]1,372.0,A:372,protenix_base_default_v0.5.0,1N2V_BDI,1.0,15.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2V_BDI/full_base_c1_s20_n1,13.16597092818634,10.0,67.0,15.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2V_BDI/full_base_c1_s20_n1/output/1N2V_BDI/seed_101/predictions/1N2V_BDI_seed_101_sample_0.cif,A:372,external/PoseBench/data/astex_diverse_set/1N2V_BDI/1N2V_BDI_protein.pdb,0.23991598188877106,30.860923767089844,0.21442288160324097,0.23481735587120056,21.355607419922613,0.0,87.222,ok,full_base_c1_s20_n1,5.275411589331075,False,8.124533830357473,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1N2V_BDI/full_base_c1_s20_n1/run_status.json,,,,,ok
