_group_id,memory_bin,ligand_novel,protein_novel,temporal_recent,temporal_2024,joint_low_ligand_protein_ood,joint_low_ligand_protein_temporal_ood,failure_label
chai|7u8y__1__1.B__1.G_1.H_1.I_1.J|1.G,mid,True,True,True,False,False,False,1
chai|7u8y__1__1.B__1.G_1.H_1.I_1.J|1.H,mid,True,True,True,False,False,False,1
chai|7u9u__1__2.A__2.C_2.D|2.C,high,False,True,False,False,False,False,0
chai|7ubo__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,1
chai|7udq__1__1.A__1.C|1.C,low,True,True,True,False,True,True,0
chai|7ue6__1__1.A_2.A__2.C_2.F_2.G_2.H|2.G,high,False,False,True,False,False,False,0
chai|7ueo__1__1.A_2.A__2.B_2.C_2.E|2.C,high,False,False,True,False,False,False,0
chai|7uep__1__1.A_2.A__2.B_2.C_2.D_2.E|2.B,high,False,False,True,False,False,False,0
chai|7ueq__1__1.A_2.A__2.B_2.C_2.D|2.B,high,False,False,True,False,False,False,0
chai|7ueu__1__1.A_2.A__2.C_2.D_2.E|2.C,high,False,False,True,False,False,False,0
chai|7ugb__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
chai|7ugl__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,1
chai|7uj8__1__1.A__1.C|1.C,high,True,False,False,False,False,False,0
chai|7ujc__1__1.B__1.D|1.D,high,True,False,False,False,False,False,0
chai|7ujf__1__1.A__1.E|1.E,high,False,False,False,False,False,False,0
chai|7ulf__1__1.A_2.A__2.B_2.C_2.D_2.E|2.B,mid,True,True,True,False,False,False,1
chai|7um4__1__1.A__1.I|1.I,mid,True,False,False,False,False,False,0
chai|7um8__1__1.A_2.B__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|7uoh__1__1.A__1.C_1.D|1.C,mid,True,False,False,False,False,False,1
chai|7utw__1__1.A_1.B__1.C_1.E_1.F|1.E,high,False,False,True,False,False,False,0
chai|7utw__1__1.A_1.B__1.C_1.E_1.F|1.F,high,False,False,True,False,False,False,0
chai|7uum__1__1.A_2.A__1.B_1.C|1.C,low,True,True,False,False,True,False,1
chai|7uw2__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
chai|7uy0__1__1.A__1.E|1.E,high,True,False,False,False,False,False,0
chai|7v0h__1__1.B__1.N_1.P|1.P,mid,True,True,False,False,False,False,1
chai|7vdp__1__1.A__1.E_1.F|1.E,mid,True,True,False,False,False,False,0
chai|7vdq__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
chai|7vdr__1__1.A__1.E_1.F_1.N|1.E,mid,True,True,False,False,False,False,0
chai|7vds__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
chai|7vez__1__1.A_1.D__1.E|1.E,high,False,False,False,False,False,False,1
chai|7vmy__1__1.A__1.C_1.D_1.E|1.D,mid,False,True,False,False,False,False,1
chai|7vo5__1__1.A__1.B|1.B,low,True,True,False,False,True,False,1
chai|7vpe__1__1.A__1.B|1.B,low,True,True,False,False,True,False,1
chai|7vqt__1__1.A__1.G_1.H|1.H,high,False,False,False,False,False,False,0
chai|7vqu__1__1.A__1.G_1.H|1.H,high,False,False,False,False,False,False,0
chai|7vwf__1__1.A_1.B__1.C_1.E|1.C,high,False,False,False,False,False,False,0
chai|7vwf__1__1.A_1.B__1.C_1.E|1.E,high,False,False,False,False,False,False,0
chai|7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q|1.P,low,True,True,False,False,True,False,1
chai|7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M|1.C,low,True,True,False,False,True,False,1
chai|7vzz__1__1.A_1.B__1.AA_1.Y_1.Z|1.AA,low,True,True,False,False,True,False,1
chai|7w2d__1__1.B__1.R|1.R,mid,True,False,False,False,False,False,0
chai|7w3l__1__1.A__1.B_1.C_1.J|1.B,high,False,False,False,False,False,False,0
chai|7w4x__1__1.A__1.C_1.D_1.E|1.E,mid,True,True,False,False,False,False,0
chai|7w8v__1__1.A__1.B_1.D|1.B,high,False,False,False,False,False,False,0
chai|7w8v__1__1.A__1.B_1.D|1.D,high,False,False,False,False,False,False,0
chai|7wc6__1__1.A__1.F|1.F,high,True,False,False,False,False,False,0
chai|7wc8__1__1.A__1.H|1.H,mid,True,True,False,False,False,False,0
chai|7wcv__1__1.A__1.B_1.C_1.D|1.B,high,False,False,False,False,False,False,0
chai|7wdu__1__1.A__1.C|1.C,low,True,True,False,False,True,False,1
chai|7wf5__1__1.A__1.C|1.C,high,True,False,False,False,False,False,0
chai|7wgl__1__1.A__1.D|1.D,high,True,False,False,False,False,False,0
chai|7wmk__1__1.A__1.B_1.G|1.B,high,True,True,False,False,False,False,0
chai|7wpx__1__1.A__1.B_1.C|1.C,mid,True,True,False,False,False,False,1
chai|7wqm__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|7wqs__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|7wrr__1__1.A_1.B__1.E_1.F_1.H|1.E,high,False,False,False,False,False,False,0
chai|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.E,mid,False,True,False,False,False,False,0
chai|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.F,low,True,True,False,False,True,False,0
chai|7wzx__1__1.A__1.B_1.D_1.E_1.I|1.I,low,True,True,False,False,True,False,0
chai|7x0b__1__1.A__1.C_1.E_1.N|1.E,mid,False,True,False,False,False,False,0
chai|7x3l__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|7x3m__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|7x3o__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|7x9d__1__1.A__1.E|1.E,mid,True,False,True,False,False,False,1
chai|7x9l__1__1.A__1.C_1.E_1.F|1.C,high,False,False,False,False,False,False,0
chai|7xif__1__1.F__1.W_1.X|1.X,mid,False,True,False,False,False,False,1
chai|7xjb__1__1.A__1.E_1.F_1.G|1.E,high,False,False,True,False,False,False,0
chai|7xlp__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
chai|7xm7__1__1.A__1.E|1.E,mid,True,False,False,False,False,False,1
chai|7xnc__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,1
chai|7xqv__1__1.A__1.D_1.E|1.D,high,False,False,False,False,False,False,0
chai|7xrr__1__1.A__1.B|1.B,high,True,False,False,False,False,False,1
chai|7xub__1__1.A__1.H|1.H,mid,True,False,True,False,False,False,1
chai|7xvh__1__2.A__2.B_2.C|2.C,high,True,False,True,False,False,False,0
chai|7xxn__1__2.A__2.B_2.C|2.B,low,True,True,True,False,True,True,1
chai|7xyj__1__1.A_1.B__1.E_1.F|1.E,high,False,False,True,False,False,False,0
chai|7y06__1__1.A__1.B_1.C|1.B,mid,True,True,False,False,False,False,1
chai|7y4a__1__1.A__1.I_1.J_1.K|1.K,high,False,False,True,False,False,False,0
chai|7yb2__1__1.C__1.L_1.M|1.M,high,False,False,True,False,False,False,0
chai|7ycc__1__1.A__1.D_1.E_1.F|1.D,high,False,False,False,False,False,False,0
chai|7yce__1__1.A__1.B_1.C_1.D_1.E|1.B,high,False,False,False,False,False,False,0
chai|7yd2__1__1.A_1.B__1.K|1.K,low,True,True,True,False,True,True,1
chai|7yh9__1__1.A__1.G_1.H_1.I|1.I,mid,True,True,True,False,False,False,1
chai|7yha__1__1.A__1.E_1.F_1.G_1.H|1.G,mid,True,True,True,False,False,False,1
chai|7yha__1__1.A__1.E_1.F_1.G_1.H|1.H,mid,True,True,True,False,False,False,1
chai|7yhc__1__1.A__1.I_1.J_1.K|1.K,mid,True,False,True,False,False,False,0
chai|7yj9__1__1.A_2.A__2.B|2.B,high,False,False,False,False,False,False,0
chai|7yv4__1__1.A__1.B|1.B,low,True,True,True,False,True,True,1
chai|7yxd__1__1.A__1.I|1.I,high,True,False,False,False,False,False,0
chai|7yxl__1__1.A__1.C_1.E|1.E,low,False,True,False,False,False,False,0
chai|7yzu__1__1.A__1.B|1.B,mid,False,True,False,False,False,False,0
chai|7z0w__1__1.A_1.B__1.J_1.K|1.J,high,False,False,False,False,False,False,0
chai|7z1v__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,0
chai|7z1w__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
chai|7z2q__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
chai|7z39__1__1.A__1.C|1.C,mid,True,True,False,False,False,False,1
chai|7z3k__1__1.A__1.D_1.DA_1.E_1.F_1.P|1.DA,mid,True,True,True,False,False,False,0
chai|7z3y__1__1.A__1.D|1.D,mid,True,False,True,False,False,False,1
chai|7z41__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
chai|7z57__1__1.A__1.B_1.C_1.J|1.B,mid,True,True,False,False,False,False,1
chai|7z57__1__1.A__1.B_1.C_1.J|1.C,mid,True,True,False,False,False,False,1
chai|7z5u__1__1.A__1.B_1.C|1.C,low,True,True,False,False,True,False,1
chai|7z5x__1__1.A__1.C|1.C,high,False,False,False,False,False,False,0
chai|7z6c__1__1.A__1.B_1.C_1.D|1.B,high,False,False,False,False,False,False,0
chai|7z74__1__1.A__1.B_1.C|1.B,mid,True,True,False,False,False,False,1
chai|7z78__1__1.A__1.D|1.D,mid,True,False,False,False,False,False,0
chai|7za0__1__1.A__1.B|1.B,high,True,False,True,False,False,False,1
chai|7zej__1__1.A_2.B__1.C_1.D|1.C,high,False,True,False,False,False,False,0
chai|7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K|1.I,mid,False,True,False,False,False,False,1
chai|7zg9__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
chai|7zgc__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,1
chai|7zif__1__1.A__1.B_1.C|1.C,mid,True,False,False,False,False,False,1
chai|7zig__1__1.A__1.B_1.C|1.B,mid,True,False,False,False,False,False,1
chai|7zih__1__1.A__1.B_1.C|1.C,mid,True,False,False,False,False,False,1
chai|7zii__1__1.A__1.B_1.C|1.C,mid,True,False,False,False,False,False,1
chai|7zij__1__1.A__1.B_1.C|1.B,mid,True,False,False,False,False,False,1
chai|7zjq__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
chai|7zks__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
chai|7zkw__1__1.A_1.C__1.E|1.E,low,True,True,False,False,True,False,1
chai|7zkx__1__1.A__1.B_1.L|1.B,mid,True,True,True,False,False,False,1
chai|7zsq__1__1.B_1.C__1.G_1.I|1.G,mid,True,True,True,False,False,False,0
chai|7zxw__1__1.A__1.C_1.D_1.G|1.D,high,False,False,False,False,False,False,0
chai|7zym__1__1.A__1.B|1.B,high,True,False,True,False,False,False,1
chai|7zzs__1__1.A__1.D_1.J_1.L|1.L,mid,True,True,False,False,False,False,1
chai|7zzw__1__1.A__1.E_1.M|1.M,low,True,True,False,False,True,False,1
chai|8a12__1__1.A__1.D_1.G|1.D,high,False,False,True,False,False,False,0
chai|8a2p__1__1.A__1.B|1.B,high,False,False,True,False,False,False,0
chai|8a66__1__1.A__1.C|1.C,high,True,True,False,False,False,False,0
chai|8a9i__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,1
chai|8acm__1__1.A__1.E|1.E,high,True,True,True,False,False,False,0
chai|8ad7__1__1.A__1.J|1.J,high,False,False,False,False,False,False,0
chai|8ak5__1__1.A__1.C_1.E_1.F_1.G|1.C,high,False,False,True,False,False,False,0
chai|8ak5__1__1.A__1.C_1.E_1.F_1.G|1.E,mid,True,True,True,False,False,False,0
chai|8ak7__1__1.A__1.C_1.E_1.G|1.C,high,False,False,True,False,False,False,0
chai|8ak8__1__1.A__1.C_1.F_1.L|1.C,high,False,False,True,False,False,False,0
chai|8akd__1__1.A__1.C_1.E|1.E,mid,True,True,True,False,False,False,1
chai|8am2__1__1.A__1.D|1.D,mid,True,True,True,False,False,False,1
chai|8am8__1__1.A__1.C_1.J|1.J,mid,True,True,True,True,False,False,0
chai|8apw__1__1.A_2.A__2.C|2.C,mid,True,False,True,False,False,False,0
chai|8aqf__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,1
chai|8arj__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,0
chai|8atb__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,0
chai|8au8__1__1.A_1.B__1.C_1.D_1.H|1.C,high,False,False,True,False,False,False,0
chai|8aue__1__1.A__1.C_1.D|1.D,mid,True,False,True,False,False,False,1
chai|8aui__1__1.A_1.B__1.C_1.D_1.G|1.C,high,False,False,True,False,False,False,0
chai|8aui__1__1.A_1.B__1.C_1.D_1.G|1.D,mid,True,False,True,False,False,False,1
chai|8aui__1__1.A_1.B__1.C_1.D_1.G|1.G,mid,True,False,True,False,False,False,1
chai|8auj__1__1.A__1.C_1.D|1.D,mid,True,False,True,False,False,False,1
chai|8av1__1__1.B__1.J_1.M|1.M,mid,True,True,True,False,False,False,0
chai|8aw1__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
chai|8axp__1__1.A__1.C|1.C,mid,True,True,False,False,False,False,1
chai|8ay6__1__1.A_1.B__1.C|1.C,high,True,False,True,False,False,False,1
chai|8aya__1__1.A_1.B__1.C|1.C,high,True,False,True,False,False,False,0
chai|8azd__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
chai|8azi__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
chai|8azl__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
chai|8b08__1__1.B__1.E|1.E,high,False,False,True,False,False,False,0
chai|8b25__1__1.A_1.B__1.J|1.J,low,True,True,False,False,True,False,1
chai|8b72__1__1.A_1.B__1.F_1.G|1.F,mid,True,False,False,False,False,False,1
chai|8b80__1__1.A__1.F_1.G|1.F,high,False,False,False,False,False,False,0
chai|8b9h__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
chai|8bab__1__1.A__1.H_1.I|1.I,mid,True,True,True,False,False,False,1
chai|8baj__1__1.A__1.B|1.B,high,False,False,False,False,False,False,0
chai|8bam__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8bgx__1__1.A_1.D__1.E_1.F_1.I|1.F,mid,True,True,True,False,False,False,1
chai|8bgy__1__1.A_1.B__1.E_1.F|1.F,mid,True,True,True,False,False,False,1
chai|8bgz__1__1.A_1.B__1.F|1.F,mid,True,True,True,False,False,False,1
chai|8bh0__1__1.A_1.D__1.J|1.J,mid,True,True,True,False,False,False,1
chai|8bid__1__1.C_2.A__2.F_2.G|2.F,mid,True,True,True,False,False,False,1
chai|8bih__1__1.A_1.L__1.N|1.N,mid,True,True,True,False,False,False,1
chai|8bir__1__1.A_1.B__1.D|1.D,mid,True,True,True,False,False,False,1
chai|8bji__1__1.A_1.B__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8bl0__1__1.A__1.C_1.E|1.C,high,False,False,True,False,False,False,0
chai|8bl1__1__1.A__1.C_1.E|1.C,high,False,False,True,False,False,False,0
chai|8blz__1__1.A__1.B_1.D|1.B,high,False,False,True,False,False,False,0
chai|8br0__1__1.A_1.B__1.E_1.F_1.G|1.E,high,False,False,True,False,False,False,0
chai|8br0__1__1.A_1.B__1.E_1.F_1.G|1.F,high,False,False,True,False,False,False,0
chai|8bsg__1__1.A__1.B|1.B,high,False,False,True,False,False,False,0
chai|8bst__1__1.A__1.R|1.R,high,False,False,True,False,False,False,0
chai|8bsu__1__1.A_1.D__1.I_1.OA_1.SA|1.I,high,False,False,True,False,False,False,0
chai|8bsu__1__1.A_1.D__1.I_1.OA_1.SA|1.OA,high,False,False,True,False,False,False,0
chai|8bxx__1__1.A__1.E_1.F|1.E,high,False,False,True,False,False,False,0
chai|8c1f__1__1.A__1.B_1.C_1.D_1.J|1.B,high,False,False,True,True,False,False,0
chai|8c3i__1__1.B__1.D|1.D,high,False,False,True,True,False,False,0
chai|8c3n__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8c3u__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
chai|8c47__1__1.B__1.E_1.F|1.E,high,False,False,True,True,False,False,0
chai|8c4w__1__1.A__1.J_1.K_1.P|1.K,mid,True,True,True,False,False,False,1
chai|8c6f__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8c6s__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,1
chai|8c74__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,1
chai|8c7r__1__1.A__1.C_1.D|1.C,mid,True,True,True,False,False,False,0
chai|8c7r__1__1.A__1.C_1.D|1.D,high,False,True,True,False,False,False,0
chai|8cey__1__1.A__1.D|1.D,mid,True,False,True,True,False,False,1
chai|8cij__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
chai|8cji__1__1.A__1.B_1.C|1.C,mid,True,False,True,True,False,False,1
chai|8cjj__1__1.A__1.B_1.C|1.C,mid,True,False,True,True,False,False,1
chai|8cjk__1__1.A__1.B_1.C|1.C,mid,True,True,True,True,False,False,1
chai|8clq__1__1.A__1.E|1.E,low,True,True,True,True,True,True,1
chai|8cnm__1__1.A_1.B__1.F_1.N_1.S|1.N,high,False,False,True,True,False,False,1
chai|8cno__1__1.A_1.B__1.C_1.E_1.F|1.C,high,False,False,True,True,False,False,1
chai|8con__1__1.A_2.A__2.D_2.J|2.D,high,False,False,True,True,False,False,0
chai|8coq__1__1.A__1.C_1.D|1.D,mid,True,True,True,True,False,False,1
chai|8cou__1__1.A__1.V|1.V,mid,True,False,True,True,False,False,0
chai|8cp4__1__2.A__2.H_2.I|2.I,mid,False,True,True,True,False,False,1
chai|8cp7__1__1.A__1.B|1.B,high,False,False,True,False,False,False,0
chai|8cpb__1__1.B__1.H|1.H,high,False,False,True,False,False,False,0
chai|8cq8__1__1.A__1.C_1.D_1.E|1.E,high,False,False,True,True,False,False,0
chai|8cqv__1__1.A_1.B__1.K_1.P|1.K,high,False,False,True,True,False,False,0
chai|8cu7__1__1.A__1.C|1.C,mid,True,False,False,False,False,False,0
chai|8cvf__1__1.A__1.D_1.E_1.F_1.G|1.D,high,False,False,True,False,False,False,1
chai|8d19__1__1.A__1.C_1.D|1.D,high,False,False,True,False,False,False,0
chai|8d3e__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8d3h__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8d3j__1__1.A__1.D_1.E_1.F|1.D,high,False,False,True,False,False,False,0
chai|8d6e__1__1.A__1.D|1.D,mid,True,True,False,False,False,False,0
chai|8d6m__1__1.A__1.C|1.C,high,False,False,False,False,False,False,1
chai|8d6t__1__1.A__1.C|1.C,high,False,False,False,False,False,False,1
chai|8deg__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,1
chai|8dil__1__1.A_1.B__1.K_1.L_1.M|1.L,high,False,False,False,False,False,False,0
chai|8dkp__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
chai|8dkp__1__1.A__1.C_1.D|1.D,high,False,False,False,False,False,False,0
chai|8dkq__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
chai|8dkt__1__1.A_1.B__1.D_1.E|1.D,high,False,False,True,False,False,False,0
chai|8dq8__1__1.B__1.F_1.G|1.F,high,False,False,True,False,False,False,0
chai|8dsc__1__1.B__1.L|1.L,mid,True,True,True,False,False,False,1
chai|8dse__1__1.A_1.B__1.C_1.G|1.G,mid,True,False,True,False,False,False,1
chai|8dsh__1__1.A_1.B__1.C|1.C,high,False,False,True,False,False,False,1
chai|8dsh__1__1.A_1.B__1.E_1.F|1.F,mid,True,True,True,False,False,False,1
chai|8dt5__1__1.B__1.I_1.M_1.O|1.O,high,True,False,False,False,False,False,0
chai|8dxk__1__1.A_1.B__1.C|1.C,high,True,False,True,False,False,False,0
chai|8e0t__1__1.C__1.F|1.F,high,False,False,False,False,False,False,1
chai|8e1h__1__1.A__1.C_1.E_1.F|1.C,high,False,False,False,False,False,False,0
chai|8e1x__1__1.A__1.C|1.C,mid,True,False,False,False,False,False,0
chai|8e5i__1__1.A__1.B_1.E|1.B,high,False,False,True,False,False,False,0
chai|8e9e__1__1.A_1.B__1.I_1.J_1.K|1.I,high,False,False,False,False,False,False,0
chai|8ea6__1__1.A_1.B__1.C|1.C,low,True,True,True,False,True,True,0
chai|8eef__1__1.A__1.C_1.D|1.C,mid,True,True,True,False,False,False,0
chai|8egf__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8etd__1__1.B__1.E_1.F|1.F,high,False,False,False,False,False,False,0
chai|8etl__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
chai|8evz__1__1.A__1.D_1.E_1.F_1.G|1.F,high,False,False,True,False,False,False,0
chai|8evz__1__1.A__1.D_1.E_1.F_1.G|1.G,high,True,False,True,False,False,False,0
chai|8ex1__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
chai|8ex2__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
chai|8eym__1__1.A_1.B__1.C_1.E|1.C,low,True,True,True,False,True,True,0
chai|8eym__1__1.A_1.B__1.C_1.E|1.E,low,True,True,True,False,True,True,0
chai|8f1z__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
chai|8f4s__1__1.A__1.D_1.E|1.D,low,True,True,True,False,True,True,1
chai|8f8k__1__1.A__1.F_1.G_1.I_1.J_1.K|1.F,mid,True,True,True,False,False,False,1
chai|8fb1__1__1.A__1.D|1.D,high,True,False,True,False,False,False,0
chai|8fdb__1__1.A_1.B__1.D_1.F_1.H|1.D,low,False,True,True,False,False,False,0
chai|8fdb__1__1.A_1.B__1.D_1.F_1.H|1.H,low,False,True,True,False,False,False,0
chai|8fdx__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8fdz__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8fe6__1__1.A__1.I|1.I,high,False,False,True,False,False,False,0
chai|8fe9__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
chai|8fh5__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8fh9__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8fjt__1__1.A_1.B__1.C_1.E|1.E,mid,True,False,True,False,False,False,0
chai|8fju__1__1.A_1.B__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8fju__1__1.A_1.B__1.C_1.D|1.D,mid,True,False,True,False,False,False,1
chai|8fjx__1__1.A__1.B_1.C|1.C,high,False,False,True,False,False,False,0
chai|8fjy__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
chai|8fly__1__1.A__1.K|1.K,high,True,False,True,False,False,False,0
chai|8fp5__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,1
chai|8fqx__1__1.A__1.B_1.C|1.C,high,True,False,True,False,False,False,1
chai|8fsi__1__1.A__1.B_1.C_1.D_1.F|1.C,high,False,True,True,False,False,False,0
chai|8g3e__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,1
chai|8g4a__1__1.A_1.B__1.C|1.C,low,True,True,True,True,True,True,0
chai|8g62__1__1.A__1.F_1.J_1.L|1.F,low,True,True,True,False,True,True,1
chai|8g68__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
chai|8g69__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
chai|8gb4__1__1.A__1.E_1.F_1.G|1.F,high,False,False,True,True,False,False,0
chai|8gds__1__1.A__1.E|1.E,mid,True,True,True,False,False,False,1
chai|8gem__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
chai|8gev__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,1
chai|8gfs__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,1
chai|8gjb__1__1.B__1.G_1.H|1.G,high,False,False,True,True,False,False,0
chai|8gkf__1__1.A__1.J|1.J,mid,True,False,True,True,False,False,0
chai|8gm5__1__1.A__1.D|1.D,mid,True,False,True,False,False,False,0
chai|8gne__1__1.A__1.E|1.E,high,False,False,True,False,False,False,1
chai|8gpc__1__1.A__1.C_1.D_1.E|1.E,high,False,False,True,False,False,False,0
chai|8gpe__1__1.A__1.C_1.D_1.E|1.E,high,False,False,True,False,False,False,0
chai|8grw__1__1.A_1.B__1.C_1.D|1.D,high,False,False,True,False,False,False,1
chai|8gtg__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,1
chai|8gti__1__1.A__1.H|1.H,mid,True,True,True,False,False,False,1
chai|8gtm__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,1
chai|8gu1__1__1.A_1.B__1.D|1.D,low,True,True,True,False,True,True,1
chai|8gyd__1__1.A_1.B__1.K|1.K,low,True,True,True,False,True,True,1
chai|8gyj__1__1.A_1.B__1.D_1.I|1.I,mid,True,True,True,False,False,False,1
chai|8h59__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,1
chai|8hi5__1__1.A__1.B_1.C|1.B,mid,True,True,True,False,False,False,1
chai|8hi6__1__1.A__1.B_1.C|1.B,mid,True,True,True,False,False,False,1
chai|8hlj__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
chai|8ho5__1__1.A__1.B|1.B,low,True,True,True,False,True,True,1
chai|8hp4__1__1.A_1.B__1.C_1.D|1.C,high,False,False,True,True,False,False,0
chai|8hrp__1__1.A_1.D__1.I_1.J|1.I,high,False,False,True,False,False,False,0
chai|8htg__1__1.A__1.F_1.G|1.G,high,False,False,True,False,False,False,0
chai|8huu__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
chai|8hxu__1__1.A__1.C_1.D_1.E|1.E,mid,True,True,True,False,False,False,1
chai|8i19__1__1.A__1.C_1.D_1.E|1.C,high,False,False,True,False,False,False,0
chai|8i2n__1__1.A__1.C|1.C,mid,True,True,True,True,False,False,0
chai|8i4i__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
chai|8ivs__1__1.A_1.B__1.C|1.C,low,True,True,True,False,True,True,1
chai|8ivt__1__1.A_1.B__1.F|1.F,low,True,True,True,False,True,True,0
chai|8iw3__1__1.A_1.B__1.C|1.C,low,True,True,True,False,True,True,1
chai|8j40__1__1.A_2.A__1.D|1.D,mid,True,False,True,True,False,False,1
chai|8j7j__1__1.A_1.B__1.C|1.C,low,True,True,True,False,True,True,1
chai|8jb3__1__1.A__1.B|1.B,low,False,True,True,True,False,False,1
chai|8jdb__1__1.A__1.B_1.C|1.C,mid,False,True,True,False,False,False,0
chai|8jdo__1__1.A__1.B_1.C|1.B,mid,True,True,True,False,False,False,0
chai|8jdp__1__1.A__1.B_1.C|1.C,mid,True,True,True,False,False,False,0
chai|8jdr__1__1.A__1.B_1.C|1.C,mid,True,True,True,False,False,False,0
chai|8jdy__1__1.A__1.B_1.C_1.D|1.D,mid,False,True,True,False,False,False,0
chai|8jdz__1__1.A__1.B_1.C_1.D|1.D,mid,False,True,True,False,False,False,0
chai|8jjn__1__1.A__1.D_1.E|1.D,low,True,True,True,True,True,True,1
chai|8jjs__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
chai|8jjt__1__1.A__1.D|1.D,low,True,True,True,True,True,True,0
chai|8jk8__1__1.A__1.B_1.C_1.D|1.D,mid,False,True,True,True,False,False,0
chai|8jm8__1__1.A__1.C_1.I|1.I,high,False,False,True,True,False,False,0
chai|8jmp__1__1.A__1.D|1.D,mid,True,True,True,False,False,False,1
chai|8jot__1__1.A__1.B|1.B,mid,True,True,True,True,False,False,1
chai|8jpz__1__1.B__1.N_1.P|1.N,high,False,False,True,False,False,False,0
chai|8jwy__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
chai|8k5y__1__1.A__1.H|1.H,mid,True,True,True,False,False,False,1
